Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	18300000000.0	3901.00032829	6.405e+12	3901.00032829	350			
121506	17700000.0	3.77309867819	6195000000.0	3.77309867819	350			
12954	1040000000.0	221.696193521	3.64e+11	221.696193521	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	45700000.0	9.74184234989	15995000000.0	9.74184234989	350			
14077	2180000000.0	464.709328726	7.63e+11	464.709328726	350	FabP3	K08752	PPAR signaling pathway
1415	489000000.0	104.239844838	1.7115e+11	104.239844838	350			
10815	7900000000.0	1684.03839309	2.765e+12	1684.03839309	350			
12955	2560000000.0	545.713707127	8.96e+11	545.713707127	350	CryAb	K09542	Chaperones and folding catalysts
380684	5090000000.0	1085.03233175	1.7815e+12	1085.03233175	350	NefH	K04574	Cytoskeleton proteins
226180	11100000000.0	2366.180527	3.885e+12	2366.180527	350	Ina	K07608	Cytoskeleton proteins
18039	42300000000.0	9017.06633261	1.4805e+13	9017.06633261	350	NefL	K04572	Cytoskeleton proteins
4151	846000000.0	180.341326652	2.961e+11	180.341326652	350			
1414	20500000.0	4.36997304536	7175000000.0	4.36997304536	350			
Abpg	31600000.0	6.73615357235	11060000000.0	6.73615357235	350			
20617	6420000000.0	1368.54765616	2.247e+12	1368.54765616	350	SncA	K04528	Alzheimer's disease
5354	4890000000.0	1042.39844838	1.7115e+12	1042.39844838	350			
1417	107000000.0	22.8091276026	37450000000.0	22.8091276026	350			
Bpifa2	17700000.0	3.77309867819	6195000000.0	3.77309867819	350			
Try5	22100000.0	4.71104411231	7735000000.0	4.71104411231	350			
845	157000000.0	33.4675984449	54950000000.0	33.4675984449	350			
21956	107000000.0	22.8091276026	37450000000.0	22.8091276026	350	TnnT2	K12045	Cytoskeleton proteins
10409	5030000000.0	1072.24216674	1.7605e+12	1072.24216674	350			
22349	357000000.0	76.1014818143	1.2495e+11	76.1014818143	350	Vil1	K05761	Cytoskeleton proteins
