Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	46300000.0	51.9076157489	16205000000.0	51.9076157489	350			
121506	8036700.0	9.01006340149	2812845000.0	9.01006340149	350			
12954	1710000000.0	1917.10632679	5.985e+11	1917.10632679	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	27500000.0	30.8306573022	9625000000.0	30.8306573022	350			
14077	11100000000.0	12444.374402	3.885e+12	12444.374402	350	FabP3	K08752	PPAR signaling pathway
1415	5020000000.0	5627.99635117	1.757e+12	5627.99635117	350			
10815	4805600.0	5.3876293357	1681960000.0	5.3876293357	350			
12955	12200000000.0	13677.6006941	4.27e+12	13677.6006941	350	CryAb	K09542	Chaperones and folding catalysts
380684	2825400.0	3.16759778697	988890000.0	3.16759778697	350	NefH	K04574	Cytoskeleton proteins
226180	21600000.0	24.2160799174	7560000000.0	24.2160799174	350	Ina	K07608	Cytoskeleton proteins
18039	167000000.0	187.226173435	58450000000.0	187.226173435	350	NefL	K04572	Cytoskeleton proteins
4151	40600000000.0	45517.2613262	1.421e+13	45517.2613262	350			
1414	28800000.0	32.2881065565	10080000000.0	32.2881065565	350			
20617	45200000.0	50.6743894568	15820000000.0	50.6743894568	350	SncA	K04528	Alzheimer's disease
5354	2994700.0	3.35740252447	1048145000.0	3.35740252447	350			
1417	255000000.0	285.884276803	89250000000.0	285.884276803	350			
Bpifa2	3751400.0	4.20575010195	1312990000.0	4.20575010195	350			
Try5	5832600.0	6.53901424659	2041410000.0	6.53901424659	350			
845	2200000000.0	2466.45258418	7.7e+11	2466.45258418	350			
21956	18100000000.0	20292.1780789	6.335e+12	20292.1780789	350	TnnT2	K12045	Cytoskeleton proteins
10409	7341700.0	8.23088860785	2569595000.0	8.23088860785	350			
22349	109000000.0	122.201514398	38150000000.0	122.201514398	350	Vil1	K05761	Cytoskeleton proteins
218038	7695900.0	8.6279874739	2693565000.0	8.6279874739	350	AmpH	K12562	Fc gamma R-mediated phagocytosis
21954	10200000000.0	11435.3710721	3.57e+12	11435.3710721	350	TnnI3	K12044	Cytoskeleton proteins
66473	26700000.0	29.9337654535	9345000000.0	29.9337654535	350	CtrB1	K01310	Peptidases
19752	11800000.0	13.2291547697	4130000000.0	13.2291547697	350	RnaSe1	K01168	Other enzymes
Amy2;Amy2a2	146000000.0	163.682762405	51100000000.0	163.682762405	350			
21924	6050000000.0	6782.74460649	2.1175e+12	6782.74460649	350	TnnC1	K05865	Calcium signaling pathway
342898	2403500.0	2.69459944822	841225000.0	2.69459944822	350			
16204	65500000.0	73.4330201199	22925000000.0	73.4330201199	350	FabP6	K08755	PPAR signaling pathway
5948	293000000.0	328.48663962	1.0255e+11	328.48663962	350			
22003	5760000000.0	6457.62131131	2.016e+12	6457.62131131	350	Tpm1	K10373	Cytoskeleton proteins
22003	31600000000.0	35427.2280273	1.106e+13	35427.2280273	350	Tpm1	K10373	Cytoskeleton proteins
22003	9906700.0	11.106548098	3467345000.0	11.106548098	350	Tpm1	K10373	Cytoskeleton proteins
