!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	132285.71	40.4950599405	46299998.0	51.907613461	350	Mbp		Myelin
69187	22962.0	7.02908550253	8036700.0	9.01006339357	350			
12954	8724489.8	2670.72488329	1710000000.0	1917.10632511	196.0	Cryaa	K09541	Crystallins
11354	78571.429	24.0521423437	27500000.0	30.8306572751	350			
14077	83458647.0	25548.208592	11100000000.0	12444.3743911	133.0	Fabp3	K08752	PPAR signaling pathway
12961	14342857.0	4390.60918925	5020000000.0	5627.99634622	350	Crybb2		Crystallins
12889	13730.286	4.20309007352	4805600.1	5.38762944307	350			
12955	69714286.0	21340.8099051	12200000000.0	13677.6006821	175.0	Cryab	K09542	Crystallins
380684	2592.1101	0.793492009619	2825400.0	3.16759778419	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	42857.143	13.1193503415	21600000.0	24.2160798961	504.0	Ina	K07608	Cytoskeleton proteins
18039	307550.64	94.1468402107	167000000.0	187.226173271	543.0	Nefl	K04572	Cytoskeleton proteins
17189	116000000.0	35509.7081392	40600000000.0	45517.2612862	350	Mb		Hemoglobin
12960	82285.714	25.1891524842	28800000.0	32.2881065281	350			
20617	322857.14	98.8324380351	45200000.0	50.6743894122	140.0	Snca	K04528	Synaptic vesicle cycle
18823	8556.2857	2.61923455141	2994700.0	3.35740252152	350			
12962	728571.43	223.028955499	255000000.0	285.884276551	350	Crybb3		Crystallins
19194	10718.286	3.28106213459	3751400.1	4.20575021036	350			
G3UXD0	16664.571	5.10132803858	5832599.8	6.53901401661	350			
12373	6285714.3	1924.17138138	2200000000.0	2466.45258201	350			
21956	60132890.0	18407.7704609	18100000000.0	20292.1780611	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	20976.286	6.42122235953	7341700.1	8.23088871272	350			
22349	131801.69	40.3468926221	109000000.0	122.201514291	827.0	Vil1	K05761	Cytoskeleton proteins
218038	11218.513	3.43419071023	7695899.9	8.62798735421	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	48341232.0	14798.1296501	10200000000.0	11435.3710621	211.0	Tnni3	K12044	Cardiac muscle contraction
66473	101520.91	31.0773955529	26699999.0	29.933764306	263.0	Ctrb1	K01310	Pancreatic secretion
19752	79194.631	24.2429158018	11800000.0	13.2291547581	149.0	RnaSe1	K01168	Other enzymes
11723	417142.86	127.695010439	146000000.0	163.682762261	350			
21924	37577640.0	11503.1985255	6050000000.0	6782.74460053	161.0	Tnnc1	K05865	Calcium signaling pathway
68416	6867.1429	2.1021572425	2403500.0	2.69459944585	350			
16204	511718.75	156.646409154	65500000.0	73.4330200553	128.0	Fabp6	K08755	PPAR signaling pathway
19660	837142.86	256.264643357	293000000.0	328.486639331	350			
22003	20281690.0	6208.59390061	5760000000.0	6457.62130563	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	111267610.0	34061.0375556	31600001000.0	35427.2291173	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	34882.746	10.6782424962	9906699.9	11.1065479762	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	11505.986	3.52219141995	3267700.0	3.66346686465	284.0	Tpm1	K10373	Cardiac muscle contraction
22072	24025.61	7.35467585317	5910300.1	6.62612497368	246.0	Prss2	K01312	Neuroactive ligand-receptor interaction
282619	3551.7143	1.08724429472	1243100.0	1.39365782032	350			
12716	65071.77	19.9196513862	27200000.0	30.4943228321	418.0	Ckmt1	K00933	Amino acid metabolism
19293	288571.43	88.3369591088	101000000.0	113.23259581	350	Pvalb		Blood proteins
17906	233132530.0	71366.1042937	38700000000.0	43387.1431472	166.0	Myl2	K10351	Cardiac muscle contraction
17906	2018072.3	617.768606697	335000000.0	375.573461352	166.0	Myl2	K10351	Cardiac muscle contraction
12409	244672.13	74.8985855699	59700000.0	66.9305541573	244.0	Cbr2	K00081	Lipid and steroid metabolism
227120	52857.143	16.1805320776	18500000.0	20.7406239851	350			
56727	8681.7544	2.65764280069	2474300.0	2.7739743744	285.0	Miox	K00469	Carbohydrate metabolism
52430	6464.2857	1.9788353322	2262500.0	2.53652225764	350			
109901	77067.669	23.591814079	20500000.0	22.9828536051	266.0	CelA1	K01326	Peptidases
12613	15015.693	4.59657651671	8994400.1	10.0837551592	599.0	Cel	K12298	Lipid and steroid metabolism
12307	40857.143	12.5071139943	14300000.0	16.0319417831	350			
12308	86000.0	26.3261629308	30100000.0	33.7455557811	350			
12970	797142.86	244.019916413	279000000.0	312.791031991	350	Crygs		Crystallins
22227	24048.86	7.3617931007	7383000.0	8.27719064227	307.0	Ucp1	K08769	PPAR signaling pathway
