!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL001C	903.28693	67.42801476104226	316150.43	56.82559752108068		TFC3	K15204	Transcription machinery	Tfc3p
YAL002W	1328.212	99.14756360063073	464874.2	83.55754628306013					
YAL003W	12510.761	933.8956973282808	2602238.3	467.7322320571925	208.0	EFB1	K03232	Translation factors	translation elongation factor 1 subunit beta
YAL005C	8685.8592	648.376748183365	5576321.6	1002.3007303507658	642.0	Ssa1	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA1
YAL007C	2838.5012	211.8867155675951	993475.42	178.56953211800658		ERP2	K14825	Ribosome biogenesis	Erp2p
YAL008W	2032.6654	151.73317363892323	711432.89	127.87456613738992					
YAL009W	799.48556	59.67951306559937	279819.95	50.295474395112855					
YAL010C	722.18138	53.908957534445754	252763.48	45.43228292464358		MDM10	K17774	Mitochondrial biogenesis	Mdm10p
YAL011W	1195.615	89.2495431861541	747259.38	134.3141009541954	625.0	SWC3	K11682	Chromosome-related	Swc3p
YAL012W	1502.0693	112.12555785846301	591815.3	106.37422838430939	394.0	CYS3	K01758	Amino acid metabolism	cystathionine gamma-lyase CYS3
YAL013W	1710.2146	127.66306193907843	598575.11	107.58925201207727					
YAL014C	1935.0883	144.449297474414	493447.52	88.69337982331831	255.0	SYN8	K08501	SNARE interactions in vesicular transport	Syn8p
YAL015C	578.0504	43.14995557815321	230642.11	41.45613755538089	399.0	NTG1	K10773	Base excision repair	bifunctional N-glycosylase/AP lyase NTG1
YAL016W	3928.381	293.24340168964693	2494521.9	448.37104126956734	635.0	TPD3	K03456	mRNA surveillance pathway	protein phosphatase 2A structural subunit TPD3
YAL017W	3020.3824	225.46367304483445	1057133.8	190.0116341601389		PSK1	K08286	Other enzymes	Psk1p
YAL018C	120.03854	8.960564111133506	42013.489	7.551600092305269					
YAL019W	627.40207	46.83392910054447	219590.72	39.46973557519539		FUN30	K14439	Chromosome-related	Fun30p
YAL020C	834.92116	62.324688236977515	292222.41	52.524720770742654		ATS1	K15462	Transfer RNA biogenesis	Ats1p
YAL021C	1980.1085	147.8099380519823	1657350.8	297.89600321606736	837.0	CCR4	K12603	RNA degradation	Ccr4p
YAL022C	947.91898	70.75968095288628	331771.64	59.633389344271556		FUN26	K15014	Alcoholism	Fun26p
YAL023C	4813.9614	359.34967014112306	3653796.7	656.7417311374612	759.0	PMT2	K00728	Glycan metabolism	dolichyl-phosphate-mannose-protein mannosyltransferase PMT2
YAL024C	1086.2454	81.08538763570316	1558762.1	280.1754459916898	1435.0	LTE1	K06681	Cell cycle	Lte1p
YAL025C	443.99875	33.143349332957044	155399.56	27.931870443804325		MAK16	K14831	Ribosome biogenesis	Mak16p
YAL026C	1365.4947	101.93061997224402	1850245.3	332.5672994753516	1355.0	DRS2	K14802	Ribosome biogenesis	aminophospholipid-translocating P4-type ATPase DRS2
YAL027W	431.6173	32.21910636470873	151066.05	27.152955497797205		SAW1	K15080	DNA repair and recombination proteins	Saw1p
YAL028W	498.35965	37.20124881748024	174425.88	31.35170448491978					
YAL029C	2307.8008	172.27131406400972	807730.28	145.18327808970497		MYO4	K10357	Messenger RNA Biogenesis	myosin 4
YAL030W	2462.9428	183.852259961298	290627.25	52.23800308340082	118.0	SNC1	K08513	SNARE interactions in vesicular transport	SNAP receptor SNC1
YAL031C	1612.1548	120.34315347780483	564254.18	101.42032997477628					
YAL032C	995.70478	74.32676636147093	383346.34	68.90354325318916	385.0	PRP45	K06063	Spliceosome	Prp45p
YAL033W	2204.816	164.58376719054505	381433.17	68.55966572498397	173.0	POP5	K03537	Ribosome biogenesis in eukaryotes	Pop5p
YAL034C	2100.1554	156.7711262153241	735054.39	132.12034828560402					
YAL034W-A	587.98227	43.89134378462793	169926.88	30.543043989827797	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	5200.7146	388.21978838636363	5221517.5	938.5274342479287	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	1580.0292	117.9450611783764	553010.22	99.39931502469973					
YAL037C-A	88.959784	6.640615987536908	31135.924	5.596441813066509					
YAL037W	222.96815	16.64399119495982	78038.853	14.026880974303213					
YAL038W	15806.821	1179.9379846148697	7903410.5	1420.5769832952085	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	2984.6035	222.79287142332328	802858.34	144.3075845105855	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	4657.921	347.7016610256597	2701594.2	485.5906875549274	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1357.437	101.32913367094211	1159251.2	208.3664479502046	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	2763.487	206.2871010742383	967220.45	173.8504040809261					
YAL043C	1435.7689	107.17640582117735	502519.11	90.32392804751734		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	5285.5365	394.55152211936434	1849937.8	332.5120287257982		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	3251.5303	242.71826125545311	1138035.6	204.55310774134188					
YAL046C	2537.0748	189.38602052425176	887976.18	159.60685871275484					
YAL047C	428.93358	32.01877366225891	150126.75	26.984123578917476		Spc72		Cytoskeleton proteins	
YAL048C	885.8984	66.13000632255769	310064.44	55.73168783303338		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	4884.9975	364.6523298390408	1709749.1	307.3141928626506					
YAL051W	1207.6886	90.15080595436322	422691.01	75.9754437469501					
YAL053W	2201.3702	164.32654720258	770479.57	138.4877507300411					
YAL054C	5588.9138	417.19784676237134	3984895.5	716.2541826894417	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	1158.7145	86.49501704827469	405550.08	72.89449399364116					
YAL056W	1697.6702	126.72665517808564	594184.57	106.80008636412859					
YAL058W	599.62992	44.760810495644606	301014.22	54.10498070125046	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	534.93153	39.93124432896081	187226.04	33.65243436330532					
YAL060W	2616.9302	195.3470179782379	999667.34	179.6824819052415	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	866.0238	64.64641923891661	361131.92	64.91067286524047	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	8071.6566	602.5281251117674	3688747.1	663.0237955445879	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	159.38584	11.897737491033022	55785.044	10.026930717885712					
YAL064C-A	130.71892	9.757826637995862	45751.622	8.223500621867318					
YAL064W	135.33653	10.102519187948662	47367.786	8.513993615952634					
YAL064W-B	250.41383	18.692739665356534	87644.84	15.753482931019619					
YAL065C	254.25704	18.979625273908166	88989.964	15.995258578896948					
YAL067C	259.74004	19.388916931581985	90909.014	16.340192991678958					
YAL067W-A	98.227727	7.332443774094717	34379.704	6.179486209770101					
YAR002C-A	4632.1815	345.7802744448289	1621263.5	291.4095898165269					
YAR002W	1671.2059	124.75116416656326	584922.06	105.1352217447922		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	734.04991	54.794912361703	256917.47	46.17893053744801		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	1610.8035	120.24228245518681	1000309.0	179.79781533339903	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	445.85824	33.28215541439565	122611.02	22.038383671245278	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1446.2333	107.95754600402651	506181.66	90.98224311671031					
YAR015W	5822.1943	434.6116280040232	1781591.5	320.2273092779865	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1229.7645	91.79871434495988	983811.6	176.8325351263018	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	1071.2211	79.96386280397076	1043369.4	187.53758959053587	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	605.21004	45.17735190815944	211823.51	38.073639579622295					
YAR027W	92.617077	6.913623376661266	32415.977	5.826521451369237					
YAR028W	107.21706	8.003474050394546	37525.971	6.7450033980145					
YAR029W	1452.6128	108.4337590498281	508414.48	91.38357526310979					
YAR031W	380.37915	28.394312027732663	133132.7	23.92957437095619					
YAR033W	164.58578	12.285899457548506	57605.023	10.354057883744126					
YAR035C-A	171.59779	12.809327726110498	60059.227	10.795182093945662					
YAR035W	8027.7358	599.2495518784352	5515054.5	991.2884424159247	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1729.4866	129.10166650349387	605320.31	108.80164960520784					
YAR050W	353.6509	26.399117836738636	123777.81	22.24810516025803		Flo1		Cell wall	
YAR068W	954.34966	71.23971445227893	334022.38	60.03794247223851					
YBL001C	4183.2365	312.26770044257233	1464132.8	263.16656033083024					
YBL002W	8935.7485	667.0303330514937	1170583.1	210.40326943594206	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	9358.1557	698.5619294588175	1235276.6	222.03142630174176	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	3219.2096	240.3056052495844	1126723.4	202.51982717842134		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	512.18304	38.23312884807876	179264.06	32.22132996483623					
YBL006C	2423.6975	180.92270061551898	436265.55	78.41536244822726	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	3186.7324	237.88126692665824	1115356.3	200.47667876460494					
YBL008W	924.6008	69.01903959849335	776664.67	139.59947467496073	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	115.42496	8.616172390175858	40398.736	7.261360714569937					
YBL009W	1306.0676	97.4945418635904	457123.66	82.16444659121079		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	602.11939	44.94664294193847	210741.79	37.87920876594128					
YBL011W	3607.9681	269.3254139126862	2738447.8	492.21483745977775	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	323.93924	24.181219865985234	129899.64	23.34845681144028	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1119.6803	83.5812157672294	391888.1	70.4388586278406		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	15569.922	1162.2540917804233	8189779.0	1472.049508965079	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	122.44386	9.14011497927795	43222.683	7.768943372745866	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3566.5964	266.2371243497127	1248308.7	224.37384560338396					
YBL018C	2419.8359	180.63444224140386	846942.57	152.23138430110532		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	824.78264	61.567874146669446	428886.97	77.08911969297591	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	2321.4755	173.29209477369275	1332526.9	239.51141646529888	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1304.8526	97.40384528068438	456698.41	82.08801118877962					
YBL022C	5675.8251	423.68554875901305	6430709.8	1155.8704091266593	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1819.4025	135.8136540581598	1579241.4	283.8564419634918	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2212.6637	165.16957753924592	774432.3	139.19822341258498		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	698.82778	52.16567216938078	244589.72	43.96311270718125		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2987.1876	222.98576775244874	286770.01	51.544693990693865	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	11424.259	852.791155171447	2159185.0	388.0968239820347	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	572.34568	42.724113100428426	200320.99	36.00615046692939					
YBL029C-A	2651.5888	197.93419212499217	928056.08	166.8109111193423					
YBL029W	2670.9129	199.37668581860055	934819.51	168.0265854141456					
YBL030C	16635.021	1241.7609557776377	5822257.4	1046.5057905394392		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	566.55251	42.29166806076287	198293.38	35.64170323277659					
YBL032W	3306.3221	246.8083263017658	1157212.7	208.00004332267739		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
