!!SBtab TableType='Proteomaps' Organism='eco'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b3933	13.0	5.16603435731	4147.0	5.40655021041	319.0	FtsN	K03591	Chromosome-related
b0948	15.0	5.96080887382	10530.0	13.7282309418	702.0	RlmL	K12297	Ribosome biogenesis
b0381	17.0	6.75558339033	6188.0	8.06745423246	364.0	DdlA	K01921	Amino acid metabolism
b0167	19.0	7.55035790683	16910.0	22.0460004963	890.0	GlnD	K00990	Two-component system
b3590	20.0	7.94774516509	7000.0	9.12607944848	350			
b4170	20.0	7.94774516509	12300.0	16.0358253166	615.0	MutL	K03572	Mismatch repair
b2341	22.0	8.7425196816	15708.0	20.4789222824	714.0	FadJ	K01782	Lipid and steroid metabolism
b2795	24.0	9.53729419811	8400.0	10.9512953382	350			
b0208	29.0	11.5242304894	10150.0	13.2328152003	350			
b2289	29.0	11.5242304894	10150.0	13.2328152003	350			
b3771	31.0	12.3190050059	19096.0	24.8959447355	616.0	IlvD	K01687	Amino acid metabolism
b2291	33.0	13.1137795224	6567.0	8.56156624831	199.0	YfbR	K08722	Purine metabolism
b2502	33.0	13.1137795224	16929.0	22.0707712833	513.0	Ppx	K01514	Purine metabolism
b4266	33.0	13.1137795224	8382.0	10.9278282767	254.0	IdnO	K00046	Other enzymes
b0409	34.0	13.5111667807	10982.0	14.317514929	323.0	SecF	K03074	Protein export
b1280	34.0	13.5111667807	11900.0	15.5143350624	350			
b3804	35.0	13.9085540389	8610.0	11.2250777216	246.0	HemD	K01719	Cofactor biosynthesis
b3972	35.0	13.9085540389	11970.0	15.6055958569	342.0	MurB	K00075	Glycan metabolism
b2379	36.0	14.3059412972	12600.0	16.4269430073	350	AlaC	K14261	Amino acid metabolism
b3487	36.0	14.3059412972	12600.0	16.4269430073	350			
b3813	36.0	14.3059412972	25920.0	33.7925684721	720.0	UvrD	K03657	Nucleotide excision repair
b4149	36.0	14.3059412972	12600.0	16.4269430073	350			
b4261	36.0	14.3059412972	12600.0	16.4269430073	350	LptF	K07091	Transport
b0414	38.0	15.1007158137	13946.0	18.1817577127	367.0	RibD	K11752	Cofactor biosynthesis
b0470	38.0	15.1007158137	24434.0	31.8552321778	643.0	DnaX	K02343	DNA replication complex
b3655	39.0	15.4981030719	13650.0	17.7958549245	350			
b0676	40.0	15.8954903302	16240.0	21.1725043205	406.0	NagC	K02565	Transcription factors
b3702	40.0	15.8954903302	18680.0	24.3535948711	467.0	DnaA	K02313	DNA replication control
b4390	40.0	15.8954903302	16680.0	21.7461436001	417.0	NadR	K06211	Transcription factors
b2520	42.0	16.6902648467	14700.0	19.1647668418	350			
b3162	42.0	16.6902648467	27090.0	35.3179274656	645.0	DeaD	K05592	Ribosome biogenesis
b0604	43.0	17.0876521049	11524.0	15.0241342235	268.0	DsbG	K03805	Chaperones and folding catalysts
b2216	43.0	17.0876521049	38270.0	49.8935800705	890.0	RcsD	K07676	Two-component system
b0633	44.0	17.4850393632	15400.0	20.0773747867	350			
b1511	44.0	17.4850393632	15400.0	20.0773747867	350	LsrK	K11216	Other enzymes
b1846	46.0	18.2798138797	16100.0	20.9899827315	350			
b2806	47.0	18.677201138	16450.0	21.4462867039	350			
b1188	48.0	19.0745883962	16800.0	21.9025906764	350			
b1305	48.0	19.0745883962	16800.0	21.9025906764	350			
b2811	48.0	19.0745883962	16800.0	21.9025906764	350			
b1098	50.0	19.8693629127	10650.0	13.8846780181	213.0	Tmk	K00943	Pyrimidine metabolism
b1049	52.0	20.6641374292	18200.0	23.7278065661	350	OpgH	K03669	Other enzymes
b3290	52.0	20.6641374292	18200.0	23.7278065661	350			
b4350	54.0	21.4589119457	56052.0	73.0764293209	1038.0	HsdR	K01153	Other enzymes
b1114	55.0	21.856299204	63140.0	82.3172366253	1148.0	Mfd	K03723	Nucleotide excision repair
b2568	55.0	21.856299204	17820.0	23.2323908246	324.0	LepB	K03100	Protein export
b4211	55.0	21.856299204	19250.0	25.0967184833	350			
b0760	56.0	22.2536864622	27440.0	35.7742314381	490.0	ModF	K05776	Transport
b3850	56.0	22.2536864622	10136.0	13.2145630414	181.0	HemG	K00230	Cofactor biosynthesis
b0346	57.0	22.6510737205	2736.0	3.56699333872	48.0	MhpR	K05818	Transcription factors
b0506	57.0	22.6510737205	15447.0	20.1386498915	271.0	AllR	K10973	Transcription factors
b1190	57.0	22.6510737205	20292.0	26.4552005955	356.0	DadX	K01775	Amino acid metabolism
b1584	57.0	22.6510737205	10602.0	13.8220991875	186.0	SpeG	K00657	Amino acid metabolism
b0054	60.0	23.8432354953	21000.0	27.3782383455	350			
b0967	60.0	23.8432354953	23760.0	30.9765210994	396.0	RlmI	K06969	Ribosome biogenesis
b1086	60.0	23.8432354953	19140.0	24.9533086634	319.0	RluC	K06179	Ribosome biogenesis
b1518	60.0	23.8432354953	21000.0	27.3782383455	350			
b1990	60.0	23.8432354953	21000.0	27.3782383455	350			
b3791	60.0	23.8432354953	22560.0	29.4120503368	376.0	RffA	K02805	Amino acid metabolism
b1272	61.0	24.2406227535	21289.0	27.7550150541	349.0	SohB	K04774	Peptidases
b3163	62.0	24.6380100118	21700.0	28.2908462903	350			
b0914	63.0	25.03539727	36666.0	47.8024041512	582.0	MsbA	K11085	Transport
b1853	63.0	25.03539727	22050.0	28.7471502627	350			
b3195	63.0	25.03539727	22050.0	28.7471502627	350	MlaF	K02065	Transport
b0662	65.0	25.8301717865	25415.0	33.1341870262	391.0	UbiF	K03184	Cofactor biosynthesis
b0006	66.0	26.2275590448	23100.0	30.11606218	350			
b1378	66.0	26.2275590448	23100.0	30.11606218	350	YdbK	K03737	Other central metabolism enzymes
b2566	67.0	26.624946303	23450.0	30.5723661524	350			
b1323	68.0	27.0223335613	34884.0	45.4791650687	513.0	TyrR	K03721	Transcription factors
b2472	68.0	27.0223335613	25500.0	33.2450037052	375.0	DapE	K01439	Amino acid metabolism
b2079	69.0	27.4197208196	16560.0	21.5896965238	240.0	BaeR	K07664	Two-component system
b2794	69.0	27.4197208196	19458.0	25.3678934155	282.0	QueF	K06879	Other enzymes
b2829	69.0	27.4197208196	51612.0	67.2878874993	748.0	PtsP	K08484	Transport
b3963	69.0	27.4197208196	24150.0	31.4849740973	350			
b4016	69.0	27.4197208196	39606.0	51.6353575195	574.0	AceK	K00906	Other enzymes
b0261	70.0	27.8171080778	21700.0	28.2908462903	310.0	MmuM	K00547	Amino acid metabolism
b0772	70.0	27.8171080778	29890.0	38.968359245	427.0	YbhC	K01051	Carbohydrate metabolism
b1462	70.0	27.8171080778	24500.0	31.9412780697	350			
b2344	72.0	28.6118825943	25200.0	32.8538860145	350			
b3020	72.0	28.6118825943	38520.0	50.2195114794	535.0	YgiS	K02035	Transport
b1192	74.0	29.4066571108	22496.0	29.3286118962	304.0	LdcA	K01297	Peptidases
b0059	75.0	29.8040443691	26250.0	34.2227979318	350			
b1490	75.0	29.8040443691	26250.0	34.2227979318	350	DosC	K13069	Other enzymes
b1927	75.0	29.8040443691	37125.0	48.4008142179	495.0	AmyA	K01176	Carbohydrate metabolism
b4049	75.0	29.8040443691	24825.0	32.3649889012	331.0	DusA	K05539	Other enzymes
b3605	77.0	30.5988188856	30492.0	39.7532020776	396.0	LldD	K00101	Glycolysis
b0088	79.0	31.3935934021	34602.0	45.1115144395	438.0	MurD	K01925	Glycan metabolism
b3125	79.0	31.3935934021	23226.0	30.2803316101	294.0	GarR	K00042	TCA cycle and anaplerotic enzymes
b1107	80.0	31.7909806604	27280.0	35.5656353364	341.0	NagZ	K01207	Other central metabolism enzymes
b2501	80.0	31.7909806604	55040.0	71.7570589778	688.0	Ppk	K00937	RNA degradation
b3706	80.0	31.7909806604	28000.0	36.5043177939	350			
b0049	83.0	32.9831424351	23406.0	30.5150022245	282.0	ApaH	K01525	Purine metabolism
