K01324	-
K01542	-
K12144	b2489
K13524	-
K15799	-
K01468	-
K02802	b0679
K04064	b1739
K16686	-
K07520	-
K00863	-
K18506	b4577
K15586	b3478
K08012	-
K07386	-
K13069	b1490
K13069	b1794
K00087	b2866
K04042	b3730
K14223	b0665
K14223	b0670
K14223	b0664
K14223	b0668
K16674	-
K02967	b0169
K02907	b3302
K07203	-
K06170	-
K02470	b3699
mtu_Rv2535c	-
K12196	-
K12367	-
K00046	b4266
K07529	-
K10557	b1515
K14423	-
K07664	b2079
K03869	-
K01204	-
K06266	-
K07293	-
K01831	-
K17108	-
K05655	-
K04962	-
K05834	b3824
K06275	-
K07573	-
K03046	b3988
K07797	b2368
K00357	-
K07441	-
K16326	b2163
K07709	b4003
K01012	b0775
K03966	-
K11742	b1599
K12318	-
K02549	b2261
K11927	b0797
K00913	-
K12392	-
K00860	b2750
K16341	-
K14318	-
sce_YBL034C	-
K03429	-
K06254	-
K04506	-
K01201	-
K01657	b1264
K01085	b1002
K05846	b2130
K05846	b2128
K00230	b3850
K04630	-
K12489	-
hsa_P0CG38	-
K16645	-
K04039	-
K14313	-
hsa_Q562Q1	-
K08963	-
K02825	-
K15577	-
K11179	b0969
mmu_12958	-
K00145	b3958
hsa_B4DMT4	-
K08498	-
K10843	-
K01745	-
K16786	-
K03081	b3581
K00827	-
K13239	-
K02434	-
K02483	b1969
K10652	-
K06696	-
K12877	-
sce_YIL011W	-
K02212	-
K00939	b0474
K07378	-
K00541	-
K02206	-
K02647	b0162
K11996	b0826
K02824	b2497
K07462	b2892
K08342	-
K02795	b1818
K01770	b2746
K03126	-
K06144	b3494
K03267	-
K03210	b0407
K09251	b3073
K03648	b2580
K05275	-
K04069	b3952
K04069	b0824
K08370	-
K02858	b3041
K00895	-
K02001	b2678
K14613	-
K13646	-
K07420	-
K00506	-
K15257	b1871
K15227	-
K14498	-
K11251	-
K10418	-
hsa_B4DXP9	-
K01813	b3903
K05361	-
K01658	-
K03274	b3619
K06766	-
K01476	-
hsa_Q562Q6	-
K07400	b3414
K03624	b3181
K10972	b0504
K02777	b2417
K12799	-
hsa_Q96FU6	-
K03578	b1413
K16683	-
K01807	b2914
K12408	-
sce_YKR102W	-
K12751	-
K02271	-
K17244	-
K05757	-
K09436	-
hsa_Q562N1	-
K03010	-
K03645	b0687
K02849	b3632
K04958	-
K10264	-
K06063	-
K00652	b0776
K12042	-
K17677	b2184
K07360	-
K13624	-
K02487	-
K03832	b1252
K06157	b4265
K16074	b1342
K14432	-
K12591	-
K01355	b0565
K04765	b2781
K01686	b4322
K03581	b2819
K06112	-
K11203	b2386
K11203	b3949
K00537	b2495
K00537	b3503
K11430	-
K15978	-
K01535	-
K01141	b2011
K10596	-
K05803	b3163
K13811	-
K02056	b4485
K02056	b2547
K13098	-
K01996	b3454
K15464	-
K10906	b1350
K02687	b3259
K09517	-
K02112	b3732
K13769	-
K00651	b4013
K06159	b2211
K00835	b3572
K12841	-
K00794	b0415
K00736	-
K03666	b4172
K01737	b2765
K16343	-
K16135	b1799
K09476	b0929
K13244	b0315
K12505	-
K02342	b0215
K07359	-
K01956	b0032
K06490	-
K04549	-
K04858	-
K12361	-
K06845	-
K07828	-
K01805	b3565
K13353	-
K04547	-
K01243	b0159
K05105	-
K07897	-
K14539	-
K11954	-
K03066	-
K00488	-
K16344	-
K04382	-
K12823	-
K08052	-
K03439	b2960
K00102	-
K02130	-
K12529	b2880
K16931	-
K12866	-
K06274	-
K03635	b0785
K01966	-
K06089	-
K01815	b2843
sce_YER070W	-
K01408	-
K11191	b2429
K06186	b2617
K03048	-
K03546	b0397
K04460	-
K03039	-
K06642	-
K10609	-
mtu_Rv0020c	-
K11076	b0855
K13937	-
K12844	-
K05732	-
K03173	-
K11828	-
K01466	b0512
K02000	b2677
K13863	-
K06106	-
hsa_I3L3R2	-
K05815	b3451
K06066	-
K13654	b1450
K00502	-
K04357	-
sce_YHR211W	-
sce_YKL164C	-
K05362	-
K02641	-
K03291	b2170
K03291	b0070
K03291	b3659
K13288	b4162
hsa_I3L3I0	-
K02411	b1940
K00611	b0273
K00611	b4254
K14287	b0600
K12669	-
K07208	-
K00979	b0918
K06641	-
K04338	b1038
K01213	-
K02085	-
K12880	-
K03820	b0657
K01129	b0160
K04333	b1040
K14217	-
K11520	-
K05584	-
K00598	b1519
K05820	b2536
K08901	-
K03124	-
K12961	b3149
K00674	b0166
hsa_Q562R7	-
hsa_Q562W7	-
K06181	b1135
K01899	-
K01589	b0522
K07660	b1130
K10134	-
K05451	-
K09526	-
K05636	-
K13342	-
K02485	b1235
K03917	-
K08227	b2835
K09586	-
K06866	b2579
K00975	b3430
K12044	-
sce_YOL030W	-
K03817	b1427
K00780	-
K03564	b2480
K00914	-
K08093	-
K12758	-
K01873	b4258
K04412	-
K03575	b2961
K15735	b2664
K00127	b3892
K03526	b2515
K15627	-
K06142	b0178
K06057	-
K15849	-
K01520	b3640
K03735	b2441
K09815	b1857
K05285	-
K05762	-
K08904	-
K13132	-
K14675	-
K01682	b0118
K10139	-
eco_b4255	b4255
K11825	-
K15409	-
K02403	b1892
K05463	-
K17879	-
K03275	b3627
K05710	b2540
K16013	b0887
sce_YPL130W	-
K07356	b0533
K05517	b0411
K14299	-
K17636	-
K15485	-
K00146	b1385
K05691	-
K02196	b2198
K17063	-
K03165	-
K09525	-
K11106	b3063
K11352	-
K03146	-
K17705	-
K08319	b2736
K03008	-
K06588	-
K01710	b2041
K01710	b3788
K02919	b3299
K02919	b4506
K03921	-
K01666	b0352
K07640	b3911
K02160	b3255
K07884	-
K02369	-
K02896	-
K03024	-
K08508	-
K00945	b0910
K03104	-
sce_YKL163W	-
K00246	b4152
K02978	-
K09817	b1858
K14554	-
K03955	-
K03101	b0027
K17398	-
hsa_Q562Y8	-
K14000	-
K03765	b4133
K14721	-
K00497	-
K15773	b1508
K09018	b1012
K02464	b3335
K02109	b3736
K02987	-
K06081	-
K09564	-
K05746	-
K12403	-
K12492	-
K13505	-
K15839	-
sce_YIR019C	-
K00601	-
K00024	b3236
K03043	b3987
K02798	b3599
K02798	b2934
K15305	-
K04431	-
K02025	b1311
K03530	b0440
K13629	b2365
K00244	b4154
K03456	-
K10038	b0809
K16939	-
K17457	-
K00340	b2279
K05804	b4396
K05352	-
K11066	b0867
K02294	-
K03758	b1605
K02934	-
K06110	-
K02192	b3337
K04771	b0161
K00064	-
K02226	b0638
K00515	-
K05870	-
K06234	-
K06279	-
K02394	b1080
hsa_Q562N4	-
K05787	b4000
mpn_MPN453	-
K02997	-
K15625	-
K13247	-
K11534	b0840
K14558	-
K12193	-
K11598	-
K07689	b1914
K02446	b3925
K03711	b0683
K07789	b2076
K03354	-
K15909	-
K02910	-
K14221	b0216
K14221	b0206
K14221	b3760
K08171	-
K00654	-
K00995	b1912
K03934	-
K02037	b3727
K10543	b3566
K02308	-
K12349	-
K02355	b3340
eco_b0897	b0897
sce_YOR230W	-
K06969	b0967
K02218	-
K11158	-
K00963	b1236
K00963	b2042
K10352	-
K14073	-
K12872	-
K03148	b3992
K00997	b2563
K14966	-
K01061	b3830
K10586	-
sce_YOL155C	-
K14206	-
sce_YKR037C	-
K01766	b2810
K14311	-
K00626	b2224
K00626	b2844
K07806	b2253
K14058	b1344
K14219	b2348
K14219	b2693
K14219	b2691
K14219	b2692
K14219	b2694
K14219	b3796
K14219	b0536
K03289	b2964
K01755	b3960
K13346	-
hsa_F8W057	-
K06879	b2794
K18522	b4444
K00509	-
K06187	b0472
K03768	b0525
K15399	-
K00077	b0425
K03593	b2113
K02362	b0583
K03236	-
K03327	b1663
K03327	b4044
K08509	-
K03264	-
K03953	-
K16672	-
K01269	-
K03134	-
K10831	b0366
K05824	-
K07026	b1955
K14649	-
K02390	b1076
K01778	b3809
K00620	-
K02983	-
K12944	b2251
K07409	-
K02733	-
K06162	b4095
K07171	b4225
K07171	b2782
K00282	-
K08310	b1865
K01283	-
K10974	b0336
K00564	b4371
K12507	b1701
K12491	-
K07312	b1590
K01974	b4475
K02501	b2023
K13129	-
K11153	-
K05755	-
K01528	-
K12864	-
K11105	b1191
K02008	-
K12350	-
K08991	-
K07666	b3025
K12407	-
K15095	-
K02137	-
K02335	b3863
K03782	b3942
K02265	-
K13479	b2867
K02923	-
K03846	-
K05401	-
K15187	-
K01034	b2221
K04528	-
K03940	-
K02901	-
K02438	b3431
K03500	b3289
K08267	-
K06563	-
sce_YNR067C	-
K02392	b1078
K12607	-
K09502	-
K01176	b1927
K01176	b3571
K00850	b3916
K11085	b0914
K18507	b4451
K02931	b3308
K06584	-
K14622	-
K13627	-
K08718	-
K12641	-
K01908	b0335
K02513	-
K02100	b2841
K08187	-
K09970	b3269
K01629	b3902
K02867	b3983
K01885	b2400
K00390	b2762
K14361	-
K00690	b1309
K00980	-
K05871	-
hsa_Q562R5	-
K12608	-
K14310	-
K01164	-
K00008	-
K03703	b1913
K07834	-
K08743	-
K12948	-
K01305	b4328
K05396	b1919
K00486	-
K02131	-
K00325	b1602
K01584	b4117
K01294	-
K11038	-
K09567	-
K15835	b2427
K03231	-
K03968	-
K05743	-
K00824	-
K13209	-
K01227	-
K12473	-
K10540	b2150
K02703	-
K01487	b2883
K15379	-
K04596	-
K12889	-
K03611	b1185
K01231	-
K06100	-
K05693	-
K00207	-
K01626	b1704
K01626	b2601
K01626	b0754
hsa_Q9Y614	-
K07792	b4123
K11099	-
K06564	-
K15543	-
K07091	b4261
mmu_12652	-
K07817	-
K12660	b2245
K03123	-
K12890	-
K16704	b3790
K13946	-
K12319	-
K03673	b3860
K08034	-
K18526	b4616
K10063	-
mmu_15126	-
K11178	b0285
K05940	-
K01953	b0674
K05662	-
K11594	-
mtu_Rv0023	-
K07639	b1609
K01112	-
K14325	-
K02417	b1946
K04047	b0812
hsa_B3KW67	-
K02477	b2381
K02477	b2125
K07377	-
K13214	-
K05788	b0912
K05614	-
K07662	b3912
K06091	-
K13719	-
K06027	-
K00472	-
K14739	-
K02688	b0330
K11584	-
K08764	-
spo_SPBC19G7.05c	-
K02299	b0430
K00030	-
K16680	-
K00072	-
K00657	b1584
K02148	-
K15296	-
K01661	b2262
K02942	-
K00255	-
K15307	-
K09647	-
K08736	-
K02258	-
hsa_Q9H568	-
K14290	-
K15306	-
K13700	-
K12950	-
K02492	b1210
K14314	-
K07031	-
K06145	b3438
K03949	-
K06086	-
spo_SPAC3C7.14c	-
K04406	-
K02998	-
K09562	-
K09113	-
K13358	-
K08162	b1065
K01803	b3919
K03939	-
K08729	-
K00129	-
K06109	-
K05844	b0852
K08502	-
sce_YHR126C	-
spo_SPAP8A3.08	-
K00117	b0124
hsa_Q13707	-
K13176	-
K13499	-
K16687	-
K04659	-
K03117	b3838
K05747	-
K03811	b0751
K13758	-
hsa_B4DM97	-
K01858	-
K09889	b4234
hsa_A5A3E0	-
K09710	b0637
K13348	-
K04000	-
K00610	b4244
K03671	b3781
