!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	204571.43	29.8934049759	71600000.0	28.0270132614	350	Mbp		Myelin
69187	3960.2857	0.578704583774	1386100.0	0.542573227397	350			
12954	1479591.8	216.20827931	289999990.0	113.517228569	196.0	Cryaa	K09541	Crystallins
11354	22452.0	3.28084292376	7858200.0	3.07600384931	350			
14077	316541.35	46.2552310807	42100000.0	16.4795706467	133.0	Fabp3	K08752	PPAR signaling pathway
12961	437142.86	63.8783653528	153000000.0	59.8901261033	350	Crybb2		Crystallins
12889	15344.286	2.24221415211	5370500.1	2.10222175311	350			
12955	1880000.0	274.718719787	329000000.0	128.783343059	175.0	Cryab	K09542	Crystallins
380684	1847.7064	0.269999753591	2014000.0	0.78835760766	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	19141.468	2.797084885	9647299.9	3.77632684684	504.0	Ina	K07608	Cytoskeleton proteins
18039	96869.245	14.1552100921	52600000.0	20.5896773401	543.0	Nefl	K04572	Cytoskeleton proteins
17189	708571.43	103.541402195	248000000.0	97.0768057099	350	Mb		Hemoglobin
12960	15808.0	2.30997527787	5532800.0	2.16575222029	350			
110187	31142.857	4.5508115987	10900000.0	4.26668218644	350			
20617	260714.29	38.0973914782	36500001.0	14.287514135	140.0	Snca	K04528	Synaptic vesicle cycle
18823	9262.2857	1.35346982437	3241800.0	1.26896608367	350			
12962	177714.29	25.9688522536	62200002.0	24.3474899569	350	Crybb3		Crystallins
19194	5496.5714	0.803197371397	1923800.0	0.75304983397	350			
G3UXD0	9843.4286	1.43839048048	3445200.0	1.3485847219	350			
12373	12863.714	1.87973566053	4502299.9	1.7623745671	350			
21956	146843.85	21.457848128	44199999.0	17.3015915939	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	8704.0	1.27188922182	3046400.0	1.1924789553	350			
