!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL001C	800.83049	67.74431638454037	280290.67	57.464736963253955		TFC3	K15204	Transcription machinery	Tfc3p
YAL002W	1077.1801	91.12144256337048	377013.04	77.29459983565182					
YAL003W	10603.842	897.0063406797577	2205599.1	452.1883376563681	208.0	EFB1	K03232	Translation factors	translation elongation factor 1 subunit beta
YAL005C	7426.8827	628.259160536794	4768058.7	977.5396341977939	642.0	Ssa1	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA1
YAL007C	2194.6871	185.65424159545847	768140.48	157.48291098675398		ERP2	K14825	Ribosome biogenesis	Erp2p
YAL008W	2275.5781	192.4970198926008	796452.34	163.28736244366644					
YAL009W	727.29133	61.523449192416685	254551.97	52.18783058147498					
YAL010C	602.27631	50.94810625348882	210796.71	43.217198392188095		MDM10	K17774	Mitochondrial biogenesis	Mdm10p
YAL011W	895.69651	75.76927766320264	559810.32	114.77140066101745	625.0	SWC3	K11682	Chromosome-related	Swc3p
YAL012W	1208.8965	102.26367251846706	476305.22	97.65132097163564	394.0	CYS3	K01758	Amino acid metabolism	cystathionine gamma-lyase CYS3
YAL013W	1383.6813	117.04916949724543	484288.46	99.28803184294124					
YAL014C	1671.6928	141.41280502564052	426281.66	87.39557211861263	255.0	SYN8	K08501	SNARE interactions in vesicular transport	Syn8p
YAL015C	478.16522	40.449229084376334	190787.92	39.115028832627	399.0	NTG1	K10773	Base excision repair	bifunctional N-glycosylase/AP lyase NTG1
YAL016W	3373.4117	285.36559528360385	2142116.4	439.1732178265958	635.0	TPD3	K03456	mRNA surveillance pathway	protein phosphatase 2A structural subunit TPD3
YAL017W	3098.593	262.11797272968727	1084507.6	222.34398301110002		PSK1	K08286	Other enzymes	Psk1p
YAL018C	120.15439	10.164169712308848	42054.037	8.62185021873168					
YAL019W	443.06118	37.47968781212088	155071.41	31.792488084497812		FUN30	K14439	Chromosome-related	Fun30p
YAL020C	796.99002	67.41944112317846	278946.51	57.18915946780422		ATS1	K15462	Transfer RNA biogenesis	Ats1p
YAL021C	1590.7622	134.56667686237506	1331468.0	272.9754022671886	837.0	CCR4	K12603	RNA degradation	Ccr4p
YAL022C	955.3449	80.81508879857594	334370.72	68.55214079374757		FUN26	K15014	Alcoholism	Fun26p
YAL023C	4744.35	401.33680154834525	3600961.7	738.263306820922	759.0	PMT2	K00728	Glycan metabolism	dolichyl-phosphate-mannose-protein mannosyltransferase PMT2
YAL024C	998.62264	84.47606443271779	1433023.5	293.79614558580045	1435.0	LTE1	K06681	Cell cycle	Lte1p
YAL025C	288.76468	24.427348966946248	101067.64	20.720723055451128		MAK16	K14831	Ribosome biogenesis	Mak16p
YAL026C	1139.7622	96.4154237932921	1544377.8	316.62582293191855	1355.0	DRS2	K14802	Ribosome biogenesis	aminophospholipid-translocating P4-type ATPase DRS2
YAL027W	416.34844	35.2199882469133	145721.95	29.875677012447273		SAW1	K15080	DNA repair and recombination proteins	Saw1p
YAL028W	529.45395	44.787875021897094	185308.88	37.99172496949396					
YAL029C	1747.5562	147.8302856732704	611644.67	125.39839473260479		MYO4	K10357	Messenger RNA Biogenesis	myosin 4
YAL030W	2185.6219	184.88739294951202	257903.38	52.8749312049314	118.0	SNC1	K08513	SNARE interactions in vesicular transport	SNAP receptor SNC1
YAL031C	1371.217	115.99478221647166	479925.95	98.39363714314774					
YAL032C	797.64815	67.4751140371083	307094.54	62.96002276476584	385.0	PRP45	K06063	Spliceosome	Prp45p
YAL033W	2072.6573	175.33142611481637	358569.71	73.51337833735333	173.0	POP5	K03537	Ribosome biogenesis in eukaryotes	Pop5p
YAL034C	2081.9	176.11328994351175	728665.0	149.38971232731166					
YAL034W-A	595.66786	50.38908042567422	172148.01	35.293504822681435	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	3522.4658	297.9744659933254	3536555.7	725.0588935279096	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	1181.3398	99.93258020039876	413468.93	84.76872706796863					
YAL037C-A	89.688769	7.587004265129761	31391.069	6.435745874382317					
YAL037W	231.72919	19.602569780894914	81105.216	16.628059377744883					
YAL038W	14648.491	1239.1536302021818	7324245.5	1501.6048914928078	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	2764.382	233.84620235391947	743618.76	152.45550786382248	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	3416.7142	289.02866542999845	1981694.2	406.28371948522573	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1318.1141	111.50267096014748	1125669.4	230.7829082522936	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	2562.9238	216.80433368198612	897023.33	183.90626312446344					
YAL043C	1185.01	100.24305188335697	414753.5	85.03208751860684		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	5775.1623	488.5358723333197	2021306.8	414.405030263892		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	2974.6519	251.6334754530564	1041128.2	213.45040902726464					
YAL046C	2514.9615	212.7470790365864	880236.52	180.4646586604186					
YAL047C	305.86946	25.87428641810143	107054.31	21.948100394967295		Spc72		Cytoskeleton proteins	
YAL048C	710.69931	60.11988743200141	248744.76	50.997245839070324		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	4821.9395	407.9002974463577	1687678.8	346.00516071569587					
YAL051W	1131.372	95.70567513808098	395980.2	81.18321610796639					
YAL053W	1716.7418	145.2236161110266	600859.63	123.18726338549939					
YAL054C	3369.8239	285.0620940291443	2402684.4	492.59444508700074	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	1163.4788	98.42167214925267	407217.58	83.48708546564472					
YAL056W	1647.6299	139.37726225961828	576670.46	118.22803912231063					
YAL058W	543.05069	45.93805832268318	272611.45	55.89035577752644	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	433.11115	36.63798911461541	151588.9	31.078509552419305					
YAL060W	2887.9061	244.2954245251627	1103180.1	226.17218856980216	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	1065.3552	90.12114377752435	444253.12	91.08005159752514	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	8820.3981	746.1402219138769	4030921.9	826.4130472231553	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	163.55728	13.83573210769592	57245.048	11.736286569113581					
YAL064C-A	122.75667	10.384303288443245	42964.834	8.808580337261565					
YAL064W	136.8772	11.57879533611415	47907.02	9.821819267096355					
YAL064W-B	239.65723	20.273223129856806	83880.03	17.196947227747003					
YAL065C	204.89788	17.332840073611067	71714.258	14.702740453276345					
YAL067C	233.25735	19.731840776216533	81640.072	16.737714684335064					
YAL067W-A	104.20149	8.81467276089915	36470.522	7.477127061141801					
YAR002C-A	3848.2682	325.5349312104309	1346893.9	276.13799517804597					
YAR002W	1296.12	109.64213332128558	453642.0	93.00494449381583		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	618.1135	52.2878149975978	216339.73	44.3536193307875		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	1344.1456	113.70474267692761	834714.42	171.1317918100345	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	395.75823	33.4782092835972	108833.51	22.312869083147394	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1278.2099	108.1270717745171	447373.47	91.71978067585404					
YAR015W	6266.5248	530.1014933669278	1917556.6	393.13433312336645	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1127.7328	95.39782582506766	902186.24	184.9647545295286	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	986.85613	83.48070500755172	961197.87	197.0632228649993	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	637.58967	53.93535444435275	223156.38	45.75115781903103					
YAR027W	101.47928	8.584393996781216	35517.748	7.28179088639354					
YAR028W	114.19758	9.660267792587241	39969.153	8.194410694401824					
YAR029W	1328.0384	112.3421930905987	464813.44	95.29529494001788					
YAR031W	333.45393	28.207727872084863	116708.88	23.92746462262183					
YAR033W	146.45595	12.389086500937827	51259.583	10.50915627673616					
YAR035C-A	143.02299	12.098683561390068	50058.046	10.262819116613716					
YAR035W	6033.3946	510.38040853711425	4144942.1	849.7892830482637	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1674.7002	141.6672087473256	586145.07	120.17050824366746					
YAR050W	320.29924	27.094938720787002	112104.73	22.98352928332079		Flo1		Cell wall	
YAR068W	869.52368	73.55525047725123	304333.29	62.393915783966996					
YBL001C	4613.7129	390.28587236362	1614799.5	331.06356524779795					
YBL002W	7614.0711	644.0939100268089	997443.31	204.4942039808438	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	8825.8153	746.5984768321159	1165007.6	238.84796198957238	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	1821.6806	154.10065982625028	637588.21	130.71729707778687		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	416.74929	35.2538971821522	145862.25	29.904441090095467					
YBL006C	2301.6502	194.7025260680829	414297.04	84.93850483233959	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	2753.2571	232.90511837328035	963639.98	197.5639002824293					
YBL008W	747.99249	63.274613702358096	628313.69	128.81585008256422	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	109.59433	9.27086700391705	38358.016	7.864098008942954					
YBL009W	940.6672	79.57346430373762	329233.52	67.4989204110369		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	496.59923	42.00860952913909	173809.73	35.634187952471585					
YBL011W	3038.5191	257.0361666060802	2306236.0	472.8207510980902	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	306.56834	25.933406479620103	122933.9	25.203708091200344	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	908.98213	76.89314252085157	318143.75	65.22531381530904		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	13395.291	1133.1422103658742	7045923.1	1444.5436860414043	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	124.6851	10.547434155308016	44013.84	9.02364584002295	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	3125.3124	264.3782356814701	1093859.3	224.2612533243047					
YBL018C	2030.2071	171.74045422339026	710572.48	145.68041332423599		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	751.88301	63.603722822292305	390979.17	80.1579130770259	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1915.3856	162.0274074289962	1099431.3	225.40361569533636	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1106.4978	93.6015024128238	387274.23	79.39833230837371					
YBL022C	4894.11	414.0053861594891	5545026.6	1136.8323284654691	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	1517.3774	128.35886738072531	1317083.6	270.0263359911894	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	1489.4713	125.99821841560083	521314.95	106.8791425585514		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	501.931	42.45963770336558	175675.85	36.01677683758099		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2786.1417	235.6869114922949	267469.6	54.83618205938409	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	8961.0305	758.036679302153	1693634.8	347.2262501417304	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	479.698	40.578890897412315	167894.3	34.421416121805436					
YBL029C-A	2678.2351	226.55881392150928	937382.28	192.18058936537298					
YBL029W	2114.4243	178.8646043563605	740048.51	151.7235410197493					
YBL030C	15892.197	1344.3619280947248	5562269.0	1140.3673372497972		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	524.0483	44.33059714794392	183416.91	37.60383635945793					
YBL032W	2947.3799	249.3264666421916	1031583.0	211.49346765899986		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	2897.67	245.12137800596363	999696.15	204.956077570929	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	943.35472	79.80080855129466	330174.15	67.6917668426707		Stu1		Cytoskeleton proteins	
YBL035C	479.09302	40.52771407904927	337760.58	69.2471243736229	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1148.8352	97.18293226135373	402092.32	82.43631300230057					
YBL037W	1136.661	96.15308528770932	1165077.5	238.86229277380338	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	3181.7634	269.15357135109934	1113617.2	228.3119858244135					
YBL039C	693.99406	58.70674725388102	401822.56	82.38100724616103	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	1520.1056	128.58965285439066	532036.96	109.0773515976442					
YBL040C	2430.4757	205.60020733693247	850666.49	174.40225923789936					
YBL041W	4067.6991	344.0971569245698	980315.48	200.98268415144193	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	3056.5553	258.56189527704385	1069794.4	219.32750669425448					
YBL043W	2004.1425	169.53558249224963	701449.88	143.81011272014888					
YBL044W	115.89819	9.8041267781345	40564.366	8.316440294895159					
YBL045C	12508.206	1058.1014025415118	5716250.1	1171.9362917526798	457.0	Cor1	K00414	Oxidative phosphorylation	ubiquinol--cytochrome-c reductase subunit COR1
YBL046W	515.6669	43.621592907426816	180483.42	37.002417014196325					
YBL047C	4500.1151	380.6763415079857	1575040.3	322.9121987757373					
YBL049W	1489.0892	125.9658955912157	521181.22	106.8517254516099					
YBL050W	3834.2927	324.3527076244731	1342002.4	275.1351478094348					
YBL051C	983.86287	83.22749742493185	344352.0	70.59848657385001					
YBL052C	746.82393	63.1757621983971	621357.51	127.38970538081927	832.0	SAS3	K11378	Chromosome-related	Sas3p
YBL054W	302.41268	25.58186848332506	105844.44	21.70005481674761					
YBL055C	376.69029	31.86520306531319	131841.6	27.029950247057965					
YBL056W	2040.2871	172.59314741837107	954854.36	195.7626867694747	468.0	PTC3	K14803	Ribosome biogenesis	type 2C protein phosphatase PTC3
