!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL001C	790.30633	61.66248085776429	276607.22	51.55322983311092		TFC3	K15204	Transcription machinery	Tfc3p
YAL002W	975.96886	76.14852477206406	341589.1	63.66435908934521					
YAL003W	14636.189	1141.9669687361863	3044327.3	567.3926551306723	208.0	EFB1	K03232	Translation factors	translation elongation factor 1 subunit beta
YAL005C	8163.3612	636.934166692067	5240877.9	976.779213883035	642.0	Ssa1	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA1
YAL007C	2757.4048	215.1424254657145	965091.68	179.8709129467522		ERP2	K14825	Ribosome biogenesis	Erp2p
YAL008W	1372.8953	107.11812235638371	480513.35	89.55664704062342					
YAL009W	619.05138	48.300567033573635	216667.98	40.38193280137764					
YAL010C	616.03975	48.06558906341658	215613.91	40.18547837415702		MDM10	K17774	Mitochondrial biogenesis	Mdm10p
YAL011W	1168.6372	91.18118663515102	730398.25	136.12945046030256	625.0	SWC3	K11682	Chromosome-related	Swc3p
YAL012W	5444.6673	424.81210186326757	2145198.9	399.8157818492111	394.0	CYS3	K01758	Amino acid metabolism	cystathionine gamma-lyase CYS3
YAL013W	1590.7259	124.11403228758128	556754.06	103.7661634996282					
YAL014C	1654.4898	129.08911614293442	421894.9	78.63151491532777	255.0	SYN8	K08501	SNARE interactions in vesicular transport	Syn8p
YAL015C	522.60438	40.7754327083952	208519.15	38.86317813596815	399.0	NTG1	K10773	Base excision repair	bifunctional N-glycosylase/AP lyase NTG1
YAL016W	2961.8588	231.0946459942953	1880780.3	350.53423070983945	635.0	TPD3	K03456	mRNA surveillance pathway	protein phosphatase 2A structural subunit TPD3
YAL017W	2455.0439	191.551164076746	859265.36	160.14731861196825		PSK1	K08286	Other enzymes	Psk1p
YAL018C	119.15405	9.296818269505811	41703.917	7.772651841994514					
YAL019W	659.22637	51.435161124242086	230729.23	43.00262669718712		FUN30	K14439	Chromosome-related	Fun30p
YAL020C	767.79335	59.90593893774546	268727.67	50.08466277209389		ATS1	K15462	Transfer RNA biogenesis	Ats1p
YAL021C	1862.5823	145.325225244951	1558981.4	290.5583101545398	837.0	CCR4	K12603	RNA degradation	Ccr4p
YAL022C	1000.1321	78.03382578434567	350046.23	65.24057379053232		FUN26	K15014	Alcoholism	Fun26p
YAL023C	5278.1419	411.819204172784	4006109.7	746.6467943271873	759.0	PMT2	K00728	Glycan metabolism	dolichyl-phosphate-mannose-protein mannosyltransferase PMT2
YAL024C	1163.37	90.77022115651944	1669435.9	311.1444908934278	1435.0	LTE1	K06681	Cell cycle	Lte1p
YAL025C	500.4917	39.05012360298304	175172.1	32.6480542758381		MAK16	K14831	Ribosome biogenesis	Mak16p
YAL026C	1325.4043	103.41270742137226	1795922.8	334.71874259436936	1355.0	DRS2	K14802	Ribosome biogenesis	aminophospholipid-translocating P4-type ATPase DRS2
YAL027W	332.8777	25.972289509849432	116507.2	21.714264937886366		SAW1	K15080	DNA repair and recombination proteins	Saw1p
YAL028W	218.56458	17.053177633583285	76497.603	14.257395411229957					
YAL029C	1827.4237	142.58202755414447	639598.3	119.20642621247207		MYO4	K10357	Messenger RNA Biogenesis	myosin 4
YAL030W	1490.4943	116.29361015285906	175878.33	32.77967931984468	118.0	SNC1	K08513	SNARE interactions in vesicular transport	SNAP receptor SNC1
YAL031C	1146.2432	89.43392795340824	401185.12	74.77168779970452					
YAL032C	756.2344	59.00406898421636	291150.24	54.2637145866453	385.0	PRP45	K06063	Spliceosome	Prp45p
YAL033W	1639.967	127.95599618298024	283714.29	52.87782437243642	173.0	POP5	K03537	Ribosome biogenesis in eukaryotes	Pop5p
YAL034C	1456.6142	113.6501655309374	509814.97	95.01779570602152					
YAL034W-A	495.94286	38.69520709937231	143327.49	26.712950708130133	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	5939.7846	463.44289586639536	5963543.7	1111.4675133422068	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	1673.5938	130.57967744757022	585757.83	109.17179976912503					
YAL037C-A	79.351573	6.191288953924974	27773.051	5.1762585277770805					
YAL037W	174.99111	13.65342217448002	61246.888	11.415012571352271					
YAL038W	16453.009	1283.7216583032093	8226504.5	1533.2314073783803	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	2412.3413	188.2193569595276	648919.81	120.94374148364122	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	3710.1512	289.4790521915865	2151887.7	401.0624204716871	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1165.6076	90.94480658235975	995428.89	185.52507179201066	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	2470.8668	192.78572241359285	864803.38	161.17947828545894					
YAL043C	1407.4149	109.81146301862752	492595.21	91.80842812353032		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	7658.5637	597.5480894215012	2680497.3	499.5831033403006		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	2448.7205	191.057790157476	857052.17	159.73483085140168					
YAL046C	2426.11	189.29363938389625	849138.5	158.25990460640563					
YAL047C	311.24786	24.284653280292083	108936.75	20.30330701426429		Spc72		Cytoskeleton proteins	
YAL048C	766.05285	59.77013900313917	268118.5	49.97112748180959		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	4037.0554	314.9852682114212	1412969.4	263.34502846799455					
YAL051W	1080.0607	84.27013641529797	378021.24	70.45447283522672					
YAL053W	2317.2191	180.7975881921581	811026.68	151.1567371047831					
YAL054C	7696.5844	600.514598225687	5487664.7	1022.7746026519109	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	925.48772	72.20980859231624	323920.7	60.3713753198567					
YAL056W	1313.5528	102.48801168739554	459743.48	85.68562052976866					
YAL058W	478.57428	37.340049369866904	240244.29	44.77601524089845	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	705.94025	55.07994242226345	247079.09	46.049864908536726					
YAL060W	1873.9047	146.20863873508964	715831.6	133.41456161774636	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	607.82053	47.42429659658824	253461.16	47.2393361071591	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	5782.4302	451.1655518675374	2642570.6	492.5144379529277	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	144.80929	11.298530371952655	50683.251	9.446193369400296					
YAL064C-A	139.3563	10.873068903748825	48774.705	9.090484250220166					
YAL064W	116.93117	9.12338134986339	40925.91	7.62764921450428					
YAL064W-B	257.61203	20.0997970857766	90164.211	16.804537106457698					
YAL065C	208.145	16.240205336757644	72850.75	13.577705810659987					
YAL067C	1131.115	88.25357255512561	395890.25	73.78484569903034					
YAL067W-A	90.473548	7.059064580292579	31665.742	5.901766682597777					
YAR002C-A	4125.1897	321.8618164312266	1443816.4	269.09420045512485					
YAR002W	1516.7161	118.33952726016113	530850.64	98.93836122923338		NUP60	K18718	Messenger RNA Biogenesis	Nup60p
YAR003W	749.9355	58.51260664115887	262477.42	48.91975979246667		SWD1	K14961	Chromosome-related	Swd1p
YAR007C	2215.0084	172.82274971122538	1375520.2	256.3653581084641	621.0	RFA1	K07466	DNA replication	Rfa1p
YAR008W	668.7395	52.17740900238122	183903.36	34.27536050997273	275.0	SEN34	K15323	Transfer RNA biogenesis	Sen34p
YAR014C	1395.7177	108.8988063136136	488501.19	91.04539686931595					
YAR015W	7588.2304	592.0604378612342	2321998.5	432.7671647278	306.0	ADE1	K01923	Purine metabolism	phosphoribosylaminoimidazolesuccinocarboxamide synthase
YAR018C	1141.4811	89.0623721541617	913184.88	170.1966781588775	800.0	KIN3	K08857	Chromosome-related	Kin3p
YAR019C	765.03353	59.69060806987696	745142.66	138.87746968222893	974.0	CDC15	K06683	Cell cycle	Cdc15p
YAR023C	396.91787	30.968928922762867	138921.25	25.891728820213228					
YAR027W	87.290214	6.810689659850185	30551.575	5.69411155550649					
YAR028W	96.559594	7.533919305262924	33795.858	6.298771358467					
YAR029W	1109.4461	86.56288872692092	388306.13	72.37134000152219					
YAR031W	338.61226	26.4197200602636	118514.29	22.08834039428891					
YAR033W	154.04335	12.019004226678641	53915.173	10.048549365996074					
YAR035C-A	147.88693	11.53865867459081	51760.426	9.646954037706356					
YAR035W	12170.782	949.6072391309609	8361327.2	1558.359260656471	687.0	YAT1	K00624	Peroxisome	carnitine O-acetyltransferase YAT1
YAR042W	1269.5009	99.05092743615572	444325.32	82.81202978949919					
YAR050W	237.65503	18.542681719538294	83179.261	15.502702929017254		Flo1		Cell wall	
YAR068W	777.52022	60.66486356280947	272132.08	50.71916656840168					
YBL001C	3059.421	238.7067921477259	1070797.3	199.5720115750219					
YBL002W	8176.5869	637.9660823456852	1071132.9	199.6345597034908	131.0	HTB2	K11252	Chromosome-related	histone H2B
YBL003C	9244.6637	721.3011927131071	1220295.6	227.4350594721786	132.0	HTA2	K11251	Chromosome-related	histone H2A
YBL004W	3887.5859	303.3231318565604	1360655.1	253.59484504379358		UTP20	K14772	Ribosome biogenesis	Utp20p
YBL005W	532.45049	41.543660857850156	186357.67	34.73278749800183					
YBL006C	1973.5604	153.9841271252903	355240.87	66.20873532232557	180.0	LDB7	K11764	Transcription machinery	Ldb7p
YBL007C	2792.7969	217.90384164817894	977478.91	182.17960798076328					
YBL008W	822.12698	64.14523994373367	690586.66	128.70948488857388	840.0	HIR1	K11293	Chromosome-related	Hir1p
YBL008W-A	100.81452	7.865903604346298	35285.082	6.5763284921708305					
YBL009W	1085.5648	84.69958566555164	379947.68	70.81351698483243		ALK2	K16315	Chromosome-related	Alk2p
YBL010C	643.37724	50.19855623049511	225182.03	41.968756082637604					
YBL011W	2883.9466	225.01566198680757	2188915.5	407.9635515542903	759.0	SCT1	K13507	Lipid and steroid metabolism	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1
YBL013W	346.34551	27.02309543762304	138884.55	25.884888783518324	401.0	FMT1	K00604	Other central metabolism enzymes	Fmt1p
YBL014C	1105.3831	86.24587916972163	386884.09	72.10630442164152		RRN6	K15218	Transcription machinery	Rrn6p
YBL015W	21186.218	1653.0232800658716	11143951.0	2076.9763968992793	526.0	ACH1	K01067	Glycolysis	Ach1p
YBL016W	131.30154	10.244608184835077	46349.444	8.638471328293253	353.0	Fus3	K04371	MAPK signaling pathway	mitogen-activated serine/threonine-protein kinase FUS3
YBL017C	2755.4965	214.99353318464057	964423.78	179.74643173398584					
YBL018C	2233.734	174.28378691631795	781806.9	145.7108415348376		Pop8	K14528	Ribosome biogenesis in eukaryotes	Pop8p
YBL019W	583.22261	45.50508032112096	303275.76	56.523632890317856	520.0	APN2	K10772	Base excision repair	DNA-(apurinic or apyrimidinic site) lyase APN2
YBL020W	1597.7598	124.66284191701375	917114.13	170.92900007123302	574.0	RFT1	K06316	Carbohydrate metabolism	Rft1p
YBL021C	1148.3706	89.59991518746824	401929.71	74.91046226626196					
YBL022C	3850.7785	300.45128898782866	4362932.0	813.1502718628758	1133.0	PIM1	K08675	Mitochondrial biogenesis	ATP-dependent Lon protease PIM1
YBL023C	2090.61	163.11674880049438	1814649.5	338.2089691658801	868.0	MCM2	K02540	DNA replication	MCM DNA helicase complex subunit MCM2
YBL024W	2026.3367	158.10191976462502	709217.84	132.1819087269757		NCL1	K15334	Transfer RNA biogenesis	Ncl1p
YBL025W	564.94016	44.07861923841897	197729.06	36.852153298330315		RRN10	K15221	Transcription machinery	Rrn10p
YBL026W	2262.0918	176.49636225994237	217160.81	40.47378498896208	96.0	LSM2	K12621	RNA degradation	Sm-like protein LSM2
YBL027W	11169.021	871.4463208367157	2110945.0	393.4316419869891	189.0	RPL19B	K02885	Ribosome	ribosomal 60S subunit protein L19B
YBL028C	645.18938	50.33994576999378	225816.28	42.08696570862514					
YBL029C-A	2117.8353	165.24096250899004	741242.36	138.15054338465043					
YBL029W	2224.9037	173.59481583757395	778716.29	145.13482284792659					
YBL030C	17507.257	1365.9777970327782	6127540.0	1142.0326552993827		Pet9	K05863	Transport	ADP/ATP carrier protein PET9
YBL031W	423.6532	33.05491344771411	148278.62	27.635727571379075					
YBL032W	2497.1835	194.8390439528364	874014.22	162.896167211641		HEK2	K18738	Messenger RNA Biogenesis	Hek2p
YBL033C	4063.0778	317.0156274290591	1401761.8	261.2561893600437	345.0	RIB1	K01497	Cofactor biosynthesis	GTP cyclohydrolase II
YBL034C	953.60198	74.40338208815324	333760.69	62.20532334921585		Stu1		Cytoskeleton proteins	
YBL035C	825.43532	64.40336827217686	581931.9	108.45873433064735	705.0	POL12	K02321	DNA replication	DNA-directed DNA polymerase alpha subunit POL12
YBL036C	1328.2759	103.6367597581809	464896.57	86.64603809631194					
YBL037W	1103.1703	86.0732287271495	1130749.6	210.74574269065803	1025.0	APL3	K11824	Endocytosis	Apl3p
YBL038W	2768.1547	215.98117049129576	968854.15	180.5721508994354					
YBL039C	2102.6636	164.0572130876362	1217442.2	226.90325127857542	579.0	URA7	K01937	Pyrimidine metabolism	CTP synthase URA7
YBL039W-B	703.95555	54.92508914434727	246384.44	45.92039811044096					
YBL040C	2245.583	175.20828759149745	785954.05	146.48377500021277					
YBL041W	3437.2694	268.1878539179598	828381.93	154.39135690993896	241.0	PRE7	K02732	Proteasome	proteasome core particle subunit beta 6
YBL042C	3435.466	268.0471463040161	1202413.1	224.1021723823528					
YBL043W	5609.3316	437.65978998276825	1963266.1	365.90768844303966					
YBL044W	103.64032	8.086382463990343	36274.112	6.760660957902714					
