Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
A0AV56;B7Z2F6;B7ZLP6;F5GZU3;K7ES42;Q15424;Q15424-2	38350586.0	69.661271955	13422705000.0	52.3408024358	350			
Q9H173	4228406.3	7.68061695852	1978894100.0	7.71654484915	468	Sil1	K14001	Protein processing in endoplasmic reticulum
Q99798	51720059.0	93.9460245934	41634647000.0	162.351093398	805	Aco2	K01681	Citrate cycle
O95816	53088935.0	96.4324962033	11201765000.0	43.6804182761	211	Bag2	K09556	Protein processing in endoplasmic reticulum
P21980	8967950.3	16.2896813292	6160981900.0	24.0242735304	687	Tgm2	K05625	CAM ligands
P16949	362241740.0	657.987869171	53974019000.0	210.467522392	149	StmN1	K04381	MAPK signaling pathway
Q9P2E9	481588010.0	874.772378573	7.4164554e+11	2891.98955699	1540	RrbP1	K14000	Protein processing in endoplasmic reticulum
A2A3N8;C9JTM0;D6RAH3;D6RF25;D6RJE2;E7ENY0;E7EV99;H0Y9H2;H0YFD8;P35611;P35611-2;P35611-3;P35612;P35612-2;P35612-3;P35612-4;P35612-8;Q86XM2	25853321.0	46.9608267556	9048662400.0	35.2845608234	350			
P62753	377892200.0	686.415881986	94095158000.0	366.916808128	249	Rps6	K02991	Ribosome
P45880	369213660.0	670.651895091	1.0854882e+11	423.277747835	294	VdaC2	K05862	Calcium signaling pathway
O75955	3080104.3	5.59480325261	1820341600.0	7.0982816095	591	FloT1	K07192	Insulin signaling pathway
O15212	39040072.0	70.913677114	5036169300.0	19.6381535886	129	PfdN6	K04798	Chaperones and folding catalysts
P04439	12123824.0	22.0221146242	4497938700.0	17.5393648944	371	Hla-a	K06751	Cell adhesion molecules (CAMs)
A2BFH1	5902931200.0	10722.2793324	9.6808072e+11	3774.95606939	164	PpiAl4g	K12738	Chaperones and folding catalysts
Q04917	203753680.0	370.104918718	50123405000.0	195.452350217	246	YwhAh	K06630	Cell cycle
A2T926;G5E972;H0YJH7;P42166;P42167;P42167-2	17836771.0	32.3993003765	6242869800.0	24.3435890779	350			
O95865	54339265.0	98.7036369405	15486691000.0	60.3891565832	285	DdaH2	K01482	Other enzymes
A5PL29;K7EJR2;M0QX30;M0R165;M0R1V5;M0R2S2;M0R330;M0R3I1;Q9UBC2;Q9UBC2-2;Q9UBC2-3	37657469.0	68.4022713277	13180114000.0	51.3948375499	350			
P30044	169743200.0	308.327158748	36325045000.0	141.646710094	214	PrdX5	K11187	Peroxisome
Q9GZQ8	40082946.0	72.8079879161	5010368200.0	19.53754419	125	Map1lc3b	K10435	Cytoskeleton proteins
A6NCP5;C9IZD3;E7ERK8;F5H6L3;I3L1S9;I3L4P0;I3L4P6;J3KRS3;Q17R89;Q68EM7;Q68EM7-2;Q68EM7-3;Q68EM7-4;Q68EM7-5;Q68EM7-6;Q68EM7-7	2645667.5	4.8056778903	925983620.0	3.6108016762	350			
Q9UKK9	39071774.0	70.9712616746	9064651600.0	35.346909475	232	NudT5	K13987	Purine metabolism
A6NDF3;Q9BVG4	30086975.0	54.6509758098	10530441000.0	41.0626421383	350			
P08865	1464133800.0	2659.50102615	4.3191947e+11	1684.23664585	295	RpsA	K02998	Ribosome
P61326	17490134.0	31.7696574729	2553559600.0	9.95740862454	146	MagOh	K12877	RNA transport
O95861	11330826.0	20.5816868473	3671187600.0	14.315512773	324	BpnT1	K01082	Sulfur metabolism
A6NFL3;H0Y2W2;J3QSF3;Q5SV16;Q5T2N8;Q5T9A4;Q5T9A4-2;Q5T9A4-3;Q9NVI7;Q9NVI7-2;Q9NVI7-3	43968666.0	79.866138153	15389033000.0	60.0083467476	350			
Q9NYB9	10899475.0	19.7981666341	5591430700.0	21.8033525733	513	Abi2	K05751	Regulation of actin cytoskeleton
Q9NYB9	10948094.0	19.8864797926	5616372200.0	21.900610028	513	Abi2	K05751	Regulation of actin cytoskeleton
A6NFQ9;A6NMH6;B7Z277;C9J4G8;C9JV02;F6W7K9;F8W8I8;Q92599;Q92599-2;Q92599-3	8044672.9	14.6126097441	2815635500.0	10.9793533745	350			
A6NG10;B4DFG2;K7EIJ0;K7EIK1;K7EIN1;K7EMC9;K7ENL2;K7ESN4;Q969T9	7412048.9	13.4634906013	2594217100.0	10.1159494086	350			
Q13162	186436780.0	338.649929208	50524367000.0	197.015870597	271	PrdX4	K03386	Other enzymes
Q13813	500829920.0	909.724019871	1.2405557e+12	4837.45122941	2477	SptAn1	K06114	Cytoskeleton proteins
A6NGP5;B4DLH4;B4E1P3;H3BMM8;H3BMT0;H3BMV3;H3BS08;H3BTV5;H3BU16;Q9H910;Q9H910-2	51484820.0	93.5187286988	18019687000.0	70.2663790362	350			
P22090	163569660.0	297.113336648	43018821000.0	167.748573107	263	Rps4y1	K02987	Ribosome
P30046	115144300.0	209.151912213	19113954000.0	74.5333887678	166	Ddt	K10028	Other enzymes
Q9H7Z7	7371382.4	13.3896226266	2779011200.0	10.8365397426	377	PtgEs2	K05309	Arachidonic acid metabolism
O95825	7896736.7	14.3438935409	2755961100.0	10.7466576562	349	CryZl1	K00540	Other enzymes
P17516	9414724.7	17.1012171159	3040956100.0	11.8579736682	323	Akr1c4	K00037	Primary bile acid biosynthesis
A6NIR2;Q9Y547	13722530.0	24.9260570423	4802885500.0	18.728481411	350			
P32119	356143970.0	646.911678203	70516506000.0	274.97367401	198	PrdX2	K03386	Other enzymes
Q92890	17442671.0	31.6834441109	5982836200.0	23.3296081192	343	Ufd1l	K14016	Protein processing in endoplasmic reticulum
A6NJA2	77726473.0	141.184934534	38396878000.0	149.725663013	494	Usp14	K11843	Ubiquitin labeling
A6NJG9	150936950.0	274.166864674	37734238000.0	147.141749463	250	PsmE1	K06696	Proteasome
O14602	51372923.0	93.3154752897	7397700900.0	28.8467638442	144	Eif1ay	K03236	RNA transport
A6NKH4;H0YK42;H0YK43;H0YK58;H0YKD5;H0YKL5;H0YKT3;J3KPH4;Q13596;Q13596-2;Q13596-3	146889340.0	266.81465209	51411269000.0	200.474276511	350			
P07437	1638097000.0	2975.49353237	7.2731507e+11	2836.10899498	444	TubB	K07375	Phagosome
A6NL28;A6NL28-2;D6R904;D6RFM2;P06753-2;P06753-3;Q5VU59;Q5VU61;H0YL80;K7EP68;K7EQW8;Q5VU58	990602320.0	1799.36279495	3.4671081e+11	1351.97205098	350			
P68032	6810742300.0	12371.257419	2.5676498e+12	10012.3522722	377	ActC1	K12314	Cytoskeleton proteins
P21810	3305489.4	6.00420019756	1216420100.0	4.74333631954	368	Bgn	K08118	Proteoglycans
P51571	45609215.0	82.8460855792	7890394200.0	30.7679833508	173	Ssr4	K04571	Protein processing in endoplasmic reticulum
