Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
b3241	5.0	0.907672464576	1750.0	1.08328128946	350			
b3240	2.0	0.36306898583	700.0	0.433312515783	350			
b3243	79.0	14.3412249403	27650.0	17.1158443734	350			
b3242	5.0	0.907672464576	1750.0	1.08328128946	350			
b2836	80.0	14.5227594332	57520.0	35.6059084397	719.0	Aas	K05939	Lipid and steroid metabolism
b0885	111.0	20.1503287136	25974.0	16.0783704071	234.0	Aat	K00684	Other enzymes
b1338	12.0	2.17841391498	4200.0	2.5998750947	350			
b1337	9.0	1.63381043624	3150.0	1.94990632102	350			
b1339	26.0	4.71989681579	9100.0	5.63306270517	350	AbgR	K14057	Transcription factors
b1336	3.0	0.544603478745	1050.0	0.649968773674	350			
b0715	8.0	1.45227594332	2800.0	1.73325006313	350			
b0185	1800.0	326.762087247	574200.0	355.440066518	319.0	AccA	K01962	Lipid and steroid metabolism
b3255	5637.0	1023.30993656	879372.0	544.346990898	156.0	AccB	K02160	Lipid and steroid metabolism
b3256	1951.0	354.173795677	875999.0	542.25904359	449.0	AccC	K01961	Lipid and steroid metabolism
b2316	2475.0	449.297869965	752400.0	465.749052678	304.0	AccD	K01963	Lipid and steroid metabolism
b4015	14155.0	2569.62074721	6143270.0	3802.79396976	434.0	AceA	K01637	TCA cycle and anaplerotic enzymes
b4014	8427.0	1529.7911718	4491591.0	2780.37513725	533.0	AceB	K01638	Glycolysis
b0114	5837.0	1059.61683515	5177419.0	3204.91493164	887.0	AceE	K00163	Glycolysis
b0115	5226.0	948.699259975	3292380.0	2038.04208673	630.0	AceF	K00627	Glycolysis
b4016	71.0	12.888948997	40754.0	25.2274546689	574.0	AceK	K00906	Other enzymes
b2296	1197.0	217.296788019	478800.0	296.385760795	400.0	AckA	K00925	Other central metabolism enzymes
b1276	862.0	156.482732893	768042.0	475.431730353	891.0	AcnA	K01681	TCA cycle and anaplerotic enzymes
b0118	7660.0	1390.55421573	6625900.0	4101.55056903	865.0	AcnB	K01682	TCA cycle and anaplerotic enzymes
b0404	126.0	22.8733461073	24318.0	15.0532767983	193.0	AcpH	K08682	Cofactor biosynthesis
b1094	85961.0	15604.8865455	30086350.0	18623.9885846	350	AcpP	K02078	Lipid and steroid metabolism
b2563	142.0	25.777897994	17892.0	11.0754679034	126.0	AcpS	K00997	Cofactor biosynthesis
b3475	125.0	22.6918116144	24375.0	15.0885608174	195.0	AcpT	K06133	Cofactor biosynthesis
b0463	1295.0	235.087168325	514115.0	318.246377217	397.0	AcrA	K03585	Chromosome-related
b0462	433.0	78.6044354323	151550.0	93.8121596669	350			
b2470	10.0	1.81534492915	3500.0	2.16656257891	350			
b3265	0.0	0.0	0.0	0.0	385.0	AcrE	K03585	Chromosome-related
b3266	1.0	0.181534492915	350.0	0.216656257891	350			
b0464	87.0	15.7935008836	18705.0	11.5787294396	215.0	AcrR	K03577	Transcription factors
b4069	643.0	116.726678944	419236.0	259.51457981	652.0	Acs	K01895	Glycolysis
b4067	46.0	8.3505866741	16100.0	9.966187863	350			
b2213	15.0	2.72301739373	5310.0	3.28698494115	354.0	Ada	K10778	Transcription factors
b1623	265.0	48.1066406225	88245.0	54.6252327932	333.0	Add	K01488	Purine metabolism
b3665	46.0	8.3505866741	27048.0	16.7431956098	588.0	Ade	K01486	Purine metabolism
b1241	4687.0	850.852168293	4176117.0	2585.09109068	891.0	AdhE	K04072	Glycolysis
b1478	773.0	140.326163023	259728.0	160.776275856	336.0	AdhP	K13953	Glycolysis
b4117	8.0	1.45227594332	6048.0	3.74382013636	756.0	AdiA	K01584	Amino acid metabolism
b4115	1.0	0.181534492915	350.0	0.216656257891	350			
b4116	11.0	1.99687942207	2783.0	1.72272675918	253.0	AdiY	K03755	Transcription factors
b0474	7177.0	1302.87305565	1535878.0	950.735943022	214.0	Adk	K00939	Purine metabolism
b0385	5.0	0.907672464576	1750.0	1.08328128946	350			
adrB	4.0	0.726137971661	1400.0	0.866625031565	350			
b2468	4.0	0.726137971661	1400.0	0.866625031565	350			
b3072	6.0	1.08920695749	2100.0	1.29993754735	350	Aer	K03776	Two-component system
b0476	17.0	3.08608637956	5474.0	3.38850387342	322.0	Aes	K01066	Biosynthesis of other secondary metabolites
b0262	7.0	1.27074145041	2450.0	1.51659380524	350	AfuC	K02010	Transport
b3138	6.0	1.08920695749	948.0	0.586828949946	158.0	AgaB	K10984	Transport
b3139	0.0	0.0	0.0	0.0	267.0	AgaC	K10985	Transport
b3140	2.0	0.36306898583	526.0	0.325603404717	263.0	AgaD	K10986	Transport
b3141	3.0	0.544603478745	765.0	0.473548677962	255.0	AgaI	K02080	Carbohydrate metabolism
b3131	187.0	33.9469501751	50303.0	31.138456402	269.0	AgaR	K02081	Transcription factors
b3136	3.0	0.544603478745	1152.0	0.713108597402	384.0	AgaS	K02082	Other enzymes
b3133	20.0	3.6306898583	3380.0	2.09228043335	169.0	AgaV	K02745	Transport
b1002	306.0	55.549554832	126378.0	78.2302415994	413.0	Agp	K01085	Glycolysis
b0605	37153.0	6744.55101528	6947611.0	4300.69543013	187.0	AhpC	K03386	Other enzymes
b0606	1554.0	282.10460199	543900.0	336.683824763	350			
b4187	150.0	27.2301739373	52500.0	32.4984386837	350			
b2252	176.0	31.9500707531	61600.0	38.1315013889	350			
alaA	533.0	96.7578847238	186550.0	115.477785456	350			
alaC	361.0	65.5339519424	126350.0	78.2129090988	350			
b2697	1795.0	325.854414783	1572420.0	973.356094381	876.0	AlaS	K01872	tRNA loading
b1415	1620.0	294.085878523	775980.0	480.345494281	479.0	AldA	K07248	Glycolysis
b3588	76.0	13.7966214616	41192.0	25.4985845002	542.0	AldB	K00138	Other enzymes
b2068	37.0	6.71677623786	10434.0	6.45883255668	282.0	AlkA	K01247	Base excision repair
b2212	17.0	3.08608637956	3672.0	2.27303365422	216.0	AlkB	K03919	DNA repair and recombination proteins
b0505	8.0	1.45227594332	1280.0	0.792342886003	160.0	AllA	K01483	Purine metabolism
b0512	6.0	1.08920695749	2718.0	1.682490597	453.0	AllB	K01466	Purine metabolism
b0516	6.0	1.08920695749	2466.0	1.52649809131	411.0	AllC	K02083	Peptidases
b0517	1.0	0.181534492915	349.0	0.216037240012	349.0	AllD	K00073	Purine metabolism
b0506	857.0	155.575060428	232247.0	143.765045504	271.0	AllR	K10973	Transcription factors
b0504	0.0	0.0	0.0	0.0	308.0	AllS	K10972	Transcription factors
b2624	28.0	5.08296580162	9800.0	6.06637522096	350	AlpA	K07733	Transcription factors
b4053	158.0	28.6824498806	56722.0	35.1119321717	359.0	Alr	K01775	Amino acid metabolism
b4087	0.0	0.0	0.0	0.0	510.0	AlsA	K10551	Transport
b4088	41.0	7.44291420952	12833.0	7.94385645006	313.0	AlsB	K10549	Transport
b4086	2.0	0.36306898583	652.0	0.403599657558	326.0	AlsC	K10550	Transport
b4085	13.0	2.3599484079	4550.0	2.81653135259	350	AlsE	K17195	Carbohydrate metabolism
b4084	7.0	1.27074145041	2163.0	1.33893567377	309.0	AlsK	K00881	Other enzymes
b3088	27.0	4.90143130871	9450.0	5.84971896307	350			
b2435	290.0	52.6450029454	83810.0	51.8798884968	289.0	AmiA	K01448	Chromosome-related
b4169	173.0	31.4054672743	76639.0	47.4409112815	443.0	AmiB	K01448	Chromosome-related
b2817	68.0	12.3443455182	28356.0	17.5528709965	417.0	AmiC	K01448	Chromosome-related
b0867	82.0	14.885828419	28700.0	17.7658131471	350	AmiD	K11066	Other enzymes
b1982	1104.0	200.414080178	572976.0	354.682388633	519.0	Amn	K01241	Purine metabolism
b4150	132.0	23.9625530648	50292.0	31.1316472053	381.0	AmpC	K01467	Two-component system
b0110	202.0	36.6699675689	70700.0	43.7645640941	350			
b0111	90.0	16.3381043624	31500.0	19.4990632102	350			
b0433	55.0	9.98439711033	27005.0	16.716577841	491.0	AmpG	K08218	Transport
b0376	116.0	21.0580011782	40600.0	25.1321259154	350			
b0451	132.0	23.9625530648	46200.0	28.5986260417	350			
b1927	398.0	72.2507281802	197010.0	121.952712478	495.0	AmyA	K01176	Carbohydrate metabolism
b1640	151.0	27.4117084302	55719.0	34.4910572384	369.0	AnmK	K09001	Other enzymes
