Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	155000000.0	195.862591284	54250000000.0	195.862591284	350			
121506	12500000.0	15.7953702648	4375000000.0	15.7953702648	350			
12954	64200000000.0	81125.0216801	2.247e+13	81125.0216801	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	3007900.0	3.80087153757	1052765000.0	3.80087153757	350			
14077	1120000000.0	1415.26517573	3.92e+11	1415.26517573	350	FabP3	K08752	PPAR signaling pathway
1415	59000000000.0	74554.14765	2.065e+13	74554.14765	350			
10815	11400000.0	14.4053776815	3990000000.0	14.4053776815	350			
12955	54700000000.0	69120.5402789	1.9145e+13	69120.5402789	350	CryAb	K09542	Chaperones and folding catalysts
380684	20900000.0	26.4098590828	7315000000.0	26.4098590828	350	NefH	K04574	Cytoskeleton proteins
226180	45600000.0	57.6215107261	15960000000.0	57.6215107261	350	Ina	K07608	Cytoskeleton proteins
18039	333000000.0	420.788663855	1.1655e+11	420.788663855	350	NefL	K04572	Cytoskeleton proteins
4151	10500000000.0	13268.1110225	3.675e+12	13268.1110225	350			
1414	3280000000.0	4144.70515749	1.148e+12	4144.70515749	350			
Abpg	10800000.0	13.6471999088	3780000000.0	13.6471999088	350			
20617	109000000.0	137.735628709	38150000000.0	137.735628709	350	SncA	K04528	Alzheimer's disease
5354	13000000.0	16.4271850754	4550000000.0	16.4271850754	350			
1417	11400000000.0	14405.3776815	3.99e+12	14405.3776815	350			
Bpifa2	3737700.0	4.72306843511	1308195000.0	4.72306843511	350			
Try5	8125600.0	10.2677488499	2843960000.0	10.2677488499	350			
845	433000000.0	547.151625974	1.5155e+11	547.151625974	350			
21956	1010000000.0	1276.2659174	3.535e+11	1276.2659174	350	TnnT2	K12045	Cytoskeleton proteins
10409	531000000.0	670.98732885	1.8585e+11	670.98732885	350			
22349	114000000.0	144.053776815	39900000000.0	144.053776815	350	Vil1	K05761	Cytoskeleton proteins
218038	180000000.0	227.453331813	63000000000.0	227.453331813	350	AmpH	K12562	Fc gamma R-mediated phagocytosis
21954	619000000.0	782.186735514	2.1665e+11	782.186735514	350	TnnI3	K12044	Cytoskeleton proteins
66473	20900000.0	26.4098590828	7315000000.0	26.4098590828	350	CtrB1	K01310	Peptidases
19752	12400000.0	15.6690073027	4340000000.0	15.6690073027	350	RnaSe1	K01168	Other enzymes
Amy2;Amy2a2	143000000.0	180.69903583	50050000000.0	180.69903583	350			
21924	544000000.0	687.414513925	1.904e+11	687.414513925	350	TnnC1	K05865	Calcium signaling pathway
342898	1765700.0	2.23119082213	617995000.0	2.23119082213	350			
16204	88000000.0	111.199406664	30800000000.0	111.199406664	350	FabP6	K08755	PPAR signaling pathway
5948	68100000.0	86.0531772028	23835000000.0	86.0531772028	350			
22003	442000000.0	558.524292564	1.547e+11	558.524292564	350	Tpm1	K10373	Cytoskeleton proteins
22003	7220000000.0	9123.40586496	2.527e+12	9123.40586496	350	Tpm1	K10373	Cytoskeleton proteins
22003	28300000.0	35.7607182796	9905000000.0	35.7607182796	350	Tpm1	K10373	Cytoskeleton proteins
22003	6243400.0	7.88934517691	2185190000.0	7.88934517691	350	Tpm1	K10373	Cytoskeleton proteins
22003	9381000.0	11.8541094763	3283350000.0	11.8541094763	350	Tpm1	K10373	Cytoskeleton proteins
22072	26300000.0	33.2334590372	9205000000.0	33.2334590372	350	PrsS2	K01312	Peptidases
374897	3705500.0	4.6823795613	1296925000.0	4.6823795613	350			
12716	525000000.0	663.405551123	1.8375e+11	663.405551123	350	CkmT1	K00933	Arginine and proline metabolism
5816	652000000.0	823.886513013	2.282e+11	823.886513013	350			
17906	3680000000.0	4650.15700596	1.288e+12	4650.15700596	350	Myl2	K10351	Regulation of actin cytoskeleton
12409	42800000.0	54.0833477868	14980000000.0	54.0833477868	350	Cbr2	K00079	Arachidonic acid metabolism
5334	396000000.0	500.39732999	1.386e+11	500.39732999	350			
56727	12900000.0	16.3008221133	4515000000.0	16.3008221133	350	MioX	K00469	Ascorbate and aldarate metabolism
109901	9650900.0	12.1951631111	3377815000.0	12.1951631111	350	CelA1	K01326	Peptidases
12613	22300000.0	28.1789405524	7805000000.0	28.1789405524	350	Cel	K12298	Steroid biosynthesis
793	95600000.0	120.802991785	33460000000.0	120.802991785	350			
794	192000000.0	242.616887268	67200000000.0	242.616887268	350			
1427	9640000000.0	12181.3895482	3.374e+12	12181.3895482	350			
22227	5958100.0	7.52883164599	2085335000.0	7.52883164599	350	Ucp1	K08769	PPAR signaling pathway
51778	108000000.0	136.471999088	37800000000.0	136.471999088	350			
109697	15400000.0	19.4598961663	5390000000.0	19.4598961663	350	Cpa1	K08779	Chaperones and folding catalysts
55948	289000000.0	365.188960523	1.0115e+11	365.188960523	350	Sfn	K06644	Cell cycle
8857	13100000.0	16.5535480375	4585000000.0	16.5535480375	350			
13706	3355400.0	4.23998283093	1174390000.0	4.23998283093	350	CelA2a	K01346	Peptidases
7447	27800000.0	35.128903469	9730000000.0	35.128903469	350			
Klk1b26;Egfbp2	1832700.0	2.31585400675	641445000.0	2.31585400675	350			
4975	3987600.0	5.03884947744	1395660000.0	5.03884947744	350			
1264	63300000.0	79.9877550211	22155000000.0	79.9877550211	350			
1411	14800000000.0	18701.7183936	5.18e+12	18701.7183936	350			
7356	9986100.0	12.6187317601	3495135000.0	12.6187317601	350			
16612	36100000.0	45.6170293248	12635000000.0	45.6170293248	350	Klk1	K01325	Peptidases
14120	24300000.0	30.7061997948	8505000000.0	30.7061997948	350	Fbp2	K03841	Glycolysis / Gluconeogenesis
17897	4540000000.0	5736.87848018	1.589e+12	5736.87848018	350	Myl3	K12749	Cytoskeleton proteins
Try4	14900000.0	18.8280813557	5215000000.0	18.8280813557	350			
29818	19600000.0	24.7671405752	6860000000.0	24.7671405752	350	HspB7	K09546	Chaperones and folding catalysts
107753	19200000.0	24.2616887268	6720000000.0	24.2616887268	350	LgaLs2	K10090	Glycan bindng proteins
140781	247000000.0	312.116516433	86450000000.0	312.116516433	350	Myh7	K10352	Cytoskeleton proteins
22004	2210000000.0	2792.62146282	7.735e+11	2792.62146282	350	Tpm2	K10374	Cytoskeleton proteins
22004	114000000.0	144.053776815	39900000000.0	144.053776815	350	Tpm2	K10374	Cytoskeleton proteins
1113	10100000.0	12.762659174	3535000000.0	12.762659174	350			
Adh6a	253000000.0	319.69829416	88550000000.0	319.69829416	350			
6876	317000000.0	400.570589916	1.1095e+11	400.570589916	350			
76703	22200000.0	28.0525775903	7770000000.0	28.0525775903	350	Cpb1	K01291	Peptidases
18040	289000000.0	365.188960523	1.0115e+11	365.188960523	350	NefM	K04573	Cytoskeleton proteins
17888	9650000000.0	12194.0258444	3.3775e+12	12194.0258444	350	Myh6	K10352	Cytoskeleton proteins
14580	365000000.0	461.224811733	1.2775e+11	461.224811733	350	GfaP	K05640	Cytoskeleton proteins
233335	75500000.0	95.4040363995	26425000000.0	95.4040363995	350	SynM	K10376	Cytoskeleton proteins
18946	12100000.0	15.2899184164	4235000000.0	15.2899184164	350	PnlIprp1	K14074	Glycerolipid metabolism
20259	53800000.0	67.9832736198	18830000000.0	67.9832736198	350	SciN	K05768	Regulation of actin cytoskeleton
17901	2690000000.0	3399.16368099	9.415e+11	3399.16368099	350	Myl1	K05738	Cytoskeleton proteins
17901	24700000.0	31.2116516433	8645000000.0	31.2116516433	350	Myl1	K05738	Cytoskeleton proteins
10551	22800000.0	28.810755363	7980000000.0	28.810755363	350			
29114	76000000.0	96.0358512101	26600000000.0	96.0358512101	350			
11847	7367100.0	9.30928578224	2578485000.0	9.30928578224	350	Arg2	K01476	Arginine and proline metabolism
17287	6833900.0	8.63551846822	2391865000.0	8.63551846822	350	Mep1a	K01395	Peptidases
69191	577000000.0	729.114291424	2.0195e+11	729.114291424	350	PdiA2	K09581	Chaperones and folding catalysts
200504	2467700.0	3.1182588162	863695000.0	3.1182588162	350			
17907	2120000000.0	2678.89479691	7.42e+11	2678.89479691	350	MylPf	K12758	Regulation of actin cytoskeleton
6345	1060000000.0	1339.44739846	3.71e+11	1339.44739846	350			
18645	65100000.0	82.2622883392	22785000000.0	82.2622883392	350	Pfn2	K05759	Cytokinesis
27295	9375200.0	11.8467804245	3281320000.0	11.8467804245	350			
11770	295000000.0	372.77073825	1.0325e+11	372.77073825	350	FabP4	K08753	PPAR signaling pathway
69060	15100000.0	19.0808072799	5285000000.0	19.0808072799	350	PnlIp	K14073	Glycerolipid metabolism
10223	141810.0	0.17919531658	49633500.0	0.17919531658	350			
68738	29800000.0	37.6561627113	10430000000.0	37.6561627113	350	AcsS1	K01895	Glycolysis / Gluconeogenesis
6295	6110000000.0	7720.77698545	2.1385e+12	7720.77698545	350			
6623	23400000.0	29.5689331358	8190000000.0	29.5689331358	350			
17896	156000000.0	197.126220905	54600000000.0	197.126220905	350	Myl4	K12750	Cytoskeleton proteins
AI747448	22360.0	0.0282547583297	7826000.0	0.0282547583297	350			
21953	1210000000.0	1528.99184164	4.235e+11	1528.99184164	350	TnnI2	K12043	Cytoskeleton proteins
11636	1230000000.0	1554.26443406	4.305e+11	1554.26443406	350	Ak1	K00939	Purine metabolism
17075	3247900.0	4.10414264665	1136765000.0	4.10414264665	350	EpcAm	K06737	Cellular antigens
Lgals4;Lgals6	19300000.0	24.3880516889	6755000000.0	24.3880516889	350			
67041	459000000.0	580.005996124	1.6065e+11	580.005996124	350	OxcT1	K01027	Butanoate metabolism
5276	7647500.0	9.66360752802	2676625000.0	9.66360752802	350			
56287	14700000.0	18.5753554314	5145000000.0	18.5753554314	350			
6276	3984700.0	5.03518495154	1394645000.0	5.03518495154	350			
Car1;Ca1	57400000.0	72.5323402561	20090000000.0	72.5323402561	350			
12180	57800000.0	73.0377921045	20230000000.0	73.0377921045	350	SmyD1	K11426	Chromosome-related
76722	575000000.0	726.587032182	2.0125e+11	726.587032182	350	CkmT2	K00933	Arginine and proline metabolism
103968	6678400.0	8.43902406213	2337440000.0	8.43902406213	350	PliN1	K08768	PPAR signaling pathway
12865	262000000.0	331.070960751	91700000000.0	331.070960751	350	Cox7a1	K02270	Oxidative phosphorylation
266629	3389200.0	4.28269351212	1186220000.0	4.28269351212	350			
12709	2730000000.0	3449.70886584	9.555e+11	3449.70886584	350	Ckb	K00933	Arginine and proline metabolism
12036	64900000.0	82.009562415	22715000000.0	82.009562415	350	BcaT2	K00826	Valine, leucine and isoleucine degradation
18951	48100000.0	60.780584779	16835000000.0	60.780584779	350	SepT5	K04557	Parkinson's disease
16765	19800000.0	25.0198664995	6930000000.0	25.0198664995	350	StmN1	K04381	MAPK signaling pathway
67868	2522100.0	3.18700026759	882735000.0	3.18700026759	350	CelA3b	K01345	Peptidases
Ren1;Ren2	2939500.0	3.71443927148	1028825000.0	3.71443927148	350			
11475	5660000000.0	7152.14365591	1.981e+12	7152.14365591	350	ActA2	K12313	Cytoskeleton proteins
58529	198000000.0	250.198664995	69300000000.0	250.198664995	350			
284119	194000000.0	245.14414651	67900000000.0	245.14414651	350			
11754	1372300.0	1.73407892915	480305000.0	1.73407892915	350	Aoc3	K00276	Glycine, serine and threonine metabolism
236539	350000000.0	442.270367415	1.225e+11	442.270367415	350	PhgDh	K00058	Glycine, serine and threonine metabolism
4133	131000000.0	165.535480375	45850000000.0	165.535480375	350			
11472	1080000000.0	1364.71999088	3.78e+11	1364.71999088	350	ActN2	K05699	Regulation of actin cytoskeleton
6277	463000000.0	585.060514609	1.6205e+11	585.060514609	350			
12722	13100000.0	16.5535480375	4585000000.0	16.5535480375	350	ClcA1	K05027	Ion channels
17762	41900000.0	52.9460811277	14665000000.0	52.9460811277	350	MapT	K04380	MAPK signaling pathway
17762	13400000.0	16.9326369239	4690000000.0	16.9326369239	350	MapT	K04380	MAPK signaling pathway
13807	646000000.0	816.304735286	2.261e+11	816.304735286	350	Eno2	K01689	Glycolysis / Gluconeogenesis
18600	16500000.0	20.8498887496	5775000000.0	20.8498887496	350	PadI2	K01481	Other enzymes
