Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
A0AV56	33120335.0	65.0312070433	11592117000.0	50.8974119386	350			
Q9H173	3513634.9	6.89896157924	1644381100.0	7.21997045326	468.0	Sil1	K14001	Protein processing in endoplasmic reticulum
Q99798	41552918.0	81.5884384536	33450099000.0	146.869072163	805.0	Aco2	K01681	TCA cycle and anaplerotic enzymes
O95816	50802037.0	99.7489242294	10719230000.0	47.0648342295	211.0	Bag2	K09556	Chaperones and folding catalysts
P21980	11178197.0	21.948197187	7679421300.0	33.71797139	687.0	Tgm2	K05625	CAM ligands
P16949	227707450.0	447.099654223	33928410000.0	148.969188302	149.0	StmN1	K04381	MAPK signaling pathway
Q9P2E9	482593670.0	947.564354997	7.4319425e+11	3263.13682761	1540.0	RrbP1	K14000	Protein processing in endoplasmic reticulum
A2A3N8	22448834.0	44.077898721	7857091900.0	34.4980682194	350			
P62753	278165330.0	546.172832114	69263167000.0	304.113212709	249.0	Rps6	K02991	Ribosome
P45880	294243610.0	577.742257833	86507621000.0	379.828293819	294.0	VdaC2	K05862	Calcium signaling pathway
O75955	1553100.8	3.04948665779	917882570.0	4.03013938494	591.0	FloT1	K07192	Insulin signaling pathway
O15212	59724966.0	117.268941561	7704520600.0	33.8281746783	129.0	PfdN6	K04798	Chaperones and folding catalysts
P04439	7847681.4	15.4087871978	2911489800.0	12.7834541099	371.0	Hla-a	K06751	Endocytosis
A2BFH1	4533669400.0	8901.78174277	7.4352178e+11	3264.57491086	164.0	PpiAl4g	K12738	Chaperones and folding catalysts
Q04917	130133410.0	255.514708078	32012819000.0	140.558418791	246.0	YwhAh	K06630	Cell cycle
A2T926	17883872.0	35.1146744973	6259355200.0	27.4828989463	350			
O95865	40449907.0	79.4226953622	11528223000.0	50.6168730829	285.0	DdaH2	K01482	Other enzymes
A5PL29	45283223.0	88.9128280406	15849128000.0	69.5886348182	350			
