!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	52000.0	60.8951298788	18200000.0	71.9147677549	350	Mbp		Myelin
69187	7092.2857	8.30549343921	2482300.0	9.80846307681	350			
12954	3066326.5	3590.85289362	600999990.0	2374.76784074	196.0	Cryaa	K09541	Crystallins
11354	45714.286	53.5341804478	16000000.0	63.2217738505	350			
14077	7819548.9	9157.16242037	1040000000.0	4109.41530028	133.0	Fabp3	K08752	PPAR signaling pathway
12961	788571.43	923.464608626	276000000.0	1090.57559892	350	Crybb2		Crystallins
12889	16518.571	19.3442408934	5781499.8	22.8447920545	350			
12955	10457143.0	12245.9438682	1830000000.0	7230.99038415	175.0	Cryab	K09542	Crystallins
380684	1134.9541	1.32909956396	1237100.0	4.8882285269	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	13741.667	16.0923191676	6925800.2	27.3663358736	504.0	Ina	K07608	Cytoskeleton proteins
18039	72191.529	84.5406256654	39200000.0	154.893345934	543.0	Nefl	K04572	Cytoskeleton proteins
17189	425714.29	498.537057323	149000000.0	588.752768982	350	Mb		Hemoglobin
12960	14392.0	16.8538982541	5037200.0	19.9037949525	350			
110187	211428.57	247.595581351	74000000.0	292.400704058	350			
20617	159285.71	186.533153813	22299999.0	88.1153433527	140.0	Snca	K04528	Synaptic vesicle cycle
12962	385714.29	451.694649724	135000000.0	533.433716863	350	Crybb3		Crystallins
19194	242285.71	283.731149581	84799998.0	335.075393505	350			
G3UXD0	4060.0	4.7545043713	1421000.0	5.61488379009	350			
12373	4273.7143	5.00477668006	1495800.0	5.91044558285	350			
21956	60132.89	70.4192335872	18100000.0	71.5196316683	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	47428.571	55.5417113656	16600000.0	65.5925903699	350			
22349	62998.791	73.7753761568	52100000.0	205.865901101	827.0	Vil1	K05761	Cytoskeleton proteins
218038	3947.3761	4.62261500558	2707900.0	10.6998900881	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	21581.991	25.2738104805	4553800.1	17.9937075052	211.0	Tnni3	K12044	Cardiac muscle contraction
66473	37185.171	43.5460734156	9779700.0	38.6431238578	263.0	Ctrb1	K01310	Pancreatic secretion
19752	5006711.4	5863.16040324	746000000.0	2947.71520578	149.0	RnaSe1	K01168	Other enzymes
11723	164571.43	192.723050081	57600000.0	227.598385862	350			
21924	17550.932	20.5531977622	2825700.1	11.1653607932	161.0	Tnnc1	K05865	Calcium signaling pathway
68416	2988.0	3.49912784765	1045800.0	4.1323331933	350			
16204	77522.656	90.7836962628	9922900.0	39.2089587338	128.0	Fabp6	K08755	PPAR signaling pathway
19660	233142.86	273.024321923	81600001.0	322.431050589	350			
22003	167605.63	196.276280909	47599999.0	188.084773254	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	51056338.0	59790.0448778	14500000000.0	57294.732552	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	35211.268	41.2345141934	10000000.0	39.5136086565	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	10885.915	12.748061688	3091599.9	12.2160268571	284.0	Tpm1	K10373	Cardiac muscle contraction
22072	2675.935	3.13368094946	658280.01	2.60110187016	246.0	Prss2	K01312	Neuroactive ligand-receptor interaction
282619	3428571.4	4015.06347503	1200000000.0	4741.63303878	350			
12716	459330.14	537.90324101	192000000.0	758.661286206	418.0	Ckmt1	K00933	Amino acid metabolism
19293	64571.429	75.6170299118	22600000.0	89.3007555638	350	Pvalb		Blood proteins
17906	299397.59	350.612598624	49700000.0	196.382635023	166.0	Myl2	K10351	Cardiac muscle contraction
17906	8158.4337	9.55401691863	1354300.0	5.35132802036	166.0	Myl2	K10351	Cardiac muscle contraction
12409	167213.11	195.816616363	40799999.0	161.215519367	244.0	Cbr2	K00081	Lipid and steroid metabolism
227120	21275.714	24.9151416787	7446499.9	29.423808291	350			
56727	1978.4912	2.31693228054	563869.99	2.2280538118	285.0	Miox	K00469	Carbohydrate metabolism
109901	15769.173	18.4666507292	4194600.0	16.5743782871	266.0	CelA1	K01326	Peptidases
12613	20534.224	24.0468122585	12300000.0	48.6017386475	599.0	Cel	K12298	Lipid and steroid metabolism
12307	10670.571	12.4958809024	3734699.9	14.7571470298	350			
12308	13198.0	15.4556523873	4619300.0	18.2525212467	350			
12970	6771.7143	7.93008503463	2370100.0	9.36512038769	350	Crygs		Crystallins
22227	2888.6319	3.38276182159	886809.99	3.50410628976	307.0	Ucp1	K08769	PPAR signaling pathway
59006	1218.4	1.42681973547	426440.0	1.68501832755	350			
109697	69451.074	81.3313879125	29100000.0	114.984601191	419.0	Cpa1	K08779	Pancreatic secretion
55948	2104838.7	2464.89280789	522000000.0	2062.61037187	248.0	Sfn	K06644	Cell cycle
215384	60857.143	71.267377443	21300000.0	84.1639864384	350			
13706	3829.1513	4.48416664883	1037700.0	4.10032717029	271.0	Cela2a	K01346	Pancreatic secretion
26950	2455.9714	2.87609033426	859589.99	3.39655024699	350			
16618	445.70881	0.521951843713	116330.0	0.459661809502	261.0	Klk1b26	K01325	Endocrine and other factor-regulated calcium reabsorption
18378	4844.5714	5.67328470404	1695600.0	6.6999274838	350			
12797	2528571.4	2961.10930405	884999990.0	3496.95432659	350			
12957	165142.86	193.392229005	57800001.0	228.388661986	350	Cryba1		Crystallins
22287	46857.143	54.8725347833	16400000.0	64.8023181967	350			
16612	72030.651	84.3522278442	18800000.0	74.2855842743	261.0	Klk1	K01325	Endocrine and other factor-regulated calcium reabsorption
14120	30383.481	35.580885032	10300000.0	40.6990169162	339.0	Fbp2	K03841	Glycolysis
17897	169607.84	198.620989332	34599999.0	136.717082	204.0	Myl3	K12749	Cardiac muscle contraction
22074	46857.143	54.8725347833	16400000.0	64.8023181967	350			
29818	248520.71	291.032709866	42000000.0	165.957156357	169.0	HspB7	K09546	Chaperones and folding catalysts
107753	8384615.4	9818.8893032	1090000000.0	4306.98334356	130.0	LgaLs2	K10090	Glycan binding proteins
140781	2599.7416	3.04445389199	5030500.0	19.8773208347	1935.0	Myh7	K17751	Cardiac muscle contraction
22004	6338028.2	7422.21250797	1800000000.0	7112.44955818	284.0	Tpm2	K10374	Cardiac muscle contraction
22004	3661971.8	4288.3893918	1040000000.0	4109.41530028	284.0	Tpm2	K10374	Cardiac muscle contraction
12652	240571.43	281.723624519	84200000.0	332.704584888	350	Chga		Signaling molecules
69117	18614.571	21.7987830516	6515099.8	25.7435103856	350			
21345	26085714.0	30547.9411925	9129999900.0	36075.9243083	350			
76703	10570.857	12.3791098066	3699800.0	14.6192449307	350	Cpb1	K01291	Pancreatic secretion
18040	19575.472	22.9240559592	16600000.0	65.5925903699	848.0	Nefm	K04573	Cytoskeleton proteins
17888	8823.5294	10.3328840154	17100000.0	67.5682708027	1938.0	Myh6	K17751	Cardiac muscle contraction
14580	31627.907	37.03818278	13600000.0	53.7385077729	430.0	GfaP	K05640	Cytoskeleton proteins
233335	221652.79	259.568758366	346000010.0	1367.17089903	1561.0	SynM	K10376	Cytoskeleton proteins
18946	18965.539	22.2097877043	8970699.9	35.4464725224	473.0	Pnliprp1	K14074	Lipid and steroid metabolism
20259	3692.7273	4.32440593347	2640300.0	10.4327780936	715.0	Scin	K05768	Fc gamma R-mediated phagocytosis
17901	213829.79	250.4075545	40200001.0	158.844710751	188.0	Myl1	K05738	Cytoskeleton proteins
17901	6897.8723	8.07782364607	1296800.0	5.12412477058	188.0	Myl1	K05738	Cytoskeleton proteins
23795	937142.86	1097.45069567	328000000.0	1296.04636393	350			
56370	26818.571	31.4061608502	9386499.8	37.0894479752	350			
11847	5053.3898	5.91782361921	1788900.0	7.06858945257	354.0	Arg2	K01476	Amino acid metabolism
17287	1791.0308	2.0974048689	1337900.0	5.28652570216	747.0	Mep1a	K01395	Protein digestion and absorption
69191	3662239.1	4288.70241619	1930000000.0	7626.12647071	527.0	PdiA2	K09581	Chaperones and folding catalysts
66284	494285.71	578.838317455	173000000.0	683.585429758	350			
17907	686390.53	803.80462446	116000000.0	458.357860416	169.0	Mylpf	K12758	Focal adhesion
106393	15281.143	17.8951382246	5348400.0	21.1334584539	350			
18645	83571.429	97.8671735214	11700000.0	46.2309221282	140.0	Pfn2	K05759	Rap1 signaling pathway
53318	348571.43	408.198125036	122000000.0	482.06602561	350			
11770	2227272.7	2608.27039119	294000000.0	1161.7000945	132.0	Fabp4	K08753	PPAR signaling pathway
69060	37849.462	44.3239981602	17600000.0	69.5439512355	465.0	Pnlip	K14073	Lipid and steroid metabolism
68738	15102.639	17.6860992965	10300000.0	40.6990169162	682.0	Acss1	K01895	Glycolysis
20618	517142.86	605.605415877	181000000.0	715.196316683	350			
17896	3137.8756	3.67464119626	605609.99	2.39298361434	193.0	Myl4	K12750	Cardiac muscle contraction
99709	2081.8571	2.43797997103	728649.99	2.87915905525	350			
21953	189010.99	221.343245857	34400000.0	135.926813779	182.0	TnnI2	K12043	Cytoskeleton proteins
11636	979381.44	1146.91461519	190000000.0	750.758564474	194.0	Ak1	K00939	Purine metabolism
16855	40184.049	47.057940056	13100000.0	51.7628273401	326.0	LgaLs4	K10091	Glycan binding proteins
67041	575000.0	673.359609237	299000000.0	1181.45689883	520.0	Oxct1	K01027	Butanoate metabolism
67931	9618.8571	11.2642606229	3366600.0	13.3026514903	350			
66283	3257142.9	3814.31038325	1140000000.0	4504.55138685	350			
20199	5787.1429	6.7770926639	2025500.0	8.00348143338	350			
12346	53639.847	62.8154894181	14000000.0	55.3190521192	261.0	Car1	K01672	Amino acid metabolism
76722	58711.217	68.7543689338	24600000.0	97.2034772951	419.0	Ckmt2	K00933	Amino acid metabolism
103968	3139.8453	3.67694783352	1623300.0	6.41424409322	517.0	Plin1	K08768	PPAR signaling pathway
12865	471250.0	551.862114526	37700000.0	148.966304635	80.0	Cox7a1	K02270	Oxidative phosphorylation
380683	6930.8571	8.11645083223	2425800.0	9.5852111879	350			
12709	2015748.0	2360.56223582	767999990.0	3034.64510531	381.0	Ckb	K00933	Amino acid metabolism
12036	264631.04	309.898875976	104000000.0	410.941530028	393.0	Bcat2	K00826	Amino acid metabolism
18951	24712.737	28.9401024861	9119000.0	36.0324597339	369.0	Sept5	K04557	Parkinson's disease
16765	251006.71	293.943965498	37400000.0	147.780896375	149.0	Stmn1	K04381	MAPK signaling pathway
67868	1307.6208	1.53130266247	351750.0	1.38989118449	269.0	Cela3b	K01345	Pancreatic secretion
19701	849.57711	0.994905931836	341530.0	1.34950827645	402.0	Ren1	K01380	Renin-angiotensin system
11475	11458886.0	13419.0452161	4320000000.0	17069.8789396	377.0	Acta2	K12313	Vascular smooth muscle contraction
59011	11176.571	13.0884373585	3911799.9	15.4569330391	350			
19285	1874285.7	2194.90136791	656000000.0	2592.09272787	350			
11754	7410.4575	8.67809176776	5669000.0	22.4002647474	765.0	Aoc3	K00276	Amino acid metabolism
236539	42776.735	50.0941314157	22800000.0	90.0910277369	533.0	Phgdh	K00058	Amino acid metabolism
17756	8424.5077	9.86560558762	15400000.0	60.8509573311	1828.0	MtaP2	K10430	Cytoskeleton proteins
11472	11521.253	13.4920807269	10300000.0	40.6990169162	894.0	Actn2	K05699	Focal adhesion
20200	797142.86	933.50226907	279000000.0	1102.42968152	350			
12722	17962.76	21.0354731381	16400000.0	64.8023181967	913.0	Clca1	K05027	Olfactory transduction
17762	9321.5553	10.9161023205	6832700.0	26.9984633868	733.0	Mapt	K04380	MAPK signaling pathway
13807	7708.0645	9.02660747772	3345300.0	13.2184875039	434.0	Eno2	K01689	Glycolysis
18600	261.44131	0.306163510156	175950.0	0.695241944312	673.0	PadI2	K01481	Other enzymes
77337	2703.2286	3.16564339787	946130.01	3.73850109533	350			
17882	190857.14	223.505198627	66799999.0	263.950901874	350	Myh2	K10352	Tight junction
22223	717488.79	840.222558723	160000000.0	632.217738505	223.0	Uchl1	K05611	Ubiquitin labeling
54200	14767.751	17.2939252916	4991499.8	19.7232169706	338.0	Sult2b1	K01015	Steroid hormone biosynthesis
67373	11194.857	13.1098513652	3918200.0	15.4822221438	350			
75600	738.77143	0.865145811165	258570.0	1.02170337903	350			
17957	4589.7143	5.3748317001	1606400.0	6.34746609459	350			
24131	47142.857	55.2071230745	16500000.0	65.1974542833	350			
24131	2038.5429	2.38725643575	713490.02	2.81925654306	350			
67399	4899.4286	5.73752578709	1714800.0	6.77579361242	350			
67399	205714.29	240.903815528	72000002.0	284.49799023	350			
14264	18967.819	22.2124577216	7131899.9	28.1807101626	376.0	FmoD	K08121	Glycan metabolism
12389	54685.393	64.0398867155	9734000.0	38.4625466663	178.0	Cav1	K06278	Endocytosis
17868	38.42126	0.0449936080347	48795.0	0.19280665344	1270.0	Mybpc3	K12568	Hypertrophic cardiomyopathy (HCM)
69824	58000.0	67.9214910186	20300000.0	80.2126255728	350			
13346	3496801.7	4094.96526311	1640000000.0	6480.23181967	469.0	Des	K07610	Cytoskeleton proteins
12958	14941.714	17.4976464354	5229599.9	20.6640363879	350	Cryba2		Crystallins
81600	1169133.2	1369.1253473	553000000.0	2185.10255871	473.0	Chia	K01183	Other central metabolism enzymes
18479	7504.2202	8.78789353304	4089800.0	16.1602756684	545.0	Pak1	K04409	MAPK signaling pathway
19695	2461.4	2.88244755161	861490.0	3.40405787215	350			
223809	629.37143	0.737031826382	220280.0	0.870405771486	350			
17880	1135902.6	1330.21031455	2239999900.0	8851.04794393	1972.0	Myh11	K10352	Tight junction
259300	51565.378	60.3861613569	28000000.0	110.638104238	543.0	Ehd2	K12469	Endocytosis
11459	31564.987	36.9644996728	11900000.0	47.0211943013	377.0	ActA1	K10354	Cytoskeleton proteins
20964	7432.8571	8.70432304759	2601500.0	10.279465292	350			
16832	2122754.5	2485.87328804	709000000.0	2801.51485375	334.0	Ldhb	K00016	Glycolysis
