Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	36100000.0	38.0007812979	12635000000.0	38.0007812979	350			
121506	512650.0	0.539642674027	179427500.0	0.539642674027	350			
12954	1350000000.0	1421.08184909	4.725e+11	1421.08184909	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	1005600.0	1.05854807959	351960000.0	1.05854807959	350			
14077	380000000.0	400.008224189	1.33e+11	400.008224189	350	FabP3	K08752	PPAR signaling pathway
1415	131000000.0	137.897572023	45850000000.0	137.897572023	350			
10815	3089800.0	3.25248792394	1081430000.0	3.25248792394	350			
12955	1120000000.0	1178.97160813	3.92e+11	1178.97160813	350	CryAb	K09542	Chaperones and folding catalysts
380684	1286000.0	1.35371204291	450100000.0	1.35371204291	350	NefH	K04574	Cytoskeleton proteins
226180	4656200.0	4.90136393018	1629670000.0	4.90136393018	350	Ina	K07608	Cytoskeleton proteins
18039	50300000.0	52.9484570439	17605000000.0	52.9484570439	350	NefL	K04572	Cytoskeleton proteins
4151	1280000000.0	1347.39612358	4.48e+11	1347.39612358	350			
1414	7686000.0	8.09069266082	2690100000.0	8.09069266082	350			
Abpg	6201800.0	6.5283447494	2170630000.0	6.5283447494	350			
20617	17700000.0	18.6319620214	6195000000.0	18.6319620214	350	SncA	K04528	Alzheimer's disease
5354	2148300.0	2.26141491585	751905000.0	2.26141491585	350			
1417	10600000.0	11.1581241484	3710000000.0	11.1581241484	350			
Bpifa2	1461100.0	1.538031622	511385000.0	1.538031622	350			
Try5	1780600.0	1.87435432629	623210000.0	1.87435432629	350			
845	43700000.0	46.0009457817	15295000000.0	46.0009457817	350			
21956	262000000.0	275.795144046	91700000000.0	275.795144046	350	TnnT2	K12045	Cytoskeleton proteins
10409	3806200.0	4.00660869186	1332170000.0	4.00660869186	350			
22349	63000000.0	66.3171529576	22050000000.0	66.3171529576	350	Vil1	K05761	Cytoskeleton proteins
218038	40000000.0	42.106128862	14000000000.0	42.106128862	350	AmpH	K12562	Fc gamma R-mediated phagocytosis
21954	75200000.0	79.1595222605	26320000000.0	79.1595222605	350	TnnI3	K12044	Cytoskeleton proteins
66473	10300000.0	10.842328182	3605000000.0	10.842328182	350	CtrB1	K01310	Peptidases
Amy2;Amy2a2	192000000.0	202.109418537	67200000000.0	202.109418537	350			
21924	59500000.0	62.6328666822	20825000000.0	62.6328666822	350	TnnC1	K05865	Calcium signaling pathway
342898	1288400.0	1.35623841064	450940000.0	1.35623841064	350			
16204	21400000.0	22.5267789411	7490000000.0	22.5267789411	350	FabP6	K08755	PPAR signaling pathway
5948	31300000.0	32.9480458345	10955000000.0	32.9480458345	350			
22003	113000000.0	118.949814035	39550000000.0	118.949814035	350	Tpm1	K10373	Cytoskeleton proteins
22003	6550000000.0	6894.87860114	2.2925e+12	6894.87860114	350	Tpm1	K10373	Cytoskeleton proteins
22003	430000000.0	452.640885266	1.505e+11	452.640885266	350	Tpm1	K10373	Cytoskeleton proteins
22003	1452900.0	1.52939986559	508515000.0	1.52939986559	350	Tpm1	K10373	Cytoskeleton proteins
22003	24000000.0	25.2636773172	8400000000.0	25.2636773172	350	Tpm1	K10373	Cytoskeleton proteins
22072	10900000.0	11.4739201149	3815000000.0	11.4739201149	350	PrsS2	K01312	Peptidases
374897	4947100.0	5.20758075232	1731485000.0	5.20758075232	350			
12716	190000000.0	200.004112094	66500000000.0	200.004112094	350	CkmT1	K00933	Arginine and proline metabolism
5816	35200000.0	37.0533933985	12320000000.0	37.0533933985	350			
17906	124000000.0	130.528999472	43400000000.0	130.528999472	350	Myl2	K10351	Regulation of actin cytoskeleton
12409	13400000000.0	14105.5531688	4.69e+12	14105.5531688	350	Cbr2	K00079	Arachidonic acid metabolism
5334	17800000.0	18.7372273436	6230000000.0	18.7372273436	350			
56727	1619100.0	1.70435083101	566685000.0	1.70435083101	350	MioX	K00469	Ascorbate and aldarate metabolism
109901	5343800.0	5.62516828531	1870330000.0	5.62516828531	350	CelA1	K01326	Peptidases
12613	22400000.0	23.5794321627	7840000000.0	23.5794321627	350	Cel	K12298	Steroid biosynthesis
793	6540300.0	6.8846678649	2289105000.0	6.8846678649	350			
794	10100000.0	10.6317975376	3535000000.0	10.6317975376	350			
1427	8297700.0	8.73460063645	2904195000.0	8.73460063645	350			
22227	3253300.0	3.42459672566	1138655000.0	3.42459672566	350	Ucp1	K08769	PPAR signaling pathway
51778	9063800.0	9.54103826947	3172330000.0	9.54103826947	350			
109697	15800000.0	16.6319209005	5530000000.0	16.6319209005	350	Cpa1	K08779	Chaperones and folding catalysts
55948	110000000.0	115.79185437	38500000000.0	115.79185437	350	Sfn	K06644	Cell cycle
8857	6918400.0	7.28267604796	2421440000.0	7.28267604796	350			
13706	3050400.0	3.21101338701	1067640000.0	3.21101338701	350	CelA2a	K01346	Peptidases
7447	51600000.0	54.3169062319	18060000000.0	54.3169062319	350			
Klk1b26;Egfbp2	161150.0	0.169635066653	56402500.0	0.169635066653	350			
4975	2957200.0	3.11290610676	1035020000.0	3.11290610676	350			
1264	500000000.0	526.326610774	1.75e+11	526.326610774	350			
1411	25600000.0	26.9479224716	8960000000.0	26.9479224716	350			
7356	4110000000.0	4326.40474057	1.4385e+12	4326.40474057	350			
