!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	35714.286	36.7465141083	12500000.0	40.5353584914	350	Mbp		Myelin
69187	5212.2857	5.36293319742	1824300.0	5.91589235967	350			
12954	525510.2	540.698699068	103000000.0	334.011353969	196.0	Cryaa	K09541	Crystallins
11354	56000.0	57.6185336608	19600000.0	63.5594421145	350			
14077	789473.68	812.291353668	105000000.0	340.497011328	133.0	Fabp3	K08752	PPAR signaling pathway
12961	149142.86	153.453444628	52200001.0	169.275660303	350	Crybb2		Crystallins
12889	30857.143	31.7489880825	10800000.0	35.0225497366	350			
12955	497714.29	512.099420926	87100001.0	282.450381211	175.0	Cryab	K09542	Crystallins
380684	6619.633	6.81095619344	7215400.0	23.3983060527	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	10315.278	10.6134141547	5198900.1	16.8591423452	504.0	Ina	K07608	Cytoskeleton proteins
18039	73848.987	75.9833989871	40100000.0	130.03743004	543.0	Nefl	K04572	Cytoskeleton proteins
17189	285142.86	293.384169233	99800001.0	323.634305438	350	Mb		Hemoglobin
12960	318.77143	0.327984685171	111570.0	0.361802395751	350			
110187	9688.8571	9.96888819556	3391100.0	10.9967563344	350			
20617	260714.29	268.249555254	36500001.0	118.363250038	140.0	Snca	K04528	Synaptic vesicle cycle
18823	2112.8857	2.17395313977	739509.99	2.39810420421	350			
12962	45714.286	47.0355379763	16000000.0	51.885258869	350	Crybb3		Crystallins
19194	7768.2857	7.99280769808	2718900.0	8.81692689618	350			
12373	14505.714	14.9249637568	5076999.9	16.4638408806	350			
21956	43853.821	45.1213010972	13200000.0	42.8053385669	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	105428.57	108.47570731	36900000.0	119.660378267	350			
22349	52116.082	53.6223611605	43100000.0	139.765916078	827.0	Vil1	K05761	Cytoskeleton proteins
218038	1878.5714	1.93286659724	1288700.0	4.17903331903	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	41011.848	42.1971882943	8653499.9	28.0618176521	211.0	Tnni3	K12044	Cardiac muscle contraction
66473	28233.08	29.0490833987	7425300.0	24.0789757925	263.0	Ctrb1	K01310	Pancreatic secretion
19752	1543624.2	1588.2386237	230000010.0	745.85062867	149.0	RnaSe1	K01168	Other enzymes
11723	150285.71	154.629325721	52599998.0	170.572782046	350			
21924	78260.87	80.5227959361	12600000.0	40.8596413593	161.0	Tnnc1	K05865	Calcium signaling pathway
68416	3833.7143	3.94451779358	1341800.0	4.3512275219	350			
16204	402343.75	413.972444689	51500000.0	167.005676985	128.0	Fabp6	K08755	PPAR signaling pathway
19660	97714.286	100.53846209	34200000.0	110.904740832	350			
22003	855633.8	880.363659047	243000000.0	788.007369073	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	40492958.0	41663.3011348	11500000000.0	37292.5298121	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	8962.3239	9.22135645199	2545300.0	8.25397183745	284.0	Tpm1	K10373	Cardiac muscle contraction
22072	466.58537	0.480070800839	114780.0	0.372211875811	246.0	Prss2	K01312	Neuroactive ligand-receptor interaction
282619	7109.1429	7.31461409792	2488200.0	8.06880631986	350			
12716	58612.44	60.3064794122	24500000.0	79.4493026431	418.0	Ckmt1	K00933	Amino acid metabolism
19293	81142.857	83.4880792391	28400000.0	92.0963344924	350	Pvalb		Blood proteins
17906	388554.22	399.784364359	64500001.0	209.162453058	166.0	Myl2	K10351	Cardiac muscle contraction
17906	8942.1687	9.2006187186	1484400.0	4.81365489157	166.0	Myl2	K10351	Cardiac muscle contraction
12409	1573770.5	1619.25622373	384000000.0	1245.24621286	244.0	Cbr2	K00081	Lipid and steroid metabolism
227120	97428.571	100.244489244	34100000.0	110.580457965	350			
56727	3249.2982	3.34321067341	926049.99	3.00302146605	285.0	Miox	K00469	Carbohydrate metabolism
52430	3085.4286	3.17460485084	1079900.0	3.50193069079	350			
109901	367.73684	0.37836531239	97817.999	0.31720701251	266.0	CelA1	K01326	Peptidases
12613	11700.668	12.0388452324	7008700.1	22.728013689	599.0	Cel	K12298	Lipid and steroid metabolism
12307	238000.0	244.878768059	83300000.0	270.127628987	350			
12308	11548.857	11.8826465321	4042100.0	13.1078378046	350			
22227	12415.635	12.7744764851	3811599.9	12.3603654698	307.0	Ucp1	K08769	PPAR signaling pathway
59006	1025.1143	1.05474255001	358790.01	1.16349453428	350			
109697	24582.339	25.2928272702	10300000.0	33.4011353969	419.0	Cpa1	K08779	Pancreatic secretion
55948	173790.32	178.813275051	43099999.0	139.765912835	248.0	Sfn	K06644	Cell cycle
215384	63714.286	65.5557809387	22300000.0	72.3150795486	350			
13706	6294.8339	6.47676962422	1705900.0	5.53194144404	271.0	Cela2a	K01346	Pancreatic secretion
26950	4458.0	4.58684684036	1560300.0	5.05978558833	350			
16618	2180.3065	2.24332256181	569060.0	1.84536408825	261.0	Klk1b26	K01325	Endocrine and other factor-regulated calcium reabsorption
18378	1047.2	1.07746657946	366520.0	1.18856156754	350			
12797	2185714.3	2248.88666013	765000000.0	2480.76393967	350			
12957	68285.714	70.259334119	23900000.0	77.5036054355	350	Cryba1		Crystallins
22287	19717.714	20.2876029968	6901199.9	22.3794089574	350			
16612	43678.161	44.940564104	11400000.0	36.9682469441	261.0	Klk1	K01325	Endocrine and other factor-regulated calcium reabsorption
14120	1624.1593	1.67110138031	550590.0	1.78546904254	339.0	Fbp2	K03841	Glycolysis
17897	189215.69	194.684475061	38600001.0	125.173190264	204.0	Myl3	K12749	Cardiac muscle contraction
22074	750.54286	0.77223534005	262690.0	0.851858665768	350			
29818	305917.16	314.758896087	51700000.0	167.65424272	169.0	HspB7	K09546	Chaperones and folding catalysts
107753	74046.154	76.186264584	9626000.0	31.215468867	130.0	LgaLs2	K10090	Glycan binding proteins
140781	1896.9509	1.95177730865	3670600.0	11.9031269503	1935.0	Myh7	K17751	Cardiac muscle contraction
22004	15352113.0	15795.8257081	4360000100.0	14138.7333661	284.0	Tpm2	K10374	Cardiac muscle contraction
22004	7253521.1	7463.1651725	2060000000.0	6680.22707938	284.0	Tpm2	K10374	Cardiac muscle contraction
12652	26286.571	27.0463156427	9200299.8	29.8349960497	350	Chga		Signaling molecules
69117	9931.4286	10.2184705909	3476000.0	11.2720724893	350			
21345	22914286.0	23576.5635572	8020000100.0	26007.4863324	350			
76703	40571.429	41.744040134	14200000.0	46.0481672462	350	Cpb1	K01291	Pancreatic secretion
18040	25825.472	26.571889781	21900000.0	71.0179480769	848.0	Nefm	K04573	Cytoskeleton proteins
17888	47110.423	48.4720266679	91300000.0	296.070258421	1938.0	Myh6	K17751	Cardiac muscle contraction
14580	8055.814	8.28864625222	3464000.0	11.2331585451	430.0	GfaP	K05640	Cytoskeleton proteins
233335	68545.804	70.5269413408	107000000.0	346.982668686	1561.0	SynM	K10376	Cytoskeleton proteins
18946	13236.998	13.6195788363	6261100.1	20.3036749683	473.0	Pnliprp1	K14074	Lipid and steroid metabolism
20259	11449.091	11.7799970566	8186100.1	26.546120176	715.0	Scin	K05768	Fc gamma R-mediated phagocytosis
17901	256914.89	264.340343526	48299999.0	156.628621968	188.0	Myl1	K05738	Cytoskeleton proteins
17901	10074.468	10.3656441709	1894000.0	6.14191751861	188.0	Myl1	K05738	Cytoskeleton proteins
23795	29142.857	29.9851551255	10200000.0	33.076852529	350			
56370	29142.857	29.9851551255	10200000.0	33.076852529	350			
11847	3260.452	3.35468684485	1154200.0	3.74287286166	354.0	Arg2	K01476	Amino acid metabolism
17287	1266.1847	1.30278045996	945839.97	3.06719698075	747.0	Mep1a	K01395	Protein digestion and absorption
69191	153320.68	157.752013598	80799998.0	262.020550803	527.0	PdiA2	K09581	Chaperones and folding catalysts
66284	5209.4286	5.35999352041	1823300.0	5.91264953099	350			
17907	257988.17	265.444643879	43600001.0	141.387333661	169.0	Mylpf	K12758	Focal adhesion
106393	27814.0	28.6178909865	9734900.0	31.5686129102	350			
18645	118571.43	121.998427333	16600000.0	53.8309560766	140.0	Pfn2	K05759	Rap1 signaling pathway
53318	768571.43	790.784978754	269000000.0	872.320914735	350			
11770	1469697.0	1512.17475117	194000000.0	629.108763786	132.0	Fabp4	K08753	PPAR signaling pathway
69060	13304.731	13.6892694816	6186699.9	20.062407866	465.0	Pnlip	K14073	Lipid and steroid metabolism
59290	308.85714	0.317783848526	108100.0	0.350549780234	350			
68738	6542.3754	6.7314656644	4461900.0	14.4691772842	682.0	Acss1	K01895	Glycolysis
20215	1193.4857	1.22798028534	417719.99	1.35459436349	350			
20618	96000.0	98.7746291328	33600000.0	108.959043625	350			
17896	18747.668	19.2895203521	3618299.9	11.7335266861	193.0	Myl4	K12750	Cardiac muscle contraction
99709	965.31429	0.993214176994	337860.0	1.09562209759	350			
21953	113736.26	117.02350938	20699999.0	67.1265504189	182.0	TnnI2	K12043	Cytoskeleton proteins
11636	773195.88	795.543086396	150000000.0	486.424301897	194.0	Ak1	K00939	Purine metabolism
17075	2055.5873	2.11499867925	647510.0	2.09976399814	315.0	EpcAm	K06737	Cellular antigens
16855	20023.62	20.6023504104	6527700.1	21.1682130942	326.0	LgaLs4	K10091	Glycan binding proteins
67041	187692.31	193.117065743	97600001.0	316.500082344	520.0	Oxct1	K01027	Butanoate metabolism
67931	20878.286	21.4817182977	7307400.1	23.6966466155	350			
66283	29142.857	29.9851551255	10200000.0	33.076852529	350			
20199	8220.5714	8.45816553432	2877200.0	9.33026667611	350			
12346	145210.73	149.407666686	37900001.0	122.903210189	261.0	Car1	K01672	Amino acid metabolism
12180	1022.449	1.05200021648	501000.01	1.62465720076	490.0	SmyD1	K11426	Chromosome-related
76722	22084.964	22.723272172	9253599.9	30.0078391426	419.0	Ckmt2	K00933	Amino acid metabolism
103968	4580.2708	4.71265155831	2368000.0	7.67901831261	517.0	Plin1	K08768	PPAR signaling pathway
12865	31016.25	31.9126936546	2481300.0	8.04643080197	80.0	Cox7a1	K02270	Oxidative phosphorylation
380683	26432.286	27.196242154	9251300.1	30.0003812852	350			
12709	1406824.1	1447.4846743	535999980.0	1738.15610725	381.0	Ckb	K00933	Amino acid metabolism
12036	70992.366	73.044214822	27900000.0	90.4749201528	393.0	Bcat2	K00826	Amino acid metabolism
18951	40921.409	42.1041353913	15100000.0	48.9667130576	369.0	Sept5	K04557	Parkinson's disease
16765	613422.82	631.152203616	91400000.0	296.394541289	149.0	Stmn1	K04381	MAPK signaling pathway
67868	327.53532	0.337001872509	88107.001	0.285715909691	269.0	Cela3b	K01345	Pancreatic secretion
19701	2188.9801	2.25224684955	879970.0	2.85359195293	402.0	Ren1	K01380	Renin-angiotensin system
11475	7771883.3	7996.5092773	2930000000.0	9501.48803038	377.0	Acta2	K12313	Vascular smooth muscle contraction
59011	6864.0	7.062385983	2402400.0	7.79057161918	350			
19285	4285714.3	4409.58167241	1500000000.0	4864.24301897	350			
11754	11769.02	12.1091727683	9003300.3	29.1961604213	765.0	Aoc3	K00276	Amino acid metabolism
236539	53658.537	55.2093967915	28600000.0	92.7449002283	533.0	Phgdh	K00058	Amino acid metabolism
17756	21553.611	22.1765618021	39400001.0	127.767453208	1828.0	MtaP2	K10430	Cytoskeleton proteins
11472	7776.3982	8.00115466869	6952100.0	22.5444692614	894.0	Actn2	K05699	Focal adhesion
20200	551428.57	567.366171823	193000000.0	625.865935107	350			
12722	40087.623	41.2462509859	36600000.0	118.687529663	913.0	Clca1	K05027	Olfactory transduction
17762	8876.5348	9.13308784224	6506500.0	21.0994648019	733.0	Mapt	K04380	MAPK signaling pathway
13807	11262.673	11.5881911315	4888000.1	15.8509469088	434.0	Eno2	K01689	Glycolysis
18600	109806.84	112.980519763	73900003.0	239.64504913	673.0	PadI2	K01481	Other enzymes
77337	612.97143	0.630687767368	214540.0	0.695716464859	350			
17882	158571.43	163.154522805	55500000.0	179.976991702	350	Myh2	K10352	Tight junction
22223	1179372.2	1213.45887151	263000000.0	852.863942659	223.0	Uchl1	K05611	Ubiquitin labeling
54200	3076.9231	3.16585352159	1040000.0	3.37254182648	338.0	Sult2b1	K01015	Steroid hormone biosynthesis
67373	2064.8857	2.1245658252	722709.99	2.3436246824	350			
75600	9144.2857	9.40857738232	3200500.0	10.3786731881	350			
17957	5058.8571	5.20507014467	1770600.0	5.74175245959	350			
24131	25680.857	26.4230950624	8988299.9	29.147516694	350			
24131	1275.0857	1.31193872011	446280.0	1.447209583	350			
67399	3198.8571	3.29131170522	1119600.0	3.63067098936	350			
67399	212857.14	219.009219394	74499999.0	241.590733366	350			
14264	2401.7819	2.47119912948	903069.99	2.928501263	376.0	FmoD	K08121	Glycan metabolism
12389	254494.38	261.849875009	45300000.0	146.900139173	178.0	Cav1	K06278	Endocytosis
17868	3569.1339	3.67229038852	4532800.1	14.6990941619	1270.0	Mybpc3	K12568	Hypertrophic cardiomyopathy (HCM)
69824	4096.5714	4.21497209116	1433800.0	4.6495677604	350			
13346	3070362.5	3159.10330459	1440000000.0	4669.67329821	469.0	Des	K07610	Cytoskeleton proteins
12958	17622.0	18.1313178602	6167700.0	20.0007944454	350	Cryba2		Crystallins
81600	1779.7463	1.83118521597	841820.0	2.72987803882	473.0	Chia	K01183	Other central metabolism enzymes
18479	24220.183	24.9202040974	13200000.0	42.8053385669	545.0	Pak1	K04409	MAPK signaling pathway
223809	4116.5714	4.23555013889	1440800.0	4.67226756115	350			
17880	2200811.4	2264.42010236	4340000100.0	14073.8767925	1972.0	Myh11	K10352	Tight junction
259300	109944.75	113.122415691	59699999.0	193.596868912	543.0	Ehd2	K12469	Endocytosis
11459	39522.546	40.6648419118	14900000.0	48.3181473217	377.0	ActA1	K10354	Cytoskeleton proteins
20964	13148.571	13.5285960849	4601999.8	14.9234969336	350			
20964	153.98857	0.158439207213	53896.0	0.1747754945	350			
16832	643712.57	662.317399686	215000000.0	697.208166052	334.0	Ldhb	K00016	Glycolysis
14778	371681.42	382.423900167	84000001.0	272.397612305	226.0	Gpx3	K00432	Cofactor biosynthesis
