!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YAL001C	906.10659	73.42992564980483	317137.31	62.29638909229648		TFC3	K15204	Transcription machinery	Tfc3p
YAL002W	1092.9871	88.57452575109933	382545.49	75.14474626319814					
YAL003W	14910.405	1208.323548952975	3101364.2	609.21179825899	208.0	EFB1	K03232	Translation factors	translation elongation factor 1 subunit beta
YAL005C	6991.1962	566.5591916390301	4488348.0	881.6618687647654	642.0	Ssa1	K03283	Chaperones and folding catalysts	Hsp70 family ATPase SSA1
YAL007C	2792.479	226.2995630002441	977367.65	191.98773998121962		ERP2	K14825	Ribosome biogenesis	Erp2p
YAL008W	1723.0926	139.63761317057512	603082.41	118.46558346629058					
YAL009W	656.84611	53.23011834696349	229896.14	45.15930146552944					
YAL010C	635.60426	51.50870115015853	222461.49	43.698887207853346		MDM10	K17774	Mitochondrial biogenesis	Mdm10p
YAL011W	1198.9188	97.15911937485548	749324.25	147.19237870275572	625.0	SWC3	K11682	Chromosome-related	Swc3p
YAL012W	3689.4509	298.9892229738728	1453643.7	285.54430740667345	394.0	CYS3	K01758	Amino acid metabolism	cystathionine gamma-lyase CYS3
YAL013W	1407.4161	114.05552141645751	492595.63	96.76227950487727					
YAL014C	1479.6211	119.90693872216782	377303.38	74.11502029300367	255.0	SYN8	K08501	SNARE interactions in vesicular transport	Syn8p
YAL015C	436.11536	35.34233037587539	174010.03	34.18139775115764	399.0	NTG1	K10773	Base excision repair	bifunctional N-glycosylase/AP lyase NTG1
YAL016W	2972.472	240.88600653056355	1887519.7	370.7720849703074	635.0	TPD3	K03456	mRNA surveillance pathway	protein phosphatase 2A structural subunit TPD3
YAL017W	2462.2205	199.53576129318878	861777.17	169.28189840917213		PSK1	K08286	Other enzymes	Psk1p
YAL018C	112.27785	9.098878949351798	39297.247	7.719295435053291					
YAL019W	799.71578	64.80812623421674	279900.52	54.9818364198653		FUN30	K14439	Chromosome-related	Fun30p
YAL020C	608.52411	49.314154257959494	212983.44	41.83708075361988		ATS1	K15462	Transfer RNA biogenesis	Ats1p
YAL021C	2001.9618	162.23688002064907	1675642.0	329.152208585593	837.0	CCR4	K12603	RNA degradation	Ccr4p
YAL022C	932.83571	75.59602543976962	326492.5	64.13406172776267		FUN26	K15014	Alcoholism	Fun26p
YAL023C	5216.868	422.7694992979204	3959602.8	777.7986030080996	759.0	PMT2	K00728	Glycan metabolism	dolichyl-phosphate-mannose-protein mannosyltransferase PMT2
YAL024C	1260.8518	102.17810459741011	1809322.3	355.41149666107964	1435.0	LTE1	K06681	Cell cycle	Lte1p
YAL025C	902.96357	73.17521861261636	316037.25	62.08030046562284		MAK16	K14831	Ribosome biogenesis	Mak16p
YAL026C	1337.8081	108.41456226105437	1812730.0	356.08088307010803	1355.0	DRS2	K14802	Ribosome biogenesis	aminophospholipid-translocating P4-type ATPase DRS2
YAL027W	315.4726	25.5655679124358	110415.41	21.689284503124036		SAW1	K15080	DNA repair and recombination proteins	Saw1p
YAL028W	225.9163	18.308019492584204	79070.705	15.532134659533414					
YAL029C	2603.5945	210.9925616557328	911258.08	179.00160632370574		MYO4	K10357	Messenger RNA Biogenesis	myosin 4
YAL030W	2040.8444	165.38788505535598	240819.64	47.305042710070175	118.0	SNC1	K08513	SNARE interactions in vesicular transport	SNAP receptor SNC1
YAL031C	1071.9443	86.86923935707398	375180.51	73.69801752687576					
YAL032C	752.09215	60.948757315959774	289555.48	56.878393923082314	385.0	PRP45	K06063	Spliceosome	Prp45p
YAL033W	2216.0818	179.58893976026118	383382.15	75.30909430820729	173.0	POP5	K03537	Ribosome biogenesis in eukaryotes	Pop5p
YAL034C	1028.6806	83.36319458331786	360038.21	70.72356266834056					
YAL034W-A	477.48644	38.69499921415426	137993.58	27.106560725759266	289.0	MTW1	K11559	Chromosome-related	Mtw1p
YAL035W	5656.5664	458.4021954692816	5679192.7	1115.5836510353506	1004.0	FUN12	K03243	RNA transport	translation initiation factor eIF5B
YAL036C	2627.6277	212.9401869225647	919669.69	180.65392824525026					
YAL037C-A	78.346221	6.349095400545733	27421.177	5.386437539502151					
YAL037W	202.07176	16.37568303385279	70725.116	13.89278147353209					
YAL038W	17124.027	1387.7131491067187	8562013.5	1681.8662061852488	500.0	Pyk1	K00873	Glycolysis	pyruvate kinase CDC19
YAL039C	2336.8928	189.3793362164646	628624.16	123.4828385981392	269.0	CYC3	K01764	Cofactor biosynthesis	holocytochrome c synthase CYC3
YAL040C	3575.3778	289.7448588514987	2073719.1	407.34788322990715	580.0	CLN3	K06646	Cell cycle	Cln3p
YAL041W	1324.7054	107.35273322523233	1131298.4	222.2248946549129	854.0	CDC24	K11236	MAPK signaling pathway	Cdc24p
YAL042W	2295.8294	186.05160144198493	803540.29	157.84222473595665					
YAL043C	1320.4909	107.01119457507076	462171.82	90.7860242814534		Pta1	K06100	mRNA surveillance pathway	Pta1p
YAL044C	5060.3584	410.0861258203247	1771125.4	347.90834622911206		Gcv3		Amino acid metabolism	glycine decarboxylase subunit H
YAL044W-A	3171.8075	257.0399459300846	1110132.6	218.06722266025					
YAL046C	2520.2814	204.24095560168703	882098.49	173.27368624892225					
YAL047C	337.32809	27.33671384984704	118064.83	23.191886781772343		Spc72		Cytoskeleton proteins	
YAL048C	667.08641	54.05998149543888	233480.24	45.863338742460684		GEM1	K07870	Mitochondrial biogenesis	ERMES complex Ca(2+)-binding regulatory GTPase GEM1
YAL049C	4086.7082	331.1825370108474	1430347.9	280.96823207508817					
YAL051W	1135.2634	92.0005526667063	397342.19	78.05131370706648					
YAL053W	1954.0113	158.3510219011634	683903.95	134.34164075793691					
YAL054C	1429.4153	115.83831346121593	1019173.1	200.19973048898595	713.0	ACS1	K01895	Glycolysis	acetate--CoA ligase 1
YAL055W	825.60947	66.90652365509754	288963.31	56.76207190241314					
YAL056W	1235.4866	100.12253545063629	432420.31	84.9418312943736					
YAL058W	618.82756	50.14913501605825	310651.44	61.02234700269796	502.0	CNE1	K08054	Protein processing in endoplasmic reticulum	Cne1p
YAL059W	1043.5451	84.56779803932135	365240.79	71.74552362261554					
YAL060W	2274.3628	184.3119707414135	868806.59	170.66271192308247	382.0	BDH1	K00004	Butanoate metabolism	(R,R)-butanediol dehydrogenase
YAL061W	394.00835	31.93002254392861	164301.48	32.274313377130454	417.0	BDH2	K00004	Butanoate metabolism	putative dehydrogenase BDH2
YAL062W	8292.6398	672.0268130426163	3789736.4	744.4311529653793	457.0	GDH3	K00262	Amino acid metabolism	glutamate dehydrogenase (NADP(+)) GDH3
YAL063C-A	141.58185	11.473644308073977	49553.647	9.733995897405796					
YAL064C-A	115.52718	9.362201237198397	40434.513	7.942692566212156					
YAL064W	119.33581	9.670848609167754	41767.533	8.20454233906863					
YAL064W-B	183.66857	14.884307859747466	64283.999	12.627530371979248					
YAL065C	185.01695	14.993579157672453	64755.933	12.720234015362877					
YAL067C	256.98391	20.825705951985334	89944.368	17.66808624815762					
