Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
P06733	2121400000.0	12155.7013276	9.206876e+11	13610.4620791	434	Eno1	K01689	Glycolysis / Gluconeogenesis
P06733	102820.0	0.589162444848	44623880.0	0.659671778527	434	Eno1	K01689	Glycolysis / Gluconeogenesis
P08670	1715900000.0	9832.17116431	7.996094e+11	11820.5712956	466	Vim	K07606	Cytoskeleton proteins
P14618	1696600000.0	9721.58144261	9.008946e+11	13317.8635082	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
P14618	5328600.0	30.5330772575	2829486600.0	41.82810768	531	Pkm2	K00873	Glycolysis / Gluconeogenesis
P04406	1766400000.0	10121.5380527	5.91744e+11	8747.71124593	335	GapDh	K00134	Glycolysis / Gluconeogenesis
P08238	838210000.0	4802.974644	6.0686404e+11	8971.22976736	724	Hsp90ab1	K04079	Protein processing in endoplasmic reticulum
P62807	429600000.0	2461.62406445	54129600000.0	800.194189814	126	HisT1h2bc	K11252	Chromosome-related
P07355	1125200000.0	6447.43807569	3.9382e+11	5821.81423533	350	AnxA2		Regulation of actin cytoskeleton
Q71DI3	687300000.0	3938.25470088	93472800000.0	1381.80203559	136	HisT2h3d	K11253	Chromosome-related
P61604	1683200.0	9.64479894153	171686400.0	2.53802835695	102	HspE1	K04078	Chaperones and folding catalysts
P08729	727310000.0	4167.51349701	3.4110839e+11	5042.5820951	469	Krt7	K07605	Cytoskeleton proteins
P62857	0.0	0.0	0.0	0.0	121	Rps28	K02979	Ribosome
P05783	574480000.0	3291.79188209	2.470264e+11	3651.77444523	430	Krt18	K07604	Cytoskeleton proteins
P14174	1182400.0	6.77519621463	662144000.0	9.7884296507	560	Mif	K07253	Tyrosine metabolism
P29401	1225500000.0	7022.16082631	1.0478025e+12	15489.5929874	855	Tkt	K00615	Pentose phosphate pathway
P26447	0.0	0.0	0.0	0.0	350			
P68363	1107100000.0	6343.72439886	4.993021e+11	7381.14893482	451	TubA1b	K07374	Cytoskeleton proteins
P62937	2328300000.0	13341.2460644	3.841695e+11	5679.15155116	165	PpiA	K03767	Chaperones and folding catalysts
P19338	462470000.0	2649.97039359	3.283537e+11	4854.0303816	710	Ncl	K11294	Ribosome Biogenesis
P04075	248530000.0	1424.08619352	90464920000.0	1337.33675043	364	AldOa	K01623	Glycolysis / Gluconeogenesis
P00558	417850000.0	2394.29612507	1.7424345e+11	2575.82905293	417	Pgk1	K00927	Glycolysis / Gluconeogenesis
P30101	459250000.0	2631.51967318	2.3192125e+11	3428.47604166	505	PdiA3	K08056	Chaperones and folding catalysts
P25705	356840000.0	2044.70654366	1.9733252e+11	2917.15320205	553	Atp5a1	K02132	Oxidative phosphorylation
P27797	603930000.0	3460.54148334	2.5183881e+11	3722.91597447	417	CalR	K08057	Protein processing in endoplasmic reticulum
