K01369	-
K01368	-
K01365	-
K01367	-
K01366	-
K01360	-
K01363	-
K09175	YLR176C
K08568	-
K05849	-
K05841	YLR189C
K08565	-
K05847	-
K00509	-
K00502	-
K00503	-
K00500	-
K00501	-
K00506	-
K00507	YGL055W
K00504	-
K01109	-
K01108	-
K09280	-
K09286	-
K09287	-
K09284	-
K09285	-
K04461	-
K04460	YGR123C
K01103	YLR345W
K01104	YDL230W
K01104	YIL113W
K01104	YGR257C
K01104	YOR208W
K01104	YBR276C
K01104	YER075C
K04467	-
K01106	YOL065C
K01106	YNL106C
K01106	YOR109W
K05592	-
K05590	-
K05596	-
K14549	YMR093W
K14548	YDR324C
K14543	YKL186C
K14547	YGR128C
K14546	YDR398W
K14545	YCL031C
K14544	YGR090W
K06573	-
hsa_B8ZZJ2	-
K01403	-
eco_b4155	-
hsa_Q9C0K3	-
K05336	-
K02105	-
K08139	YJL214W
K08139	YDL245C
K08139	YMR011W
K08139	YHR096C
K08139	YLR081W
K08139	YHR094C
K08139	YDR342C
K08139	YNR072W
K08139	YHR092C
K08139	YJL219W
K08139	YJR158W
K08139	YDL138W
K08139	YDR345C
K08139	YDR343C
K08139	YDL194W
K08139	YOL156W
K08139	YFL011W
K08139	YEL069C
K02108	-
K02109	-
K03850	YGR227W
K03853	-
K03854	YJL139C
K03854	YNL029C
K03854	YBR199W
K03854	YIL085C
K03854	YKR061W
K03857	YPL175W
K03856	-
K05845	-
K03719	-
K13279	-
K03274	-
K03277	-
K03271	-
K03270	-
K03272	-
mpn_MPN452	-
mpn_MPN453	-
K12275	YPL094C
K12273	YBR171W
K12272	YKL154W
K12271	-
K16196	-
K16197	-
K16195	-
K16190	-
K04468	-
K16198	-
K06736	-
K06229	-
K01101	YDL236W
K01100	-
K06221	-
K09903	-
K06222	-
K06225	-
K09288	-
K06227	-
K16221	-
K16222	-
K16223	-
hsa_Q562P9	-
hsa_Q562P8	-
hsa_Q562P0	-
K00771	-
K00770	-
K00773	-
K00772	YLR017W
K01107	-
K07173	-
K07178	YOR119C
K07179	YNL207W
K10108	-
K10105	-
K04678	-
K04679	-
K01827	-
K04676	-
K01825	-
K01823	YPL117C
K01821	-
spo_SPAP8A3.08	-
K15086	-
K00999	YPR113W
K00998	YER026C
K00995	YCL004W
K00991	-
K00990	-
K00993	YHR123W
hsa_Q13841	-
K15889	-
sce_YJR150C	YJR150C
K13484	-
K02739	YOR157C
K02738	YJL001W
K05105	-
K02732	YBL041W
K02731	YOL038W
K02730	YGL011C
K02737	YPR103W
K02736	YFR050C
K02735	YER094C
K02734	YER012W
K03469	YMR234W
K03462	-
K03465	-
K01648	-
K01649	YNL104C
K01640	-
K01641	YML126C
K01647	YPR001W
K01647	YCR005C
K01647	YNR001C
sce_YBL063W	YBL063W
K02599	-
K14066	-
K02846	-
K09754	-
K09755	-
K09756	-
K09757	-
K09753	-
K01581	YKL184W
K01580	YMR250W
K04469	-
hsa_P49773	-
hsa_F5H3P5	-
K02703	-
K03644	YOR196C
K03645	-
K03648	YML021C
K03649	-
K06696	-
K06697	-
K06698	-
K06699	YFL007W
K07611	-
