!!SBtab TableType='Proteomaps'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b3241	5.0	0.888583058346	1750.0	1.05595483427	350			
b3240	2.0	0.355433223339	700.0	0.422381933708	350			
b3243	79.0	14.0396123219	27650.0	16.6840863815	350			
b3242	5.0	0.888583058346	1750.0	1.05595483427	350			
b2836	80.0	14.2173289335	57520.0	34.7077268956	719.0	Aas	K05939	Lipid and steroid metabolism
b0885	111.0	19.7265438953	25974.0	15.6727833516	234.0	Aat	K00684	Other enzymes
b1338	12.0	2.13259934003	4200.0	2.53429160225	350			
b1337	9.0	1.59944950502	3150.0	1.90071870169	350			
b1339	26.0	4.6206319034	9100.0	5.49096513821	350	AbgR	K14057	Transcription factors
b1336	3.0	0.533149835008	1050.0	0.633572900562	350			
b0715	8.0	1.42173289335	2800.0	1.68952773483	350			
b0185	1800.0	319.889901005	574200.0	346.473866193	319.0	AccA	K01962	Lipid and steroid metabolism
b3255	5637.0	1001.78853998	879372.0	530.615494012	156.0	AccB	K02160	Lipid and steroid metabolism
b3256	1951.0	346.725109367	875999.0	528.580216495	449.0	AccC	K01961	Lipid and steroid metabolism
b2316	2475.0	439.848613882	752400.0	454.00023846	304.0	AccD	K01963	Lipid and steroid metabolism
b4015	14155.0	2515.57863818	6143270.0	3706.86608842	434.0	AceA	K01637	TCA cycle and anaplerotic enzymes
b4014	8427.0	1497.61788654	4491591.0	2710.23841715	533.0	AceB	K01638	Glycolysis
b0114	5837.0	1037.33186231	5177419.0	3124.06892691	887.0	AceE	K00163	Glycolysis
b0115	5226.0	928.747012584	3292380.0	1986.631187	630.0	AceF	K00627	Glycolysis
b4016	71.0	12.6178794285	40754.0	24.5910761805	574.0	AceK	K00906	Other enzymes
b2296	1197.0	212.726784168	478800.0	288.909242656	400.0	AckA	K00925	Other central metabolism enzymes
b1276	862.0	153.191719259	768042.0	463.43866447	891.0	AcnA	K01681	TCA cycle and anaplerotic enzymes
b0118	7660.0	1361.30924539	6625900.0	3998.08636365	865.0	AcnB	K01682	TCA cycle and anaplerotic enzymes
b0404	126.0	22.3922930703	24318.0	14.673548377	193.0	AcpH	K08682	Cofactor biosynthesis
b1094	85961.0	15276.6976557	30086350.0	18154.1867017	350	AcpP	K02078	Lipid and steroid metabolism
b2563	142.0	25.235758857	17892.0	10.7960822256	126.0	AcpS	K00997	Cofactor biosynthesis
b3475	125.0	22.2145764587	24375.0	14.7079423345	195.0	AcpT	K06133	Cofactor biosynthesis
b0463	1295.0	230.143012112	514115.0	310.218411212	397.0	AcrA	K03585	Chromosome-related
b0462	433.0	76.9512928528	151550.0	91.4456886478	350			
b2470	10.0	1.77716611669	3500.0	2.11190966854	350			
b3265	0.0	0.0	0.0	0.0	385.0	AcrE	K03585	Chromosome-related
b3266	1.0	0.177716611669	350.0	0.211190966854	350			
b0464	87.0	15.4613452152	18705.0	11.2866486714	215.0	AcrR	K03577	Transcription factors
b4069	643.0	114.271781303	419236.0	252.968160514	652.0	Acs	K01895	Glycolysis
b4067	46.0	8.17496413679	16100.0	9.71478447529	350			
b2213	15.0	2.66574917504	5310.0	3.20406866856	354.0	Ada	K10778	Transcription factors
b1623	265.0	47.0949020924	88245.0	53.2472767715	333.0	Add	K01488	Purine metabolism
b3665	46.0	8.17496413679	27048.0	16.3208379185	588.0	Ade	K01486	Purine metabolism
b1241	4687.0	832.957758894	4176117.0	2519.88053407	891.0	AdhE	K04072	Glycolysis
