!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	368571.43	76.0734435256	129000000.0	74.702430126	350	Mbp		Myelin
69187	18894.286	3.89979602862	6613000.1	3.82951300692	350			
12954	729591.84	150.588350369	143000000.0	82.8096706047	196.0	Cryaa	K09541	Crystallins
11354	22085.429	4.5584505445	7729900.2	4.47629712846	350			
14077	23684211.0	4888.44045225	3150000100.0	1824.12916564	133.0	Fabp3	K08752	PPAR signaling pathway
12961	337142.86	69.5865610643	118000000.0	68.332455464	350	Crybb2		Crystallins
12889	42285.714	8.72780583106	14800000.0	8.57051136329	350			
12955	1400000.0	288.961140954	245000000.0	141.876708379	175.0	Cryab	K09542	Crystallins
380684	188990.83	39.0078613333	206000000.0	119.292252759	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	32738.095	6.75716948847	16500000.0	9.55496199285	504.0	Ina	K07608	Cytoskeleton proteins
18039	397790.06	82.1041925698	216000000.0	125.083138816	543.0	Nefl	K04572	Cytoskeleton proteins
17189	5114285.7	1055.59273645	1790000000.0	1036.56860407	350	Mb		Hemoglobin
12960	25998.286	5.36606741815	9099400.1	5.26935891596	350			
110187	8715.7143	1.79893053454	3050500.0	1.76650979147	350			
20617	170714.29	35.2355685825	23900001.0	13.8402182536	140.0	Snca	K04528	Synaptic vesicle cycle
18823	8555.1429	1.76578846672	2994300.0	1.73396501183	350			
12962	131714.29	27.1859367988	46100002.0	26.6959858776	350	Crybb3		Crystallins
19194	29714.286	6.13305284656	10400000.0	6.02252149853	350			
G3UXD0	21592.571	4.45672425163	7557399.8	4.37640411235	350			
12373	46571.429	9.61238089978	16300000.0	9.43914427173	350			
21956	348837.21	72.0002844348	105000000.0	60.8043035909	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	13984.857	2.886485882	4894700.0	2.83446499797	350			
22349	162031.44	33.4434212663	134000000.0	77.5978731541	827.0	Vil1	K05761	Cytoskeleton proteins
218038	3492.4198	0.720838292927	2395800.0	1.38738048136	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	165876.78	34.2371025761	35000001.0	20.2681017761	211.0	Tnni3	K12044	Cardiac muscle contraction
