!!SBtab TableType='Proteomaps' Organism='dme'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
Dmel_CG11422	16.673	17.846068844	5835.55	17.5350333239	350			
Dmel_CG34375	0.771	0.825245551412	269.85	0.810862513808	350			
Dmel_CG10279	390.048	417.490761138	280444.51	842.697574068	719.0	Rm62	K12823	Spliceosome
Dmel_CG34378	1.713	1.83352221734	599.55	1.8015661299	350			
Dmel_CG34380	2.306	2.46824415247	807.1	2.42522562496	350			
Dmel_CG1712	1.365	1.46103784394	612.885	1.84163598953	449.0	Gr43a	K08471	G protein-coupled receptors
Dmel_CG34376	1.815	1.94269867161	635.25	1.90883976986	350			
Dmel_CG34371	2.286	2.44683700458	800.1	2.40419157791	350			
Dmel_CG34113	0.4	0.428142957931	140.0	0.420680941016	350			
Dmel_CG2095	17.542	18.7762094201	6139.7	18.4489626683	350			
Dmel_CG2091	29.342	31.406426679	10269.7	30.8590504282	350	Dmel_CG2091	K12584	RNA degradation
Dmel_CG2082	110.26	118.017606354	38591.0	115.960701391	350			
Dmel_CG34369	2.313	2.47573665424	809.55	2.43258754143	350			
Dmel_CG2019	0.768	0.822034479228	268.8	0.807707406751	350			
Dmel_CG2023	49.124	52.5802366635	17193.4	51.6638263662	350	Dmel_CG2023	K08497	SNARE interactions in vesicular transport
Dmel_CG2031	50.469	54.0198673596	35378.769	106.308384535	701.0	Hpr1	K12878	RNA transport
Dmel_CG2046	140.4	150.278178234	49140.0	147.659010297	350			
Dmel_CG2051	109.819	117.545578743	38436.65	115.496900654	350			
Dmel_CG34398	8.697	9.30889826282	3043.95	9.14665536004	350			
Dmel_CG34401	5.46	5.84415137576	1911.0	5.74229484487	350			
Dmel_CG34403	1.993	2.13322228789	697.55	2.09604278861	350			
Dmel_CG34395	1.148	1.22877028926	401.8	1.20735430072	350			
Dmel_CG34394	3.203	3.42835473563	1121.05	3.36860263519	350			
Dmel_CG34396	2.376	2.54316917011	831.6	2.49884478964	350			
Dmel_CG34387	73.228	78.3801313085	25629.8	77.0140598718	350			
Dmel_CG34389	3.455	3.69808479913	1209.25	3.63363162803	350			
Dmel_CG34382	1.513	1.61945073837	529.55	1.59122565939	350			
Dmel_CG34384	1.137	1.21699635792	397.95	1.19578557484	350	Dmel_CG34384	K00901	Lipid and steroid metabolism
Dmel_CG9027	2.391	2.55922453103	836.85	2.51462032492	350	Sod3	K04565	Other enzymes
Dmel_CG6465	13.318	14.2550197843	4661.3	14.0065719311	350	Dmel_CG6465	K14677	Amino acid metabolism
Dmel_CG8681	1.224	1.31011745127	428.4	1.28728367951	350			
Dmel_CG31391	1.275	1.36470567841	446.25	1.34092049949	350			
Dmel_CG11534	1.836	1.9651761769	642.6	1.93092551926	350			
Dmel_CG6811	68.564	73.387984419	23997.4	72.1089200996	350			
Dmel_CG6827	18.988	20.323946213	6645.8	19.96972427	350			
Dmel_CG6906	12.8	13.7005746538	4288.0	12.8848562505	335.0	Cah2	K01672	Amino acid metabolism
Dmel_CG6917	129.993	139.138968826	70716.192	212.492529969	544.0	Est-6	K01044	Biosynthesis of other secondary metabolites
Dmel_CG9023	2.782	2.97773427241	681.59	2.04808516134	245.0	DriP	K09884	Ion channels
Dmel_CG5338	46.879	50.1772843121	7266.245	21.8340770304	155.0	Rps19b	K02966	Ribosome
Dmel_CG7337	1.819	1.94698010119	636.65	1.91304657927	350			
Dmel_CG14122	1.387	1.48458570663	485.45	1.45871116297	350			
Dmel_CG32103	18.771	20.0916786583	6569.85	19.7415048595	350			
Dmel_CG13601	90.859	97.2516025367	31800.65	95.5566240494	350			
Dmel_CG32104	2.818	3.01626713863	986.3	2.96369722946	350			
Dmel_CG42341	26.557	28.4254813344	9294.95	27.9300593764	350			
Dmel_CG4357	25.763	27.575617563	9017.05	27.0950077085	350			
Dmel_CG5289	291.097	311.577826562	127791.58	383.996300917	439.0	ProS26.4	K03062	Proteasome
Dmel_CG12385	10.334	11.0610733182	2707.508	8.13569295177	262.0	TheTatry	K01312	Neuroactive ligand-receptor interaction
Dmel_CG17153	20.795	22.2580820254	7278.25	21.8701504211	350			
Dmel_CG6801	10.722	11.4763719873	3752.7	11.2763526239	350			
Dmel_CG12386	11.931	12.7704340777	3125.922	9.39297006073	262.0	EtaTry	K01312	Neuroactive ligand-receptor interaction
Dmel_CG34410	1.638	1.75324541273	573.3	1.72268845346	350			
Dmel_CG18681	7.401	7.92171507912	2590.35	7.78364911115	350	epsilonTry	K01312	Neuroactive ligand-receptor interaction
Dmel_CG30025	3.01	3.22177575843	1053.5	3.16562408115	350			
Dmel_CG30028	3.01	3.22177575843	1053.5	3.16562408115	350	gammaTry	K01312	Neuroactive ligand-receptor interaction
Dmel_CG12384	561.883	601.415624078	196659.05	590.933672952	350			
Dmel_CG9035	257.236	275.334454816	42701.176	128.31122073	166.0	TapDelta	K04571	Protein processing in endoplasmic reticulum
Dmel_CG13201	51.567	55.1951197791	18048.45	54.2331352134	350			
Dmel_CG7255	8.635	9.24253610434	3022.25	9.08144981418	350			
Dmel_CG6930	13.985	14.9689481667	4894.75	14.7080574003	350			
Dmel_CG6535	3.956	4.23433385394	10946.252	32.8919970854	2767.0	TefU	K04728	DNA replication control
Dmel_CG6105	371.463	397.598168955	36774.837	110.503378821	99.0	L(2)06225	K02140	Oxidative phosphorylation
Dmel_CG2508	6.465	6.91986055756	4383.27	13.1711296309	678.0	Cdc23	K03355	Ubiquitin mediated proteolysis
Dmel_CG10660	2.845	3.04516678829	995.75	2.99209319298	350			
Dmel_CG34408	1.828	1.95661331775	639.8	1.92251190044	350			
Dmel_CG8385	689.735	738.262957722	125531.77	377.205879507	182.0	Arf79f	K07977	GTP-binding signaling proteins
Dmel_CG34407	45.492	48.6926986055	113957.46	342.426653633	2505.0	Not1	K12604	RNA degradation
Dmel_CG10954	235.35	251.908612873	70840.35	212.865607856	301.0	Arc-p34	K05758	Regulation of actin cytoskeleton
Dmel_CG10646	7.286	7.79862397872	2550.1	7.66270334061	350			
Dmel_CG17515	4.259	4.55865214457	1490.65	4.47920031947	350			
Dmel_CG4237	63.462	67.9270209906	29700.216	89.2451058233	468.0	Gap69c	K12492	Endocytosis
Dmel_CG10704	5.314	5.68787919612	1859.9	5.5887463014	350			
Dmel_CG10076	0.962	1.02968381382	981.24	2.9484926183	1020.0	SpiR	K02098	Dorso-ventral axis formation
Dmel_CG12387	33.836	36.2166128114	9474.08	28.4683206404	280.0	ZetAtry	K01312	Neuroactive ligand-receptor interaction
Dmel_CG34130	4.721	5.05315726098	1652.35	4.96508680634	350			
Dmel_CG6554	210.563	225.377664127	79171.688	237.900144355	376.0	Art1	K11434	Chromosome-related
Dmel_CG1848	2.257	2.41579664013	2837.049	8.52494602163	1257.0	LimK1	K05743	Regulation of actin cytoskeleton
Dmel_CG12389	235.452	252.017789327	98654.388	296.443005566	419.0	FppS	K00787	Cofactor biosynthesis
