!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	55714.286	26.8759850206	19500000.0	29.849898394	350	Mbp		Myelin
69187	5300.2857	2.55680202162	1855100.0	2.83972033389	350			
12954	709183.67	342.102736303	139000000.0	212.776198809	196.0	Cryaa	K09541	Crystallins
11354	21400.0	10.3231347062	7490000.0	11.4654225113	350			
14077	5368421.1	2589.66982127	714000010.0	1092.96552574	133.0	Fabp3	K08752	PPAR signaling pathway
12961	164857.14	79.5253487619	57699999.0	88.3250824352	350	Crybb2		Crystallins
12889	13307.143	6.41922568898	4657500.0	7.12953342411	350			
12955	11485714.0	5540.58751492	2010000000.0	3076.83568062	175.0	Cryab	K09542	Crystallins
380684	18715.596	9.02820647736	20400000.0	31.2275860122	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	9439.4841	4.55350775335	4757500.0	7.28260982613	504.0	Ina	K07608	Cytoskeleton proteins
18039	85082.873	41.0430822043	46200000.0	70.7212977335	543.0	Nefl	K04572	Cytoskeleton proteins
17189	325714.29	157.121144459	114000000.0	174.507098304	350	Mb		Hemoglobin
12960	5699.1429	2.74920653583	1994700.0	3.05341499111	350			
110187	11067.714	5.33894871552	3873699.9	5.929720432	350			
20617	41230.714	19.8892623671	5772300.0	8.83602915384	140.0	Snca	K04528	Synaptic vesicle cycle
18823	2760.6857	1.33172571788	966239.99	1.47908541158	350			
12962	36857.143	17.7794977606	12900000.0	19.7468558607	350	Crybb3		Crystallins
19194	10185.714	4.91348120099	3564999.9	5.45717357896	350			
G3UXD0	6022.2857	2.90508722059	2107800.0	3.22654440179	350			
12373	4565.1429	2.2021768743	1597800.0	2.44585475149	350			
21956	57142.857	27.5651126313	17200000.0	26.3291411476	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	17635.143	8.50700732489	6172300.0	9.44833476192	350			
22349	2478839.2	1195.76593349	2050000000.0	3138.06624142	827.0	Vil1	K05761	Cytoskeleton proteins
218038	2413.1195	1.16406344209	1655400.0	2.53402675905	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	36834.597	17.7686218075	7772100.0	11.8972510414	211.0	Tnni3	K12044	Cardiac muscle contraction
66473	23342.205	11.2600339512	6138999.9	9.39736016697	263.0	Ctrb1	K01310	Pancreatic secretion
19752	68456.376	33.0226350911	10200000.0	15.6137930061	149.0	RnaSe1	K01168	Other enzymes
11723	132000.0	63.6754103375	46200000.0	70.7212977335	350			
21924	50104.969	24.1701095532	8066900.0	12.3485202746	161.0	Tnnc1	K05865	Calcium signaling pathway
68416	2182.8	1.05295974004	763980.0	1.16947309616	350			
16204	191406.25	92.3323599236	24500000.0	37.5037184951	128.0	Fabp6	K08755	PPAR signaling pathway
19660	69428.571	33.491611724	24300000.0	37.197565691	350			
22003	106338.03	51.2963461722	30200001.0	46.229074941	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	9366197.2	4518.15492434	2660000000.0	4071.83229375	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	841549.3	405.954522703	239000000.0	365.852600829	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	3283.8028	1.58407189968	932600.0	1.42759052524	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	114084.51	55.0331665713	32400001.0	49.5967557855	284.0	Tpm1	K10373	Cardiac muscle contraction
22072	29767.48	14.3595189675	7322800.1	11.2094789202	246.0	Prss2	K01312	Neuroactive ligand-receptor interaction
282619	11598.0	5.5947530992	4059300.0	6.21383038722	350			
12716	358851.67	173.106267709	150000000.0	229.614603031	418.0	Ckmt1	K00933	Amino acid metabolism
19293	545714.29	263.246828355	191000000.0	292.375927859	350	Pvalb		Blood proteins
17906	486144.58	234.511027385	80700000.0	123.532656431	166.0	Myl2	K10351	Cardiac muscle contraction
12409	104098.36	50.2159529429	25400000.0	38.8814061132	244.0	Cbr2	K00081	Lipid and steroid metabolism
227120	38857.143	18.7442767051	13600000.0	20.8183906748	350			
56727	1800000.0	868.301050057	513000000.0	785.281942366	285.0	Miox	K00469	Carbohydrate metabolism
52430	172857.14	83.3844645399	60499999.0	92.6112216917	350			
109901	20765.414	10.0170171006	5523600.1	8.45532829509	266.0	CelA1	K01326	Peptidases
12613	10268.447	4.9533907292	6150799.8	9.41542302933	599.0	Cel	K12298	Lipid and steroid metabolism
12307	10371429.0	5003.06816183	3630000200.0	5556.6736995	350			
12308	18597.714	8.97134144159	6509199.9	9.96404900725	350			
12970	12124.857	5.84890336939	4243700.0	6.49610327255	350	Crygs		Crystallins
22227	8412.3779	4.05804253558	2582600.0	3.95335115859	307.0	Ucp1	K08769	PPAR signaling pathway
59006	384.88571	0.185664814525	134710.0	0.206209221162	350			
109697	33412.888	16.1180254088	14000000.0	21.4306962829	419.0	Cpa1	K08779	Pancreatic secretion
55948	297580.65	143.549772707	73800001.0	112.970386222	248.0	Sfn	K06644	Cell cycle
215384	38000.0	18.3307999457	13300000.0	20.3591614687	350			
13706	5209.5941	2.51305334856	1411800.0	2.16113264373	271.0	Cela2a	K01346	Pancreatic secretion
26950	9196.5714	4.43632922419	3218800.0	4.92722322824	350			
16618	409.96169	0.197761203283	107000.0	0.163791750162	261.0	Klk1b26	K01325	Endocrine and other factor-regulated calcium reabsorption
18378	5953.1429	2.87173346178	2083600.0	3.1894999125	350			
12797	174285.71	84.0735916683	60999998.0	93.3766021711	350			
12957	17504.857	8.44415873011	6126700.0	9.3785319226	350	Cryba1		Crystallins
22287	23136.286	11.1607007935	8097700.1	12.3956679595	350			
16612	336015.33	162.090257708	87700001.0	134.248006103	261.0	Klk1	K01325	Endocrine and other factor-regulated calcium reabsorption
14120	117404.13	56.6345163111	39800000.0	60.9244080042	339.0	Fbp2	K03841	Glycolysis
17897	227941.18	109.956425525	46500001.0	71.1805284704	204.0	Myl3	K12749	Cardiac muscle contraction
22074	25488.571	12.2954183132	8920999.8	13.6559455181	350			
29818	3394.9112	1.63766942212	573739.99	0.878260533646	169.0	HspB7	K09546	Chaperones and folding catalysts
107753	83846.154	40.4465019786	10900000.0	16.6853278203	130.0	LgaLs2	K10090	Glycan binding proteins
140781	2754.2119	1.32860282492	5329400.0	8.15805376929	1935.0	Myh7	K17751	Cardiac muscle contraction
22004	3137323.9	1513.41202041	890999990.0	1363.9107267	284.0	Tpm2	K10374	Cardiac muscle contraction
22004	619718.31	298.945588507	176000000.0	269.414467556	284.0	Tpm2	K10374	Cardiac muscle contraction
12652	4917.4286	2.3721157872	1721100.0	2.63459795518	350	Chga		Signaling molecules
69117	28162.571	13.585327762	9856899.8	15.0885875646	350			
21345	2654285.7	1280.39947803	929000000.0	1422.07977477	350			
76703	48285.714	23.2925200939	16900000.0	25.8699119415	350	Cpb1	K01291	Pancreatic secretion
18040	41509.434	20.0237139608	35200000.0	53.8828935113	848.0	Nefm	K04573	Cytoskeleton proteins
17888	16718.266	8.06471551274	32400000.0	49.5967542547	1938.0	Myh6	K17751	Cardiac muscle contraction
14580	6778.1395	3.26970313627	2914600.0	4.46156481329	430.0	GfaP	K05640	Cytoskeleton proteins
233335	3385.1377	1.63295478861	5284199.9	8.0888630825	1561.0	SynM	K10376	Cytoskeleton proteins
18946	9074.4186	4.37740399947	4292200.0	6.57034532753	473.0	Pnliprp1	K14074	Lipid and steroid metabolism
20259	370629.37	178.787706196	265000000.0	405.652465355	715.0	Scin	K05768	Fc gamma R-mediated phagocytosis
17901	259042.55	124.959398986	48699999.0	74.5482062533	188.0	Myl1	K05738	Cytoskeleton proteins
17901	4138.1915	1.99622001377	777980.0	1.19090379244	188.0	Myl1	K05738	Cytoskeleton proteins
23795	17037.143	8.21853842049	5963000.0	9.12794585249	350			
56370	10417.143	5.02512011417	3646000.0	5.58116561767	350			
11847	378531.07	182.599403089	134000000.0	205.122378708	354.0	Arg2	K01476	Amino acid metabolism
17287	1526104.4	736.176696121	1140000000.0	1745.07098304	747.0	Mep1a	K01395	Protein digestion and absorption
69191	476280.83	229.752858228	251000000.0	384.221769072	527.0	PdiA2	K09581	Chaperones and folding catalysts
66284	7616.2857	3.67401603936	2665700.0	4.08055764866	350			
17907	401183.43	193.526663075	67800000.0	103.78580057	169.0	Mylpf	K12758	Focal adhesion
106393	28857.143	13.9203819825	10100000.0	15.4607166041	350			
18645	356428.57	171.937389779	49900000.0	76.3851246083	140.0	Pfn2	K05759	Rap1 signaling pathway
53318	16495.714	7.95735877091	5773499.9	8.83786591759	350			
11770	8181818.2	3946.82296358	1080000000.0	1653.22514182	132.0	Fabp4	K08753	PPAR signaling pathway
69060	7684.086	3.70672219029	3573100.0	5.4695729206	465.0	Pnlip	K14073	Lipid and steroid metabolism
59290	90.428571	0.0436217906414	31650.0	0.0484486812395	350			
68738	442815.25	213.609414754	302000000.0	462.290734102	682.0	Acss1	K01895	Glycolysis
20215	670.02857	0.323214728277	234510.0	0.358979470379	350			
20618	134000.0	64.640189282	46900000.0	71.7928325477	350			
17896	9378.7565	4.52421339843	1810100.0	2.77083595298	193.0	Myl4	K12750	Cardiac muscle contraction
99709	1403.1429	0.676861363028	491100.02	0.751758240939	350			
21953	96703.297	46.6486524051	17600000.0	26.9414467556	182.0	TnnI2	K12043	Cytoskeleton proteins
11636	1752577.3	845.424838831	340000000.0	520.45976687	194.0	Ak1	K00939	Purine metabolism
17075	42857.143	20.6738345941	13500000.0	20.6653142728	315.0	EpcAm	K06737	Cellular antigens
16855	16454.601	7.93752629254	5364199.9	8.21132420412	326.0	LgaLs4	K10091	Glycan binding proteins
67041	3557692.3	1716.19331104	1850000000.0	2831.91343738	520.0	Oxct1	K01027	Butanoate metabolism
67931	11686.0	5.63720337276	4090100.0	6.26097791905	350			
66283	16503.429	7.96108040569	5776200.2	8.84199943967	350			
20199	3495.4286	1.68615795766	1223400.0	1.87273670232	350			
