!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	67142857.0	20654.9998005	23500000000.0	20246.4690529	350	Mbp		Myelin
69187	22665.143	6.9724248425	7932800.0	6.83451871078	350			
12954	678571.43	208.747339293	133000000.0	114.586399321	196.0	Cryaa	K09541	Crystallins
11354	9969.4286	3.06687196441	3489300.0	3.00621295602	350			
14077	3533834.6	1087.10525913	470000000.0	404.929381059	133.0	Fabp3	K08752	PPAR signaling pathway
12961	982857.14	302.354039397	344000000.0	296.37384486	350	Crybb2		Crystallins
12889	3600000.0	1107.45956613	1260000000.0	1085.55536199	350			
12955	5600000.0	1722.71488064	980000000.0	844.320837102	175.0	Cryab	K09542	Crystallins
380684	3559633.0	1095.04156049	3880000000.0	3342.82127342	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	7936507.9	2441.48933208	4000000000.0	3446.20749837	504.0	Ina	K07608	Cytoskeleton proteins
18039	51933702.0	15976.243079	28200000000.0	24295.7628635	543.0	Nefl	K04572	Cytoskeleton proteins
17189	1880000.0	578.339995644	658000000.0	566.901133483	350	Mb		Hemoglobin
12960	21553.714	6.63051854302	7543799.9	6.4993749454	350			
110187	6384.5714	1.96407074238	2234600.0	1.92522381897	350			
20617	7928571.4	2439.04784518	1110000000.0	956.322580799	140.0	Snca	K04528	Synaptic vesicle cycle
18823	8828571.4	2715.91273671	3090000000.0	2662.19529249	350			
12962	35428.571	10.8988082967	12400000.0	10.683243245	350	Crybb3		Crystallins
19194	18038.0	5.54898768161	6313300.0	5.43923544987	350			
G3UXD0	12498.286	3.84481844191	4374400.1	3.76877260638	350			
12373	20855.429	6.41570676437	7299400.2	6.28881192572	350			
21956	220598.01	67.862049012	66400001.0	57.2070453346	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	3885714.3	1195.35318688	1360000000.0	1171.71054945	350			
22349	104957.68	32.2878852096	86800001.0	74.7827035763	827.0	Vil1	K05761	Cytoskeleton proteins
218038	966472.3	297.313609453	663000000.0	571.208892855	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	83412.322	25.6599372033	17600000.0	15.1633129928	211.0	Tnni3	K12044	Cardiac muscle contraction
66473	55513.308	17.0774288867	14600000.0	12.5786573691	263.0	Ctrb1	K01310	Pancreatic secretion
19752	54193.96	16.6715609523	8074900.0	6.95694523216	149.0	RnaSe1	K01168	Other enzymes
11723	252571.43	77.6979573011	88400000.0	76.1611857141	350			
21924	117391.3	36.1128106014	18899999.0	16.2833295683	161.0	Tnnc1	K05865	Calcium signaling pathway
68416	74571.429	22.9402340016	26100000.0	22.4865039269	350			
16204	264843.75	81.4732623518	33900000.0	29.2066085487	128.0	Fabp6	K08755	PPAR signaling pathway
