Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	41100000.0	15.5370121051	14385000000.0	15.5370121051	350			
121506	1170000000.0	442.294505182	4.095e+11	442.294505182	350			
12954	705000000.0	266.510791584	2.4675e+11	266.510791584	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	3376600.0	1.27645438137	1181810000.0	1.27645438137	350			
14077	171000000.0	64.6430430651	59850000000.0	64.6430430651	350	FabP3	K08752	PPAR signaling pathway
1415	374000000.0	141.383029862	1.309e+11	141.383029862	350			
10815	3867500.0	1.4620290588	1353625000.0	1.4620290588	350			
12955	676000000.0	255.547936328	2.366e+11	255.547936328	350	CryAb	K09542	Chaperones and folding catalysts
380684	3368800.0	1.27350575133	1179080000.0	1.27350575133	350	NefH	K04574	Cytoskeleton proteins
226180	17600000.0	6.65331905231	6160000000.0	6.65331905231	350	Ina	K07608	Cytoskeleton proteins
18039	63100000.0	23.8536609205	22085000000.0	23.8536609205	350	NefL	K04572	Cytoskeleton proteins
4151	1140000000.0	430.953620434	3.99e+11	430.953620434	350			
1414	47500000.0	17.9564008514	16625000000.0	17.9564008514	350			
20617	163000000.0	61.6188071322	57050000000.0	61.6188071322	350	SncA	K04528	Alzheimer's disease
5354	3419800.0	1.2927852554	1196930000.0	1.2927852554	350			
1417	95400000.0	36.0640134995	33390000000.0	36.0640134995	350			
Bpifa2	67200000.0	25.4035818361	23520000000.0	25.4035818361	350			
Try5	1510000000.0	570.824532329	5.285e+11	570.824532329	350			
845	27200000.0	10.2824021718	9520000000.0	10.2824021718	350			
21956	158000000.0	59.7286596742	55300000000.0	59.7286596742	350	TnnT2	K12045	Cytoskeleton proteins
10409	15100000.0	5.70824532329	5285000000.0	5.70824532329	350			
22349	28500000000.0	10773.8405109	9.975e+12	10773.8405109	350	Vil1	K05761	Cytoskeleton proteins
218038	1677500.0	0.634144472174	587125000.0	0.634144472174	350	AmpH	K12562	Fc gamma R-mediated phagocytosis
21954	75200000.0	28.427817769	26320000000.0	28.427817769	350	TnnI3	K12044	Cytoskeleton proteins
66473	5420000000.0	2048.91984452	1.897e+12	2048.91984452	350	CtrB1	K01310	Peptidases
19752	4330000000.0	1636.86769867	1.5155e+12	1636.86769867	350	RnaSe1	K01168	Other enzymes
Amy2;Amy2a2	36500000000.0	13798.0764437	1.2775e+13	13798.0764437	350			
21924	57300000.0	21.6610898692	20055000000.0	21.6610898692	350	TnnC1	K05865	Calcium signaling pathway
342898	58500000.0	22.1147252591	20475000000.0	22.1147252591	350			
16204	49100000.0	18.561248038	17185000000.0	18.561248038	350	FabP6	K08755	PPAR signaling pathway
5948	9380000000.0	3545.91663129	3.283e+12	3545.91663129	350			
22003	83800000.0	31.6788713968	29330000000.0	31.6788713968	350	Tpm1	K10373	Cytoskeleton proteins
22003	2500000000.0	945.073729022	8.75e+11	945.073729022	350	Tpm1	K10373	Cytoskeleton proteins
22003	228000000.0	86.1907240868	79800000000.0	86.1907240868	350	Tpm1	K10373	Cytoskeleton proteins
22003	3326700.0	1.25759070973	1164345000.0	1.25759070973	350	Tpm1	K10373	Cytoskeleton proteins
22003	15600000.0	5.8972600691	5460000000.0	5.8972600691	350	Tpm1	K10373	Cytoskeleton proteins
22072	2720000000.0	1028.24021718	9.52e+11	1028.24021718	350	PrsS2	K01312	Peptidases
374897	659570.0	0.24933691178	230849500.0	0.24933691178	350			
12716	7860000000.0	2971.31180405	2.751e+12	2971.31180405	350	CkmT1	K00933	Arginine and proline metabolism
5816	14900000.0	5.63263942497	5215000000.0	5.63263942497	350			
17906	393000000.0	148.565590202	1.3755e+11	148.565590202	350	Myl2	K10351	Regulation of actin cytoskeleton
12409	53500000.0	20.2245778011	18725000000.0	20.2245778011	350	Cbr2	K00079	Arachidonic acid metabolism
5334	10200000.0	3.85590081441	3570000000.0	3.85590081441	350			
