Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
4155	17100000.0	24.1085537801	5985000000.0	24.1085537801	350			
121506	337610.0	0.475981803608	118163500.0	0.475981803608	350			
12954	70300000.0	99.1129433182	24605000000.0	99.1129433182	350	CryAa	K09541	Chaperones and folding catalysts
Abpa	776630.0	1.09493720013	271820500.0	1.09493720013	350			
14077	55000000.0	77.5421320413	19250000000.0	77.5421320413	350	FabP3	K08752	PPAR signaling pathway
1415	43400000.0	61.1877914653	15190000000.0	61.1877914653	350			
10815	2807100.0	3.95760943369	982485000.0	3.95760943369	350			
12955	97100000.0	136.897109477	33985000000.0	136.897109477	350	CryAb	K09542	Chaperones and folding catalysts
380684	11900000.0	16.7772976598	4165000000.0	16.7772976598	350	NefH	K04574	Cytoskeleton proteins
226180	445000000.0	627.386341061	1.5575e+11	627.386341061	350	Ina	K07608	Cytoskeleton proteins
18039	456000000.0	642.894767469	1.596e+11	642.894767469	350	NefL	K04572	Cytoskeleton proteins
4151	86200000.0	121.529668763	30170000000.0	121.529668763	350			
20617	42000000.0	59.2139917406	14700000000.0	59.2139917406	350	SncA	K04528	Alzheimer's disease
5354	1312300.0	1.8501552705	459305000.0	1.8501552705	350			
1417	4306800.0	6.07197189592	1507380000.0	6.07197189592	350			
Bpifa2	1313200.0	1.85142414176	459620000.0	1.85142414176	350			
845	12600000.0	17.7641975222	4410000000.0	17.7641975222	350			
21956	59600000.0	84.0274739938	20860000000.0	84.0274739938	350	TnnT2	K12045	Cytoskeleton proteins
10409	41900000.0	59.073006046	14665000000.0	59.073006046	350			
22349	42100000.0	59.3549774352	14735000000.0	59.3549774352	350	Vil1	K05761	Cytoskeleton proteins
218038	10600000.0	14.9444836298	3710000000.0	14.9444836298	350	AmpH	K12562	Fc gamma R-mediated phagocytosis
21954	15500000.0	21.8527826662	5425000000.0	21.8527826662	350	TnnI3	K12044	Cytoskeleton proteins
66473	18500000.0	26.0823535048	6475000000.0	26.0823535048	350	CtrB1	K01310	Peptidases
19752	1266500.0	1.78558382237	443275000.0	1.78558382237	350	RnaSe1	K01168	Other enzymes
Amy2;Amy2a2	27800000.0	39.1940231045	9730000000.0	39.1940231045	350			
21924	15300000.0	21.5708112769	5355000000.0	21.5708112769	350	TnnC1	K05865	Calcium signaling pathway
342898	901190.0	1.27054898135	315416500.0	1.27054898135	350			
16204	16600000.0	23.403625307	5810000000.0	23.403625307	350	FabP6	K08755	PPAR signaling pathway
5948	19200000.0	27.0692533671	6720000000.0	27.0692533671	350			
22003	57600000.0	81.2077601014	20160000000.0	81.2077601014	350	Tpm1	K10373	Cytoskeleton proteins
22003	1030000000.0	1452.15265459	3.605e+11	1452.15265459	350	Tpm1	K10373	Cytoskeleton proteins
22003	4289500.0	6.04758137075	1501325000.0	6.04758137075	350	Tpm1	K10373	Cytoskeleton proteins
22003	4788000.0	6.75039505843	1675800000.0	6.75039505843	350	Tpm1	K10373	Cytoskeleton proteins
22072	4851100.0	6.83935703174	1697885000.0	6.83935703174	350	PrsS2	K01312	Peptidases
374897	579220.0	0.816617340381	202727000.0	0.816617340381	350			
12716	7413800.0	10.4523974278	2594830000.0	10.4523974278	350	CkmT1	K00933	Arginine and proline metabolism
5816	8580400.0	12.0971365412	3003140000.0	12.0971365412	350			
17906	121000000.0	170.592690491	42350000000.0	170.592690491	350	Myl2	K10351	Regulation of actin cytoskeleton
17906	417380.0	0.588446092207	146083000.0	0.588446092207	350	Myl2	K10351	Regulation of actin cytoskeleton
12409	9046400.0	12.7541298781	3166240000.0	12.7541298781	350	Cbr2	K00079	Arachidonic acid metabolism
5334	83800000.0	118.146012092	29330000000.0	118.146012092	350			
56727	798410.0	1.12564388442	279443500.0	1.12564388442	350	MioX	K00469	Ascorbate and aldarate metabolism
109901	2607000.0	3.67549705876	912450000.0	3.67549705876	350	CelA1	K01326	Peptidases
12613	9662600.0	13.6228837284	3381910000.0	13.6228837284	350	Cel	K12298	Steroid biosynthesis
793	6031700.0	8.50383414242	2111095000.0	8.50383414242	350			
794	10900000.0	15.3674407136	3815000000.0	15.3674407136	350			
1427	2764100.0	3.89698558501	967435000.0	3.89698558501	350			
22227	606390.0	0.854923153609	212236500.0	0.854923153609	350	Ucp1	K08769	PPAR signaling pathway
51778	800590.0	1.12871737256	280206500.0	1.12871737256	350			
