!!SBtab TableType='Proteomaps' Organism='mmu'
!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
17196	187428.57	102.353766858	65600000.0	126.900524588	350	Mbp		Myelin
69187	4885714.3	2668.06315813	1710000000.0	3307.92525985	350			
12954	338775.51	185.003543312	66400000.0	128.448091961	196.0	Cryaa	K09541	Crystallins
11354	21804.857	11.9075189538	7631700.0	14.7632124009	350			
14077	190225.56	103.881188544	25299999.0	48.9418162376	133.0	Fabp3	K08752	PPAR signaling pathway
12961	178571.43	97.5169287893	62500000.0	120.903701018	350	Crybb2		Crystallins
12889	31142.857	17.0069521668	10900000.0	21.0856054575	350			
12955	668571.43	365.103379246	117000000.0	226.331728306	175.0	Cryab	K09542	Crystallins
380684	6724.6789	3.67231215778	7329900.0	14.1793926095	1090.0	Nefh	K04574	Amyotrophic lateral sclerosis (ALS)
226180	5286.1111	2.88671776729	2664200.0	5.15378624403	504.0	Ina	K07608	Cytoskeleton proteins
18039	28176.796	15.3872016875	15300000.0	29.5972260092	543.0	Nefl	K04572	Cytoskeleton proteins
17189	300000.0	163.828439055	105000000.0	203.11821771	350	Mb		Hemoglobin
110187	4042.8571	2.20778322672	1415000.0	2.73725979105	350			
20617	507142.86	276.948077106	71000000.0	137.346604356	140.0	Snca	K04528	Synaptic vesicle cycle
18823	1232.3714	0.672991609328	431329.99	0.834390274416	350			
12962	60000.0	32.7656878111	21000000.0	40.623643542	350	Crybb3		Crystallins
19194	3380.0	1.84580041336	1183000.0	2.28846525287	350			
G3UXD0	934285.71	510.208565003	327000000.0	632.568163726	350			
12373	1303.9143	0.71206081477	456370.0	0.882829152537	350			
21956	12872.425	7.02956431536	3874599.9	7.49525548598	301.0	Tnnt2	K12045	Cardiac muscle contraction
70350	37142.857	20.2835209479	13000000.0	25.1479698117	350			
22349	43409.915	23.7059287132	35900000.0	69.4470858647	827.0	Vil1	K05761	Cytoskeleton proteins
218038	395.62682	0.216049747897	271400.0	0.5250122313	686.0	Amph	K12562	Fc gamma R-mediated phagocytosis
21954	44389.573	24.2409148497	9366199.9	18.1185317181	211.0	Tnni3	K12044	Cardiac muscle contraction
66473	14486692.0	7911.10712478	3810000000.0	7370.28961405	263.0	Ctrb1	K01310	Pancreatic secretion
19752	33959732.0	18545.2329477	5060000100.0	9788.36382786	149.0	RnaSe1	K01168	Other enzymes
11723	51714286.0	28240.9025075	18100000000.0	35013.7118148	350			
21924	153416.15	83.7797612679	24700000.0	47.7811426423	161.0	Tnnc1	K05865	Calcium signaling pathway
68416	1077142.9	588.222133155	377000010.0	729.291143885	350			
16204	132812.5	72.5282152068	17000000.0	32.8858066769	128.0	Fabp6	K08755	PPAR signaling pathway
19660	35714.286	19.5033857579	12500000.0	24.1807402036	350			
22003	38028.169	20.7669852247	10800000.0	20.8921595359	284.0	Tpm1	K10373	Cardiac muscle contraction
22003	1753521.1	957.588748879	497999990.0	963.360670366	284.0	Tpm1	K10373	Cardiac muscle contraction
22072	2678861.8	1462.91249046	659000000.0	1274.80862353	246.0	Prss2	K01312	Neuroactive ligand-receptor interaction
282619	8788.8571	4.79954913258	3076100.0	5.95058999522	350			
12716	42344.498	23.1241100331	17700000.0	34.2399281283	418.0	Ckmt1	K00933	Amino acid metabolism
19293	247428.57	135.119454669	86600000.0	167.52416813	350	Pvalb		Blood proteins
17906	207831.33	113.495607936	34500001.0	66.7388448964	166.0	Myl2	K10351	Cardiac muscle contraction
12409	165983.61	90.6427857836	40500001.0	78.3456001941	244.0	Cbr2	K00081	Lipid and steroid metabolism
227120	65714.286	35.8862296634	23000000.0	44.4925619746	350			
56727	3430.807	1.8735458517	977779.99	1.89147551316	285.0	Miox	K00469	Carbohydrate metabolism
52430	47142.857	25.7444689164	16500000.0	31.9185770687	350			
109901	15977444.0	8725.19903538	4250000100.0	8221.45186267	266.0	CelA1	K01326	Peptidases
