Systematic name	Abundance (data value)	Abundance [ppm]	Size-weighted abundance	Size-weighted abundance [ppm]	Size	Gene name	KO number	KO category
MPN063	2664.269	2664.26897602	596796.26	1552.54265988	224	DeoC	K01619	Pentose phosphate pathway
MPN141	9921.543	9921.54291071	3472540.0	9033.68008393	350	Cytadhesin P1		Cytoskeleton proteins
MPN004	1732.592	1732.59198441	1453644.7	3781.60112641	839	GyrA	K02469	DNA replication control
MPN003	1569.14	1569.13998588	1019941.0	2653.33752771	650	GyrB	K02470	DNA replication control
MPN665	37446.878	37446.877663	14754070.0	38382.1491807	394	Tuf	K02358	Translation factors
MPN172	392.285	392.284996469	54527.615	141.851506289	139	RplP	K02878	Ribosome
MPN171	1879.699	1879.69898308	513157.83	1334.96048103	273	RpsC	K02982	Ribosome
MPN446	2304.675	2304.67497926	472458.38	1229.08241745	205	RpsD	K02986	Ribosome
MPN595	441.321	441.320996028	154462.35	401.827899725	350	LacA	K01808	Pentose phosphate pathway
MPN309	1765.283	1765.28298411	617849.05	1607.31068839	350			
MPN197	3808.434	3808.43396572	2326953.2	6053.4798099	611	PepF	K08602	Peptidases
MPN153	3072.9	3072.89997234	1075515.0	2797.91116458	350			
MPN079	65.381	65.3809994116	22883.35	59.5301603865	350			
MPN078	49.036	49.0359995587	34030.984	88.530304157	694	FruA	K02768	Transporters
MPN077	1013.403	1013.40299088	354691.05	922.715209712	350			
MPN076	4658.385	4658.38495807	1630434.8	4241.51381436	350			
MPN073	621.118	621.11799441	203726.7	529.987223287	328	Prs	K00948	Pentose phosphate pathway
MPN071	245.178	245.177997793	85812.3	223.237418566	350			
MPN070	163.452	163.451998529	57208.2	148.82494571	350			
MPN067	4952.599	4952.59895543	1733409.7	4509.39908084	350			
MPN066	1307.617	1307.61698823	724419.82	1884.55047324	554	CpsG	K01840	Fructose and mannose metabolism
MPN065	343.249	343.248996911	120137.15	312.53220389	350			
MPN064	2435.436	2435.43597808	1025318.6	2667.32714857	421	DeoA	K00758	Pyrimidine metabolism
MPN062	6979.405	6979.40493719	1661098.4	4321.28399774	238	DeoD	K03784	Purine metabolism
MPN061	2321.02	2321.01997911	1044459.0	2717.12016759	450	Ffh	K03106	Protein export
MPN059	196.143	196.142998235	62569.617	162.772467114	319	Gcp	K01409	Peptidases
MPN058	179.797	179.796998382	62928.95	163.707258179	350	D09_orf485	K11069	ABC transporters
MPN055	539.392	539.391995145	302059.52	785.796296079	560	PotA	K11072	ABC transporters
MPN053	12275.253	12275.2528895	1080222.3	2810.15702561	88	PtsH	K11189	Transporters
MPN052	6407.323	6407.32294233	2242563.1	5833.94219028	350			
MPN051	1013.403	1013.40299088	354691.05	922.715209712	350	GlpD	K00111	Glycerophospholipid metabolism
MPN050	3661.327	3661.32696705	1859954.1	4838.59950071	508	GlpK	K00864	Glycerolipid metabolism
MPN046	49.036	49.0359995587	27313.052	71.0538608292	557	AspS	K01876	
MPN045	179.797	179.796998382	74435.958	193.642299675	414	HisS	K01892	
MPN044	1209.546	1209.54598911	270938.3	704.835631752	224	Tdk	K00857	Pyrimidine metabolism
MPN036	228.833	228.832997941	80091.55	208.355106097	350			
MPN034	1144.165	1144.1649897	1651030.1	4295.09170012	1443	PolC	K03763	Purine metabolism
MPN033	212.488	212.487998088	43772.528	113.872558535	206	Upp	K00761	Pyrimidine metabolism
MPN030	735.534	735.53399338	257436.9	669.712255697	350			
MPN029	2419.091	2419.09097823	459627.29	1195.70282724	190	Efp	K02356	Translation factors
MPN025	19581.563	19581.5628238	5639490.1	14670.9179448	288	Tsr	K01624	Glycolysis / Gluconeogenesis
MPN024	719.189	719.188993527	103563.22	269.415758477	144	RpoE	K03048	Purine metabolism
MPN023	392.285	392.284996469	200849.92	522.503390073	512	MetS	K01874	Selenocompound metabolism
MPN022	588.428	588.427994704	181824.25	473.008836759	309	Pip	K01259	Peptidases
MPN020	719.189	719.188993527	251716.15	654.829943228	350			
MPN019	539.392	539.391995145	188787.2	491.122685049	350	MsbA	K06147	Transporters
MPN018	212.488	212.487998088	74370.8	193.472793628	350	Pmd1	K06147	Transporters
MPN017	212.488	212.487998088	74370.8	193.472793628	350	Mtd1	K01491	One carbon pool by folate
MPN015	702.844	702.843993674	245995.4	639.94763076	350			
MPN007	49.036	49.0359995587	17162.6	44.6478479178	350	HolB	K02341	DNA replication complex
MPN006	310.559	310.558997205	108695.65	282.767578952	350	D12_orf210	K00943	Pyrimidine metabolism
MPN005	1307.617	1307.61698823	549199.14	1428.72057143	420	SerS	K01875	
